"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"84","0600-0659","United Air Lines Inc.","Burlington, VT: Burlington International","CANCELLED",1
"85","0600-0659","SkyWest Airlines Inc.","Butte, MT: Bert Mooney","CANCELLED",2
"86","0600-0659","SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International","CANCELLED",1
"87","0600-0659","SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",4
"88","0600-0659","Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",2
"89","0600-0659","ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",20
"90","0600-0659","SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",5
"91","0600-0659","Southwest Airlines Co.","Charleston, SC: Charleston AFB/International","CANCELLED",8
"92","0600-0659","United Air Lines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",1
"93","0600-0659","Delta Air Lines Inc.","Charleston/Dunbar, WV: Yeager","CANCELLED",1
"94","0600-0659","ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager","CANCELLED",7
"95","0600-0659","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",12
"96","0600-0659","Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",6
"97","0600-0659","Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",5
"98","0600-0659","SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",2
"99","0600-0659","Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International","CANCELLED",3
"100","0600-0659","United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",7
"101","0600-0659","ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","CANCELLED",4
"102","0600-0659","Delta Air Lines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",2
"103","0600-0659","ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",4
"104","0600-0659","Delta Air Lines Inc.","Chicago, IL: Chicago Midway International","CANCELLED",2
"105","0600-0659","SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International","CANCELLED",1
"106","0600-0659","Southwest Airlines Co.","Chicago, IL: Chicago Midway International","CANCELLED",69
"107","0600-0659","American Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",13
"108","0600-0659","Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",5
"109","0600-0659","ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",8
"110","0600-0659","Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",5
"111","0600-0659","JetBlue Airways","Chicago, IL: Chicago O'Hare International","CANCELLED",2
"112","0600-0659","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",19
"113","0600-0659","Spirit Air Lines","Chicago, IL: Chicago O'Hare International","CANCELLED",3
"114","0600-0659","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",18
"115","0600-0659","Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",1
"116","0600-0659","ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",2
"117","0600-0659","Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",4
"118","0600-0659","SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",1
"119","0600-0659","American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"120","0600-0659","Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"121","0600-0659","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",33
"122","0600-0659","JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",3
"123","0600-0659","SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"124","0600-0659","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",15
"125","0600-0659","Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",7
"126","0600-0659","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"127","0600-0659","SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional","CANCELLED",4
"128","0600-0659","American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",3
"129","0600-0659","Delta Air Lines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",2
"130","0600-0659","SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",17
"131","0600-0659","ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",4
"132","0600-0659","ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport","CANCELLED",1
"133","0600-0659","ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional","CANCELLED",1
"134","0600-0659","American Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",2
"135","0600-0659","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",7
"136","0600-0659","SkyWest Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"137","0600-0659","Southwest Airlines Co.","Columbus, OH: Port Columbus International","CANCELLED",25
"138","0600-0659","United Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",2
"139","0600-0659","ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International","CANCELLED",5
"140","0600-0659","Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International","CANCELLED",3
"141","0600-0659","Southwest Airlines Co.","Dallas, TX: Dallas Love Field","CANCELLED",41
"142","0600-0659","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",14
"143","0600-0659","Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",4
"144","0600-0659","Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",3
"145","0600-0659","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"146","0600-0659","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",5
"147","0600-0659","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",7
"148","0600-0659","American Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",3
"149","0600-0659","ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",10
"150","0600-0659","SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",1
"151","0600-0659","Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International","CANCELLED",7
"152","0600-0659","Alaska Airlines Inc.","Denver, CO: Denver International","CANCELLED",1
"153","0600-0659","American Airlines Inc.","Denver, CO: Denver International","CANCELLED",17
"154","0600-0659","Delta Air Lines Inc.","Denver, CO: Denver International","CANCELLED",6
"155","0600-0659","Frontier Airlines Inc.","Denver, CO: Denver International","CANCELLED",14
"156","0600-0659","SkyWest Airlines Inc.","Denver, CO: Denver International","CANCELLED",1
"157","0600-0659","Southwest Airlines Co.","Denver, CO: Denver International","CANCELLED",38
"158","0600-0659","Spirit Air Lines","Denver, CO: Denver International","CANCELLED",6
"159","0600-0659","United Air Lines Inc.","Denver, CO: Denver International","CANCELLED",18
"160","0600-0659","ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"161","0600-0659","SkyWest Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",1
"162","0600-0659","Southwest Airlines Co.","Des Moines, IA: Des Moines International","CANCELLED",2
"163","0600-0659","United Air Lines Inc.","Des Moines, IA: Des Moines International","CANCELLED",3
"164","0600-0659","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",10
"165","0600-0659","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"166","0600-0659","Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",3
"167","0600-0659","JetBlue Airways","Detroit, MI: Detroit Metro Wayne County","CANCELLED",3
"168","0600-0659","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",19
"169","0600-0659","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","CANCELLED",22
"170","0600-0659","United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",3
"171","0600-0659","Delta Air Lines Inc.","Duluth, MN: Duluth International","CANCELLED",1
"172","0600-0659","SkyWest Airlines Inc.","Duluth, MN: Duluth International","CANCELLED",18
"173","0600-0659","ExpressJet Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",1
"174","0600-0659","SkyWest Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",4
"175","0600-0659","SkyWest Airlines Inc.","Eau Claire, WI: Chippewa Valley Regional","CANCELLED",4
"176","0600-0659","American Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",3
"177","0600-0659","ExpressJet Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",1
"178","0600-0659","SkyWest Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",3
"179","0600-0659","Southwest Airlines Co.","El Paso, TX: El Paso International","CANCELLED",6
"180","0600-0659","SkyWest Airlines Inc.","Elko, NV: Elko Regional","CANCELLED",5
"181","0600-0659","ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional","CANCELLED",5
"182","0600-0659","ExpressJet Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field","CANCELLED",8
"183","0600-0659","SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field","CANCELLED",4
"184","0600-0659","Delta Air Lines Inc.","Evansville, IN: Evansville Regional","CANCELLED",1
"185","0600-0659","ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional","CANCELLED",15
"186","0600-0659","Alaska Airlines Inc.","Fairbanks, AK: Fairbanks International","CANCELLED",4
"187","0600-0659","ExpressJet Airlines Inc.","Fargo, ND: Hector International","CANCELLED",7
"188","0600-0659","SkyWest Airlines Inc.","Fargo, ND: Hector International","CANCELLED",4
"189","0600-0659","Delta Air Lines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",1
"190","0600-0659","ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",1
"191","0600-0659","SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",2
"192","0600-0659","Delta Air Lines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","CANCELLED",1
"193","0600-0659","ExpressJet Airlines Inc.","Flint, MI: Bishop International","CANCELLED",15
"194","0600-0659","Southwest Airlines Co.","Flint, MI: Bishop International","CANCELLED",3
"195","0600-0659","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",16
"196","0600-0659","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",1
"197","0600-0659","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",24
"198","0600-0659","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",14
"199","0600-0659","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",13
"200","0600-0659","American Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",9
"201","0600-0659","Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"202","0600-0659","JetBlue Airways","Fort Myers, FL: Southwest Florida International","CANCELLED",8
"203","0600-0659","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","CANCELLED",3
"204","0600-0659","Spirit Air Lines","Fort Myers, FL: Southwest Florida International","CANCELLED",3
"205","0600-0659","United Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",3
"206","0600-0659","ExpressJet Airlines Inc.","Fort Wayne, IN: Fort Wayne International","CANCELLED",1
"207","0600-0659","SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International","CANCELLED",5
"208","0600-0659","American Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",2
"209","0600-0659","SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",7
"210","0600-0659","ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional","CANCELLED",5
"211","0600-0659","ExpressJet Airlines Inc.","Garden City, KS: Garden City Regional","CANCELLED",1
"212","0600-0659","SkyWest Airlines Inc.","Gillette, WY: Gillette Campbell County","CANCELLED",6
"213","0600-0659","SkyWest Airlines Inc.","Grand Forks, ND: Grand Forks International","CANCELLED",1
"214","0600-0659","SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional","CANCELLED",1
"215","0600-0659","Delta Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",3
"216","0600-0659","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",9
"217","0600-0659","Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",5
"218","0600-0659","Delta Air Lines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",1
"219","0600-0659","SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",1
"220","0600-0659","American Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",2
"221","0600-0659","Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",3
"222","0600-0659","ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",9
"223","0600-0659","Delta Air Lines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",2
"224","0600-0659","ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",22
"225","0600-0659","SkyWest Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",4
"226","0600-0659","Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International","CANCELLED",5
"227","0600-0659","ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International","CANCELLED",20
"228","0600-0659","SkyWest Airlines Inc.","Hancock/Houghton, MI: Houghton County Memorial","CANCELLED",12
"229","0600-0659","Southwest Airlines Co.","Harlingen/San Benito, TX: Valley International","CANCELLED",5
"230","0600-0659","Delta Air Lines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",3
"231","0600-0659","ExpressJet Airlines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",4
"232","0600-0659","United Air Lines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",2
"233","0600-0659","American Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",10
"234","0600-0659","Delta Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",2
"235","0600-0659","ExpressJet Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",2
"236","0600-0659","JetBlue Airways","Hartford, CT: Bradley International","CANCELLED",4
"237","0600-0659","SkyWest Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"238","0600-0659","Southwest Airlines Co.","Hartford, CT: Bradley International","CANCELLED",8
"239","0600-0659","United Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",3
"240","0600-0659","ExpressJet Airlines Inc.","Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional","CANCELLED",2
"241","0600-0659","Hawaiian Airlines Inc.","Hilo, HI: Hilo International","CANCELLED",1
"242","0600-0659","ExpressJet Airlines Inc.","Hobbs, NM: Lea County Regional","CANCELLED",9
"243","0600-0659","United Air Lines Inc.","Honolulu, HI: Honolulu International","CANCELLED",1
"244","0600-0659","American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",6
"245","0600-0659","ExpressJet Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",2
"246","0600-0659","Spirit Air Lines","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",9
"247","0600-0659","United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",2
"248","0600-0659","Southwest Airlines Co.","Houston, TX: William P Hobby","CANCELLED",19
"249","0600-0659","Delta Air Lines Inc.","Huntsville, AL: Huntsville International-Carl T Jones Field","CANCELLED",2
"250","0600-0659","ExpressJet Airlines Inc.","Huntsville, AL: Huntsville International-Carl T Jones Field","CANCELLED",8
"251","0600-0659","SkyWest Airlines Inc.","Idaho Falls, ID: Idaho Falls Regional","CANCELLED",1
"252","0600-0659","American Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",10
"253","0600-0659","Frontier Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",6
"254","0600-0659","Southwest Airlines Co.","Indianapolis, IN: Indianapolis International","CANCELLED",21
"255","0600-0659","SkyWest Airlines Inc.","International Falls, MN: Falls International Einarson Field","CANCELLED",4
"256","0600-0659","SkyWest Airlines Inc.","Iron Mountain/Kingsfd, MI: Ford","CANCELLED",2
"257","0600-0659","Southwest Airlines Co.","Islip, NY: Long Island MacArthur","CANCELLED",17
"258","0600-0659","SkyWest Airlines Inc.","Ithaca/Cortland, NY: Ithaca Tompkins Regional","CANCELLED",6
"259","0600-0659","American Airlines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",15
"260","0600-0659","Delta Air Lines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",2
"261","0600-0659","ExpressJet Airlines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",11
"262","0600-0659","JetBlue Airways","Jacksonville, FL: Jacksonville International","CANCELLED",7
"263","0600-0659","SkyWest Airlines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",2
"264","0600-0659","Southwest Airlines Co.","Jacksonville, FL: Jacksonville International","CANCELLED",7
"265","0600-0659","United Air Lines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",1
"266","0600-0659","ExpressJet Airlines Inc.","Jacksonville/Camp Lejeune, NC: Albert J Ellis","CANCELLED",3
"267","0600-0659","SkyWest Airlines Inc.","Jamestown, ND: Jamestown Regional","CANCELLED",19
"268","0600-0659","ExpressJet Airlines Inc.","Joplin, MO: Joplin Regional","CANCELLED",6
"269","0600-0659","Delta Air Lines Inc.","Juneau, AK: Juneau International","CANCELLED",1
"270","0600-0659","ExpressJet Airlines Inc.","Kalamazoo, MI: Kalamazoo/Battle Creek International","CANCELLED",15
"271","0600-0659","Delta Air Lines Inc.","Kalispell, MT: Glacier Park International","CANCELLED",1
"272","0600-0659","SkyWest Airlines Inc.","Kalispell, MT: Glacier Park International","CANCELLED",7
"273","0600-0659","Alaska Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",2
"274","0600-0659","American Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",12
