"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"76","0800-0859","Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"77","0800-0859","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",5
"78","0800-0859","Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"79","0800-0859","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",9
"80","0800-0859","American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",2
"81","0800-0859","SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",11
"82","0800-0859","ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",1
"83","0800-0859","American Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",4
"84","0800-0859","Delta Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"85","0800-0859","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"86","0800-0859","Southwest Airlines Co.","Columbus, OH: Port Columbus International","CANCELLED",1
"87","0800-0859","Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International","CANCELLED",1
"88","0800-0859","Southwest Airlines Co.","Dallas, TX: Dallas Love Field","CANCELLED",37
"89","0800-0859","Virgin America","Dallas, TX: Dallas Love Field","CANCELLED",5
"90","0800-0859","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",62
"91","0800-0859","Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"92","0800-0859","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",25
"93","0800-0859","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",2
"94","0800-0859","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",8
"95","0800-0859","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",5
"96","0800-0859","Alaska Airlines Inc.","Denver, CO: Denver International","CANCELLED",1
"97","0800-0859","American Airlines Inc.","Denver, CO: Denver International","CANCELLED",10
"98","0800-0859","Delta Air Lines Inc.","Denver, CO: Denver International","CANCELLED",3
"99","0800-0859","Frontier Airlines Inc.","Denver, CO: Denver International","CANCELLED",19
"100","0800-0859","SkyWest Airlines Inc.","Denver, CO: Denver International","CANCELLED",32
"101","0800-0859","Southwest Airlines Co.","Denver, CO: Denver International","CANCELLED",91
"102","0800-0859","Spirit Air Lines","Denver, CO: Denver International","CANCELLED",2
"103","0800-0859","United Air Lines Inc.","Denver, CO: Denver International","CANCELLED",72
"104","0800-0859","American Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",1
"105","0800-0859","ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"106","0800-0859","SkyWest Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",1
"107","0800-0859","United Air Lines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"108","0800-0859","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",17
"109","0800-0859","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",24
"110","0800-0859","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",22
"111","0800-0859","JetBlue Airways","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"112","0800-0859","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",14
"113","0800-0859","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",4
"114","0800-0859","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","CANCELLED",8
"115","0800-0859","United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",3
"116","0800-0859","SkyWest Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",2
"117","0800-0859","American Airlines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",6
"118","0800-0859","SkyWest Airlines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",3
"119","0800-0859","ExpressJet Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",2
"120","0800-0859","Southwest Airlines Co.","El Paso, TX: El Paso International","CANCELLED",2
"121","0800-0859","SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field","CANCELLED",4
"122","0800-0859","ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional","CANCELLED",1
"123","0800-0859","SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",1
"124","0800-0859","SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam","CANCELLED",5
"125","0800-0859","ExpressJet Airlines Inc.","Flint, MI: Bishop International","CANCELLED",2
"126","0800-0859","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",14
"127","0800-0859","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",5
"128","0800-0859","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",14
"129","0800-0859","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",7
"130","0800-0859","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",7
"131","0800-0859","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",5
"132","0800-0859","Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",1
"133","0800-0859","American Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",5
"134","0800-0859","Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",4
"135","0800-0859","Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",2
"136","0800-0859","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"137","0800-0859","SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",10
"138","0800-0859","SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional","CANCELLED",2
"139","0800-0859","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",2
"140","0800-0859","Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",2
"141","0800-0859","United Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",4
"142","0800-0859","Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",3
"143","0800-0859","ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",11
"144","0800-0859","Delta Air Lines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",1
"145","0800-0859","Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International","CANCELLED",1
"146","0800-0859","American Airlines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",1
"147","0800-0859","American Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",6
"148","0800-0859","Delta Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"149","0800-0859","Southwest Airlines Co.","Hartford, CT: Bradley International","CANCELLED",12
"150","0800-0859","United Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"151","0800-0859","SkyWest Airlines Inc.","Hayden, CO: Yampa Valley","CANCELLED",4
"152","0800-0859","Hawaiian Airlines Inc.","Hilo, HI: Hilo International","CANCELLED",2
"153","0800-0859","American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",17
"154","0800-0859","Delta Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",1
"155","0800-0859","ExpressJet Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",24
"156","0800-0859","SkyWest Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",7
"157","0800-0859","Spirit Air Lines","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",1
"158","0800-0859","United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",10
"159","0800-0859","Southwest Airlines Co.","Houston, TX: William P Hobby","CANCELLED",47
"160","0800-0859","Delta Air Lines Inc.","Huntsville, AL: Huntsville International-Carl T Jones Field","CANCELLED",1
"161","0800-0859","American Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",5
"162","0800-0859","Delta Air Lines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",3
"163","0800-0859","ExpressJet Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",1
"164","0800-0859","Southwest Airlines Co.","Indianapolis, IN: Indianapolis International","CANCELLED",7
"165","0800-0859","SkyWest Airlines Inc.","Jackson, WY: Jackson Hole","CANCELLED",1
"166","0800-0859","United Air Lines Inc.","Jackson, WY: Jackson Hole","CANCELLED",2
"167","0800-0859","American Airlines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",7
"168","0800-0859","Delta Air Lines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",2
"169","0800-0859","Southwest Airlines Co.","Jacksonville, FL: Jacksonville International","CANCELLED",5
"170","0800-0859","Hawaiian Airlines Inc.","Kahului, HI: Kahului Airport","CANCELLED",1
"171","0800-0859","SkyWest Airlines Inc.","Kalamazoo, MI: Kalamazoo/Battle Creek International","CANCELLED",1
"172","0800-0859","American Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",5
"173","0800-0859","Delta Air Lines Inc.","Kansas City, MO: Kansas City International","CANCELLED",2
"174","0800-0859","Southwest Airlines Co.","Kansas City, MO: Kansas City International","CANCELLED",12
"175","0800-0859","United Air Lines Inc.","Kansas City, MO: Kansas City International","CANCELLED",3
"176","0800-0859","ExpressJet Airlines Inc.","Killeen, TX: Robert Gray AAF","CANCELLED",1
"177","0800-0859","Delta Air Lines Inc.","Knoxville, TN: McGhee Tyson","CANCELLED",1
"178","0800-0859","ExpressJet Airlines Inc.","Knoxville, TN: McGhee Tyson","CANCELLED",7
"179","0800-0859","Alaska Airlines Inc.","Kodiak, AK: Kodiak Airport","CANCELLED",3
"180","0800-0859","Hawaiian Airlines Inc.","Kona, HI: Kona International Airport at Keahole","CANCELLED",1
"181","0800-0859","Alaska Airlines Inc.","Kotzebue, AK: Ralph Wien Memorial","CANCELLED",7
"182","0800-0859","ExpressJet Airlines Inc.","Lafayette, LA: Lafayette Regional Paul Fournet Field","CANCELLED",3
"183","0800-0859","ExpressJet Airlines Inc.","Laredo, TX: Laredo International","CANCELLED",1
"184","0800-0859","American Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",15
"185","0800-0859","Frontier Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",3
"186","0800-0859","SkyWest Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",1
"187","0800-0859","Southwest Airlines Co.","Las Vegas, NV: McCarran International","CANCELLED",36
"188","0800-0859","Spirit Air Lines","Las Vegas, NV: McCarran International","CANCELLED",12
"189","0800-0859","United Air Lines Inc.","Las Vegas, NV: McCarran International","CANCELLED",9
"190","0800-0859","Virgin America","Las Vegas, NV: McCarran International","CANCELLED",5
"191","0800-0859","Spirit Air Lines","Latrobe, PA: Arnold Palmer Regional","CANCELLED",3
"192","0800-0859","ExpressJet Airlines Inc.","Lexington, KY: Blue Grass","CANCELLED",1
"193","0800-0859","SkyWest Airlines Inc.","Lexington, KY: Blue Grass","CANCELLED",1
"194","0800-0859","SkyWest Airlines Inc.","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field","CANCELLED",3
"195","0800-0859","JetBlue Airways","Long Beach, CA: Long Beach Airport","CANCELLED",7
"196","0800-0859","American Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",30
"197","0800-0859","Delta Air Lines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",10
"198","0800-0859","Hawaiian Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",1
"199","0800-0859","JetBlue Airways","Los Angeles, CA: Los Angeles International","CANCELLED",1
"200","0800-0859","SkyWest Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",5
"201","0800-0859","Southwest Airlines Co.","Los Angeles, CA: Los Angeles International","CANCELLED",52
"202","0800-0859","Spirit Air Lines","Los Angeles, CA: Los Angeles International","CANCELLED",2
"203","0800-0859","United Air Lines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",16
"204","0800-0859","Virgin America","Los Angeles, CA: Los Angeles International","CANCELLED",12
"205","0800-0859","Delta Air Lines Inc.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",3
"206","0800-0859","Southwest Airlines Co.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",5
"207","0800-0859","American Airlines Inc.","Lubbock, TX: Lubbock Preston Smith International","CANCELLED",4
"208","0800-0859","ExpressJet Airlines Inc.","Lubbock, TX: Lubbock Preston Smith International","CANCELLED",1
"209","0800-0859","SkyWest Airlines Inc.","Lubbock, TX: Lubbock Preston Smith International","CANCELLED",7
"210","0800-0859","ExpressJet Airlines Inc.","Madison, WI: Dane County Regional-Truax Field","CANCELLED",1
"211","0800-0859","SkyWest Airlines Inc.","Madison, WI: Dane County Regional-Truax Field","CANCELLED",2
"212","0800-0859","United Air Lines Inc.","Madison, WI: Dane County Regional-Truax Field","CANCELLED",6
"213","0800-0859","ExpressJet Airlines Inc.","Manchester, NH: Manchester-Boston Regional","CANCELLED",3
"214","0800-0859","Southwest Airlines Co.","Manchester, NH: Manchester-Boston Regional","CANCELLED",1
"215","0800-0859","American Airlines Inc.","Memphis, TN: Memphis International","CANCELLED",7
"216","0800-0859","ExpressJet Airlines Inc.","Memphis, TN: Memphis International","CANCELLED",2
"217","0800-0859","United Air Lines Inc.","Memphis, TN: Memphis International","CANCELLED",2
"218","0800-0859","American Airlines Inc.","Miami, FL: Miami International","CANCELLED",13
"219","0800-0859","Delta Air Lines Inc.","Miami, FL: Miami International","CANCELLED",2
"220","0800-0859","Frontier Airlines Inc.","Miami, FL: Miami International","CANCELLED",1
"221","0800-0859","United Air Lines Inc.","Miami, FL: Miami International","CANCELLED",3
"222","0800-0859","ExpressJet Airlines Inc.","Midland/Odessa, TX: Midland International Air and Space Port","CANCELLED",4
"223","0800-0859","SkyWest Airlines Inc.","Midland/Odessa, TX: Midland International Air and Space Port","CANCELLED",1
"224","0800-0859","ExpressJet Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",2
"225","0800-0859","SkyWest Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",8
"226","0800-0859","Southwest Airlines Co.","Milwaukee, WI: General Mitchell International","CANCELLED",1
"227","0800-0859","American Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",2
"228","0800-0859","Delta Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",8
"229","0800-0859","ExpressJet Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",5
"230","0800-0859","Southwest Airlines Co.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",3
"231","0800-0859","Spirit Air Lines","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",1
"232","0800-0859","United Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",3
"233","0800-0859","American Airlines Inc.","Mission/McAllen/Edinburg, TX: McAllen Miller International","CANCELLED",4
"234","0800-0859","ExpressJet Airlines Inc.","Mobile, AL: Mobile Regional","CANCELLED",3
"235","0800-0859","SkyWest Airlines Inc.","Montrose/Delta, CO: Montrose Regional","CANCELLED",1
"236","0800-0859","Spirit Air Lines","Myrtle Beach, SC: Myrtle Beach International","CANCELLED",2
"237","0800-0859","Delta Air Lines Inc.","Nashville, TN: Nashville International","CANCELLED",4
"238","0800-0859","ExpressJet Airlines Inc.","Nashville, TN: Nashville International","CANCELLED",2
"239","0800-0859","SkyWest Airlines Inc.","Nashville, TN: Nashville International","CANCELLED",9
"240","0800-0859","Southwest Airlines Co.","Nashville, TN: Nashville International","CANCELLED",27
"241","0800-0859","American Airlines Inc.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",6
"242","0800-0859","JetBlue Airways","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",1
"243","0800-0859","SkyWest Airlines Inc.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",1
"244","0800-0859","Southwest Airlines Co.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",10
"245","0800-0859","Spirit Air Lines","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",3
"246","0800-0859","United Air Lines Inc.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",1
"247","0800-0859","American Airlines Inc.","New York, NY: John F. Kennedy International","CANCELLED",14
"248","0800-0859","Delta Air Lines Inc.","New York, NY: John F. Kennedy International","CANCELLED",35
"249","0800-0859","JetBlue Airways","New York, NY: John F. Kennedy International","CANCELLED",59
"250","0800-0859","American Airlines Inc.","New York, NY: LaGuardia","CANCELLED",34
"251","0800-0859","Delta Air Lines Inc.","New York, NY: LaGuardia","CANCELLED",22
"252","0800-0859","ExpressJet Airlines Inc.","New York, NY: LaGuardia","CANCELLED",29
"253","0800-0859","Southwest Airlines Co.","New York, NY: LaGuardia","CANCELLED",5
"254","0800-0859","Spirit Air Lines","New York, NY: LaGuardia","CANCELLED",9
"255","0800-0859","United Air Lines Inc.","New York, NY: LaGuardia","CANCELLED",9
"256","0800-0859","American Airlines Inc.","Newark, NJ: Newark Liberty International","CANCELLED",16
"257","0800-0859","Delta Air Lines Inc.","Newark, NJ: Newark Liberty International","CANCELLED",5
"258","0800-0859","ExpressJet Airlines Inc.","Newark, NJ: Newark Liberty International","CANCELLED",83
"259","0800-0859","JetBlue Airways","Newark, NJ: Newark Liberty International","CANCELLED",9
"260","0800-0859","United Air Lines Inc.","Newark, NJ: Newark Liberty International","CANCELLED",46
"261","0800-0859","Delta Air Lines Inc.","Norfolk, VA: Norfolk International","CANCELLED",1
"262","0800-0859","ExpressJet Airlines Inc.","Norfolk, VA: Norfolk International","CANCELLED",1
"263","0800-0859","Southwest Airlines Co.","Oakland, CA: Metropolitan Oakland International","CANCELLED",15
"264","0800-0859","Spirit Air Lines","Oakland, CA: Metropolitan Oakland International","CANCELLED",4
"265","0800-0859","American Airlines Inc.","Oklahoma City, OK: Will Rogers World","CANCELLED",3
"266","0800-0859","ExpressJet Airlines Inc.","Oklahoma City, OK: Will Rogers World","CANCELLED",1
"267","0800-0859","SkyWest Airlines Inc.","Oklahoma City, OK: Will Rogers World","CANCELLED",1
"268","0800-0859","Southwest Airlines Co.","Oklahoma City, OK: Will Rogers World","CANCELLED",1
"269","0800-0859","United Air Lines Inc.","Oklahoma City, OK: Will Rogers World","CANCELLED",1
"270","0800-0859","ExpressJet Airlines Inc.","Omaha, NE: Eppley Airfield","CANCELLED",7
"271","0800-0859","SkyWest Airlines Inc.","Omaha, NE: Eppley Airfield","CANCELLED",1
"272","0800-0859","Southwest Airlines Co.","Omaha, NE: Eppley Airfield","CANCELLED",1
"273","0800-0859","United Air Lines Inc.","Omaha, NE: Eppley Airfield","CANCELLED",2
"274","0800-0859","SkyWest Airlines Inc.","Ontario, CA: Ontario International","CANCELLED",8
"275","0800-0859","Southwest Airlines Co.","Ontario, CA: Ontario International","CANCELLED",4
"276","0800-0859","American Airlines Inc.","Orlando, FL: Orlando International","CANCELLED",22
"277","0800-0859","Delta Air Lines Inc.","Orlando, FL: Orlando International","CANCELLED",14
"278","0800-0859","Frontier Airlines Inc.","Orlando, FL: Orlando International","CANCELLED",5
"279","0800-0859","JetBlue Airways","Orlando, FL: Orlando International","CANCELLED",18
"280","0800-0859","Southwest Airlines Co.","Orlando, FL: Orlando International","CANCELLED",33
