"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"32","1700-1759","Virgin America","Austin, TX: Austin - Bergstrom International","CANCELLED",1
"33","1700-1759","Alaska Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",5
"34","1700-1759","American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",8
"35","1700-1759","Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",4
"36","1700-1759","ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",1
"37","1700-1759","JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",6
"38","1700-1759","Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",81
"39","1700-1759","Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",10
"40","1700-1759","United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",9
"41","1700-1759","Delta Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","CANCELLED",2
"42","1700-1759","ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","CANCELLED",18
"43","1700-1759","SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field","CANCELLED",1
"44","1700-1759","SkyWest Airlines Inc.","Billings, MT: Billings Logan International","CANCELLED",8
"45","1700-1759","SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field","CANCELLED",4
"46","1700-1759","ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",5
"47","1700-1759","SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",3
"48","1700-1759","Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",3
"49","1700-1759","ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal","CANCELLED",2
"50","1700-1759","SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal","CANCELLED",6
"51","1700-1759","ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional","CANCELLED",3
"52","1700-1759","SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal","CANCELLED",12
"53","1700-1759","Alaska Airlines Inc.","Boston, MA: Logan International","CANCELLED",1
"54","1700-1759","American Airlines Inc.","Boston, MA: Logan International","CANCELLED",48
"55","1700-1759","Delta Air Lines Inc.","Boston, MA: Logan International","CANCELLED",7
"56","1700-1759","JetBlue Airways","Boston, MA: Logan International","CANCELLED",24
"57","1700-1759","Southwest Airlines Co.","Boston, MA: Logan International","CANCELLED",9
"58","1700-1759","Spirit Air Lines","Boston, MA: Logan International","CANCELLED",11
"59","1700-1759","United Air Lines Inc.","Boston, MA: Logan International","CANCELLED",4
"60","1700-1759","Virgin America","Boston, MA: Logan International","CANCELLED",2
"61","1700-1759","SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International","CANCELLED",6
"62","1700-1759","ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International","CANCELLED",1
"63","1700-1759","ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles","CANCELLED",1
"64","1700-1759","SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",3
"65","1700-1759","Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International","CANCELLED",9
"66","1700-1759","United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",2
"67","1700-1759","Alaska Airlines Inc.","Burbank, CA: Bob Hope","CANCELLED",1
"68","1700-1759","SkyWest Airlines Inc.","Burbank, CA: Bob Hope","CANCELLED",8
"69","1700-1759","Southwest Airlines Co.","Burbank, CA: Bob Hope","CANCELLED",14
"70","1700-1759","ExpressJet Airlines Inc.","Burlington, VT: Burlington International","CANCELLED",33
"71","1700-1759","SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International","CANCELLED",1
"72","1700-1759","ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",5
"73","1700-1759","SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",5
"74","1700-1759","Alaska Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",4
"75","1700-1759","Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",6
"76","1700-1759","ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",16
"77","1700-1759","JetBlue Airways","Charleston, SC: Charleston AFB/International","CANCELLED",5
"78","1700-1759","SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",2
"79","1700-1759","Southwest Airlines Co.","Charleston, SC: Charleston AFB/International","CANCELLED",2
"80","1700-1759","ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager","CANCELLED",19
"81","1700-1759","American Airlines Inc.","Charlotte Amalie, VI: Cyril E King","CANCELLED",1
"82","1700-1759","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",47
"83","1700-1759","Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",3
"84","1700-1759","ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",3
"85","1700-1759","JetBlue Airways","Charlotte, NC: Charlotte Douglas International","CANCELLED",2
"86","1700-1759","SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",9
"87","1700-1759","Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International","CANCELLED",5
"88","1700-1759","ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","CANCELLED",1
"89","1700-1759","ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",7
"90","1700-1759","SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International","CANCELLED",1
"91","1700-1759","Southwest Airlines Co.","Chicago, IL: Chicago Midway International","CANCELLED",88
"92","1700-1759","Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",4
"93","1700-1759","American Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",67
"94","1700-1759","Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",2
"95","1700-1759","ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",94
"96","1700-1759","Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",2
"97","1700-1759","JetBlue Airways","Chicago, IL: Chicago O'Hare International","CANCELLED",4
"98","1700-1759","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",110
"99","1700-1759","Spirit Air Lines","Chicago, IL: Chicago O'Hare International","CANCELLED",20
"100","1700-1759","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",77
"101","1700-1759","JetBlue Airways","Christiansted, VI: Henry E. Rohlsen","CANCELLED",1
"102","1700-1759","ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",3
"103","1700-1759","SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",4
"104","1700-1759","United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",2
"105","1700-1759","Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"106","1700-1759","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",15
"107","1700-1759","Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",5
"108","1700-1759","JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"109","1700-1759","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",3
"110","1700-1759","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",9
"111","1700-1759","ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",1
"112","1700-1759","Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",4
"113","1700-1759","SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",3
"114","1700-1759","ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",9
"115","1700-1759","ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport","CANCELLED",2
"116","1700-1759","Delta Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",2
"117","1700-1759","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",2
"118","1700-1759","SkyWest Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"119","1700-1759","Southwest Airlines Co.","Columbus, OH: Port Columbus International","CANCELLED",8
"120","1700-1759","United Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",7
"121","1700-1759","ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International","CANCELLED",4
"122","1700-1759","Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International","CANCELLED",2
"123","1700-1759","Southwest Airlines Co.","Dallas, TX: Dallas Love Field","CANCELLED",71
"124","1700-1759","Virgin America","Dallas, TX: Dallas Love Field","CANCELLED",5
"125","1700-1759","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",77
"126","1700-1759","Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"127","1700-1759","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",27
"128","1700-1759","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",14
"129","1700-1759","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",4
"130","1700-1759","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",3
"131","1700-1759","ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",4
"132","1700-1759","SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",3
"133","1700-1759","Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International","CANCELLED",1
"134","1700-1759","Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International","CANCELLED",1
"135","1700-1759","Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport","CANCELLED",6
"136","1700-1759","American Airlines Inc.","Denver, CO: Denver International","CANCELLED",9
"137","1700-1759","Delta Air Lines Inc.","Denver, CO: Denver International","CANCELLED",7
"138","1700-1759","Frontier Airlines Inc.","Denver, CO: Denver International","CANCELLED",11
"139","1700-1759","SkyWest Airlines Inc.","Denver, CO: Denver International","CANCELLED",70
"140","1700-1759","Southwest Airlines Co.","Denver, CO: Denver International","CANCELLED",71
"141","1700-1759","Spirit Air Lines","Denver, CO: Denver International","CANCELLED",5
"142","1700-1759","United Air Lines Inc.","Denver, CO: Denver International","CANCELLED",64
"143","1700-1759","Virgin America","Denver, CO: Denver International","CANCELLED",3
"144","1700-1759","ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"145","1700-1759","Frontier Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",1
"146","1700-1759","SkyWest Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",3
"147","1700-1759","Southwest Airlines Co.","Des Moines, IA: Des Moines International","CANCELLED",1
"148","1700-1759","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",6
"149","1700-1759","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",18
"150","1700-1759","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",28
"151","1700-1759","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",6
"152","1700-1759","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",3
"153","1700-1759","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","CANCELLED",3
"154","1700-1759","United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",3
"155","1700-1759","SkyWest Airlines Inc.","Duluth, MN: Duluth International","CANCELLED",5
"156","1700-1759","SkyWest Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",4
"157","1700-1759","Southwest Airlines Co.","El Paso, TX: El Paso International","CANCELLED",4
"158","1700-1759","ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional","CANCELLED",2
"159","1700-1759","ExpressJet Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field","CANCELLED",2
"160","1700-1759","SkyWest Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field","CANCELLED",1
"161","1700-1759","SkyWest Airlines Inc.","Escanaba, MI: Delta County","CANCELLED",3
"162","1700-1759","ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional","CANCELLED",3
"163","1700-1759","Alaska Airlines Inc.","Fairbanks, AK: Fairbanks International","CANCELLED",2
"164","1700-1759","SkyWest Airlines Inc.","Fargo, ND: Hector International","CANCELLED",5
"165","1700-1759","ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",19
"166","1700-1759","SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam","CANCELLED",1
"167","1700-1759","Southwest Airlines Co.","Flint, MI: Bishop International","CANCELLED",3
"168","1700-1759","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",4
"169","1700-1759","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",10
"170","1700-1759","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",21
"171","1700-1759","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",15
"172","1700-1759","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",3
"173","1700-1759","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",4
"174","1700-1759","American Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"175","1700-1759","Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"176","1700-1759","JetBlue Airways","Fort Myers, FL: Southwest Florida International","CANCELLED",4
"177","1700-1759","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","CANCELLED",9
"178","1700-1759","Spirit Air Lines","Fort Myers, FL: Southwest Florida International","CANCELLED",3
"179","1700-1759","United Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",2
"180","1700-1759","SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",10
"181","1700-1759","ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional","CANCELLED",1
"182","1700-1759","ExpressJet Airlines Inc.","Garden City, KS: Garden City Regional","CANCELLED",3
"183","1700-1759","SkyWest Airlines Inc.","Gillette, WY: Gillette Campbell County","CANCELLED",2
"184","1700-1759","SkyWest Airlines Inc.","Grand Forks, ND: Grand Forks International","CANCELLED",6
"185","1700-1759","ExpressJet Airlines Inc.","Grand Island, NE: Central Nebraska Regional","CANCELLED",1
"186","1700-1759","Delta Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",1
"187","1700-1759","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",6
"188","1700-1759","SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",3
"189","1700-1759","Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",4
"190","1700-1759","SkyWest Airlines Inc.","Great Falls, MT: Great Falls International","CANCELLED",2
"191","1700-1759","ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",5
"192","1700-1759","SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",1
"193","1700-1759","American Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",2
"194","1700-1759","Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",1
"195","1700-1759","ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",36
"196","1700-1759","ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",4
"197","1700-1759","SkyWest Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",3
"198","1700-1759","ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International","CANCELLED",7
"199","1700-1759","Alaska Airlines Inc.","Gustavus, AK: Gustavus Airport","CANCELLED",1
"200","1700-1759","Southwest Airlines Co.","Harlingen/San Benito, TX: Valley International","CANCELLED",1
"201","1700-1759","Delta Air Lines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",1
"202","1700-1759","ExpressJet Airlines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",6
"203","1700-1759","SkyWest Airlines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",2
"204","1700-1759","American Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",2
"205","1700-1759","JetBlue Airways","Hartford, CT: Bradley International","CANCELLED",5
"206","1700-1759","Southwest Airlines Co.","Hartford, CT: Bradley International","CANCELLED",1
"207","1700-1759","SkyWest Airlines Inc.","Hayden, CO: Yampa Valley","CANCELLED",1
"208","1700-1759","SkyWest Airlines Inc.","Hays, KS: Hays Regional","CANCELLED",12
"209","1700-1759","Hawaiian Airlines Inc.","Hilo, HI: Hilo International","CANCELLED",1
"210","1700-1759","American Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",1
"211","1700-1759","Delta Air Lines Inc.","Honolulu, HI: Honolulu International","CANCELLED",1
"212","1700-1759","Hawaiian Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",6
"213","1700-1759","United Air Lines Inc.","Honolulu, HI: Honolulu International","CANCELLED",2
"214","1700-1759","Alaska Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",2
"215","1700-1759","American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",13
"216","1700-1759","ExpressJet Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",96
"217","1700-1759","SkyWest Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",34
"218","1700-1759","Spirit Air Lines","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",10
"219","1700-1759","United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",36
"220","1700-1759","Delta Air Lines Inc.","Houston, TX: William P Hobby","CANCELLED",2
"221","1700-1759","JetBlue Airways","Houston, TX: William P Hobby","CANCELLED",1
"222","1700-1759","Southwest Airlines Co.","Houston, TX: William P Hobby","CANCELLED",36
"223","1700-1759","SkyWest Airlines Inc.","Idaho Falls, ID: Idaho Falls Regional","CANCELLED",5
"224","1700-1759","ExpressJet Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",10
"225","1700-1759","SkyWest Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",1
"226","1700-1759","Southwest Airlines Co.","Indianapolis, IN: Indianapolis International","CANCELLED",8
"227","1700-1759","United Air Lines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",1
"228","1700-1759","Southwest Airlines Co.","Islip, NY: Long Island MacArthur","CANCELLED",3
"229","1700-1759","SkyWest Airlines Inc.","Ithaca/Cortland, NY: Ithaca Tompkins Regional","CANCELLED",3
"230","1700-1759","SkyWest Airlines Inc.","Jackson, WY: Jackson Hole","CANCELLED",4
"231","1700-1759","Delta Air Lines Inc.","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International","CANCELLED",1
"232","1700-1759","American Airlines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",2
"233","1700-1759","ExpressJet Airlines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",4
"234","1700-1759","Southwest Airlines Co.","Jacksonville, FL: Jacksonville International","CANCELLED",2
"235","1700-1759","ExpressJet Airlines Inc.","Jacksonville/Camp Lejeune, NC: Albert J Ellis","CANCELLED",3
"236","1700-1759","American Airlines Inc.","Kahului, HI: Kahului Airport","CANCELLED",2
"237","1700-1759","Hawaiian Airlines Inc.","Kahului, HI: Kahului Airport","CANCELLED",1
"238","1700-1759","SkyWest Airlines Inc.","Kalamazoo, MI: Kalamazoo/Battle Creek International","CANCELLED",4
"239","1700-1759","SkyWest Airlines Inc.","Kalispell, MT: Glacier Park International","CANCELLED",2
"240","1700-1759","American Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",7
"241","1700-1759","Delta Air Lines Inc.","Kansas City, MO: Kansas City International","CANCELLED",4
"242","1700-1759","ExpressJet Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",3
"243","1700-1759","Frontier Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",3
"244","1700-1759","SkyWest Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",3
"245","1700-1759","Southwest Airlines Co.","Kansas City, MO: Kansas City International","CANCELLED",17
"246","1700-1759","Alaska Airlines Inc.","Ketchikan, AK: Ketchikan International","CANCELLED",2
"247","1700-1759","Delta Air Lines Inc.","Key West, FL: Key West International","CANCELLED",2
"248","1700-1759","ExpressJet Airlines Inc.","Killeen, TX: Robert Gray AAF","CANCELLED",4
"249","1700-1759","Delta Air Lines Inc.","Knoxville, TN: McGhee Tyson","CANCELLED",1
"250","1700-1759","ExpressJet Airlines Inc.","Knoxville, TN: McGhee Tyson","CANCELLED",7
"251","1700-1759","SkyWest Airlines Inc.","Knoxville, TN: McGhee Tyson","CANCELLED",4
"252","1700-1759","Alaska Airlines Inc.","Kodiak, AK: Kodiak Airport","CANCELLED",16
"253","1700-1759","ExpressJet Airlines Inc.","Lafayette, LA: Lafayette Regional Paul Fournet Field","CANCELLED",3
"254","1700-1759","ExpressJet Airlines Inc.","Lansing, MI: Capital Region International","CANCELLED",2
"255","1700-1759","SkyWest Airlines Inc.","Lansing, MI: Capital Region International","CANCELLED",1
"256","1700-1759","ExpressJet Airlines Inc.","Laredo, TX: Laredo International","CANCELLED",6
"257","1700-1759","Alaska Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",1
"258","1700-1759","American Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",1
"259","1700-1759","Frontier Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",6
"260","1700-1759","JetBlue Airways","Las Vegas, NV: McCarran International","CANCELLED",3
"261","1700-1759","SkyWest Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",1
"262","1700-1759","Southwest Airlines Co.","Las Vegas, NV: McCarran International","CANCELLED",46
"263","1700-1759","Spirit Air Lines","Las Vegas, NV: McCarran International","CANCELLED",14
"264","1700-1759","United Air Lines Inc.","Las Vegas, NV: McCarran International","CANCELLED",5
"265","1700-1759","Virgin America","Las Vegas, NV: McCarran International","CANCELLED",2
"266","1700-1759","Spirit Air Lines","Latrobe, PA: Arnold Palmer Regional","CANCELLED",3
"267","1700-1759","ExpressJet Airlines Inc.","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional","CANCELLED",2
"268","1700-1759","ExpressJet Airlines Inc.","Lexington, KY: Blue Grass","CANCELLED",18
"269","1700-1759","SkyWest Airlines Inc.","Lexington, KY: Blue Grass","CANCELLED",6
"270","1700-1759","Hawaiian Airlines Inc.","Lihue, HI: Lihue Airport","CANCELLED",1
"271","1700-1759","SkyWest Airlines Inc.","Lincoln, NE: Lincoln Airport","CANCELLED",4
"272","1700-1759","Delta Air Lines Inc.","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field","CANCELLED",3
"273","1700-1759","Southwest Airlines Co.","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field","CANCELLED",1
"274","1700-1759","JetBlue Airways","Long Beach, CA: Long Beach Airport","CANCELLED",11
"275","1700-1759","Southwest Airlines Co.","Long Beach, CA: Long Beach Airport","CANCELLED",3
