"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"29","1100-1159","JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",3
"30","1100-1159","Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",27
"31","1100-1159","Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",13
"32","1100-1159","United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",2
"33","1100-1159","Alaska Airlines Inc.","Barrow, AK: Wiley Post/Will Rogers Memorial","CANCELLED",5
"34","1100-1159","Delta Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","CANCELLED",1
"35","1100-1159","ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","CANCELLED",2
"36","1100-1159","ExpressJet Airlines Inc.","Beaumont/Port Arthur, TX: Jack Brooks Regional","CANCELLED",2
"37","1100-1159","Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",2
"38","1100-1159","ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",2
"39","1100-1159","Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",1
"40","1100-1159","SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal","CANCELLED",2
"41","1100-1159","ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional","CANCELLED",2
"42","1100-1159","SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal","CANCELLED",4
"43","1100-1159","Southwest Airlines Co.","Boise, ID: Boise Air Terminal","CANCELLED",1
"44","1100-1159","American Airlines Inc.","Boston, MA: Logan International","CANCELLED",32
"45","1100-1159","Delta Air Lines Inc.","Boston, MA: Logan International","CANCELLED",11
"46","1100-1159","JetBlue Airways","Boston, MA: Logan International","CANCELLED",27
"47","1100-1159","Southwest Airlines Co.","Boston, MA: Logan International","CANCELLED",8
"48","1100-1159","Spirit Air Lines","Boston, MA: Logan International","CANCELLED",5
"49","1100-1159","United Air Lines Inc.","Boston, MA: Logan International","CANCELLED",4
"50","1100-1159","Virgin America","Boston, MA: Logan International","CANCELLED",1
"51","1100-1159","Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International","CANCELLED",1
"52","1100-1159","SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International","CANCELLED",3
"53","1100-1159","ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA","CANCELLED",1
"54","1100-1159","ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International","CANCELLED",8
"55","1100-1159","ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles","CANCELLED",3
"56","1100-1159","American Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",2
"57","1100-1159","ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",3
"58","1100-1159","Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International","CANCELLED",1
"59","1100-1159","Alaska Airlines Inc.","Burbank, CA: Bob Hope","CANCELLED",1
"60","1100-1159","SkyWest Airlines Inc.","Burbank, CA: Bob Hope","CANCELLED",2
"61","1100-1159","Southwest Airlines Co.","Burbank, CA: Bob Hope","CANCELLED",27
"62","1100-1159","ExpressJet Airlines Inc.","Burlington, VT: Burlington International","CANCELLED",3
"63","1100-1159","JetBlue Airways","Burlington, VT: Burlington International","CANCELLED",7
"64","1100-1159","ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",3
"65","1100-1159","SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",2
"66","1100-1159","American Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",3
"67","1100-1159","Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",6
"68","1100-1159","ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",4
"69","1100-1159","Southwest Airlines Co.","Charleston, SC: Charleston AFB/International","CANCELLED",3
"70","1100-1159","ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager","CANCELLED",2
"71","1100-1159","American Airlines Inc.","Charlotte Amalie, VI: Cyril E King","CANCELLED",1
"72","1100-1159","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",109
"73","1100-1159","Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",1
"74","1100-1159","ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",3
"75","1100-1159","JetBlue Airways","Charlotte, NC: Charlotte Douglas International","CANCELLED",1
"76","1100-1159","SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",2
"77","1100-1159","Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International","CANCELLED",1
"78","1100-1159","SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",1
"79","1100-1159","ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International","CANCELLED",6
"80","1100-1159","Southwest Airlines Co.","Chicago, IL: Chicago Midway International","CANCELLED",44
"81","1100-1159","American Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",42
"82","1100-1159","Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",2
"83","1100-1159","ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",7
"84","1100-1159","JetBlue Airways","Chicago, IL: Chicago O'Hare International","CANCELLED",4
"85","1100-1159","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",12
"86","1100-1159","Spirit Air Lines","Chicago, IL: Chicago O'Hare International","CANCELLED",7
"87","1100-1159","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",7
"88","1100-1159","Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",1
"89","1100-1159","ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",5
"90","1100-1159","SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",2
"91","1100-1159","American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",3
"92","1100-1159","Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"93","1100-1159","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",4
"94","1100-1159","Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"95","1100-1159","SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"96","1100-1159","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",4
"97","1100-1159","Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"98","1100-1159","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",8
"99","1100-1159","ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",3
"100","1100-1159","Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",2
"101","1100-1159","SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",10
"102","1100-1159","Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",1
"103","1100-1159","ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",2
"104","1100-1159","American Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",5
"105","1100-1159","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",4
"106","1100-1159","Southwest Airlines Co.","Columbus, OH: Port Columbus International","CANCELLED",3
"107","1100-1159","United Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"108","1100-1159","ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International","CANCELLED",1
"109","1100-1159","Southwest Airlines Co.","Dallas, TX: Dallas Love Field","CANCELLED",28
"110","1100-1159","Virgin America","Dallas, TX: Dallas Love Field","CANCELLED",2
"111","1100-1159","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",55
"112","1100-1159","Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"113","1100-1159","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",20
"114","1100-1159","Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"115","1100-1159","JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"116","1100-1159","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",2
"117","1100-1159","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",2
"118","1100-1159","Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",1
"119","1100-1159","ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",5
"120","1100-1159","Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International","CANCELLED",2
"121","1100-1159","JetBlue Airways","Daytona Beach, FL: Daytona Beach International","CANCELLED",3
"122","1100-1159","Alaska Airlines Inc.","Denver, CO: Denver International","CANCELLED",3
"123","1100-1159","American Airlines Inc.","Denver, CO: Denver International","CANCELLED",10
"124","1100-1159","Delta Air Lines Inc.","Denver, CO: Denver International","CANCELLED",5
"125","1100-1159","Frontier Airlines Inc.","Denver, CO: Denver International","CANCELLED",1
"126","1100-1159","JetBlue Airways","Denver, CO: Denver International","CANCELLED",1
"127","1100-1159","SkyWest Airlines Inc.","Denver, CO: Denver International","CANCELLED",102
"128","1100-1159","Southwest Airlines Co.","Denver, CO: Denver International","CANCELLED",34
"129","1100-1159","Spirit Air Lines","Denver, CO: Denver International","CANCELLED",7
"130","1100-1159","United Air Lines Inc.","Denver, CO: Denver International","CANCELLED",88
"131","1100-1159","Virgin America","Denver, CO: Denver International","CANCELLED",2
"132","1100-1159","ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",1
"133","1100-1159","United Air Lines Inc.","Des Moines, IA: Des Moines International","CANCELLED",1
"134","1100-1159","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",7
"135","1100-1159","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"136","1100-1159","Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"137","1100-1159","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",2
"138","1100-1159","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",6
"139","1100-1159","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","CANCELLED",15
"140","1100-1159","SkyWest Airlines Inc.","Duluth, MN: Duluth International","CANCELLED",16
"141","1100-1159","United Air Lines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",1
"142","1100-1159","American Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",1
"143","1100-1159","Delta Air Lines Inc.","El Paso, TX: El Paso International","CANCELLED",1
"144","1100-1159","ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional","CANCELLED",1
"145","1100-1159","ExpressJet Airlines Inc.","Fargo, ND: Hector International","CANCELLED",9
"146","1100-1159","ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",3
"147","1100-1159","SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",2
"148","1100-1159","SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam","CANCELLED",4
"149","1100-1159","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",3
"150","1100-1159","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",8
"151","1100-1159","Frontier Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",1
"152","1100-1159","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",17
"153","1100-1159","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",4
"154","1100-1159","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",11
"155","1100-1159","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",3
"156","1100-1159","American Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"157","1100-1159","Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"158","1100-1159","JetBlue Airways","Fort Myers, FL: Southwest Florida International","CANCELLED",4
"159","1100-1159","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","CANCELLED",5
"160","1100-1159","Spirit Air Lines","Fort Myers, FL: Southwest Florida International","CANCELLED",2
"161","1100-1159","United Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",3
"162","1100-1159","SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International","CANCELLED",1
"163","1100-1159","SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",2
"164","1100-1159","SkyWest Airlines Inc.","Grand Forks, ND: Grand Forks International","CANCELLED",3
"165","1100-1159","SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional","CANCELLED",2
"166","1100-1159","Delta Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",1
"167","1100-1159","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",7
"168","1100-1159","ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",1
"169","1100-1159","SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",2
"170","1100-1159","ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",1
"171","1100-1159","Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International","CANCELLED",3
"172","1100-1159","ExpressJet Airlines Inc.","Harlingen/San Benito, TX: Valley International","CANCELLED",1
"173","1100-1159","ExpressJet Airlines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",3
"174","1100-1159","American Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"175","1100-1159","JetBlue Airways","Hartford, CT: Bradley International","CANCELLED",4
"176","1100-1159","Southwest Airlines Co.","Hartford, CT: Bradley International","CANCELLED",4
"177","1100-1159","United Air Lines Inc.","Hayden, CO: Yampa Valley","CANCELLED",1
"178","1100-1159","Hawaiian Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",1
"179","1100-1159","United Air Lines Inc.","Honolulu, HI: Honolulu International","CANCELLED",4
"180","1100-1159","Virgin America","Honolulu, HI: Honolulu International","CANCELLED",1
"181","1100-1159","American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",1
"182","1100-1159","ExpressJet Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",20
"183","1100-1159","Frontier Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",3
"184","1100-1159","SkyWest Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",3
"185","1100-1159","Spirit Air Lines","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",2
"186","1100-1159","United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",23
"187","1100-1159","JetBlue Airways","Houston, TX: William P Hobby","CANCELLED",1
"188","1100-1159","Southwest Airlines Co.","Houston, TX: William P Hobby","CANCELLED",38
"189","1100-1159","American Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",6
"190","1100-1159","Delta Air Lines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",2
"191","1100-1159","Frontier Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",1
"192","1100-1159","Southwest Airlines Co.","Indianapolis, IN: Indianapolis International","CANCELLED",2
"193","1100-1159","Southwest Airlines Co.","Islip, NY: Long Island MacArthur","CANCELLED",3
"194","1100-1159","ExpressJet Airlines Inc.","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International","CANCELLED",2
"195","1100-1159","Delta Air Lines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",1
"196","1100-1159","ExpressJet Airlines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",7
"197","1100-1159","JetBlue Airways","Jacksonville, FL: Jacksonville International","CANCELLED",8
"198","1100-1159","Southwest Airlines Co.","Jacksonville, FL: Jacksonville International","CANCELLED",6
"199","1100-1159","ExpressJet Airlines Inc.","Jacksonville/Camp Lejeune, NC: Albert J Ellis","CANCELLED",1
"200","1100-1159","Alaska Airlines Inc.","Kahului, HI: Kahului Airport","CANCELLED",1
"201","1100-1159","Hawaiian Airlines Inc.","Kahului, HI: Kahului Airport","CANCELLED",3
"202","1100-1159","ExpressJet Airlines Inc.","Kalamazoo, MI: Kalamazoo/Battle Creek International","CANCELLED",1
"203","1100-1159","SkyWest Airlines Inc.","Kalamazoo, MI: Kalamazoo/Battle Creek International","CANCELLED",1
"204","1100-1159","American Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",6
"205","1100-1159","ExpressJet Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",2
"206","1100-1159","Frontier Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",1
"207","1100-1159","Southwest Airlines Co.","Kansas City, MO: Kansas City International","CANCELLED",10
"208","1100-1159","United Air Lines Inc.","Kansas City, MO: Kansas City International","CANCELLED",1
"209","1100-1159","ExpressJet Airlines Inc.","Knoxville, TN: McGhee Tyson","CANCELLED",8
"210","1100-1159","ExpressJet Airlines Inc.","Lafayette, LA: Lafayette Regional Paul Fournet Field","CANCELLED",4
"211","1100-1159","ExpressJet Airlines Inc.","Laredo, TX: Laredo International","CANCELLED",2
"212","1100-1159","Alaska Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",2
"213","1100-1159","American Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",7
"214","1100-1159","Delta Air Lines Inc.","Las Vegas, NV: McCarran International","CANCELLED",3
"215","1100-1159","JetBlue Airways","Las Vegas, NV: McCarran International","CANCELLED",8
"216","1100-1159","SkyWest Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",2
"217","1100-1159","Southwest Airlines Co.","Las Vegas, NV: McCarran International","CANCELLED",27
"218","1100-1159","Spirit Air Lines","Las Vegas, NV: McCarran International","CANCELLED",11
"219","1100-1159","United Air Lines Inc.","Las Vegas, NV: McCarran International","CANCELLED",7
"220","1100-1159","Virgin America","Las Vegas, NV: McCarran International","CANCELLED",8
"221","1100-1159","Spirit Air Lines","Latrobe, PA: Arnold Palmer Regional","CANCELLED",2
"222","1100-1159","Delta Air Lines Inc.","Lexington, KY: Blue Grass","CANCELLED",2
"223","1100-1159","SkyWest Airlines Inc.","Lexington, KY: Blue Grass","CANCELLED",3
"224","1100-1159","Hawaiian Airlines Inc.","Lihue, HI: Lihue Airport","CANCELLED",1
"225","1100-1159","ExpressJet Airlines Inc.","Lincoln, NE: Lincoln Airport","CANCELLED",11
"226","1100-1159","Delta Air Lines Inc.","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field","CANCELLED",1
"227","1100-1159","ExpressJet Airlines Inc.","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field","CANCELLED",1
"228","1100-1159","JetBlue Airways","Long Beach, CA: Long Beach Airport","CANCELLED",16
"229","1100-1159","ExpressJet Airlines Inc.","Longview, TX: East Texas Regional","CANCELLED",2
"230","1100-1159","Alaska Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",3
"231","1100-1159","American Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",24
"232","1100-1159","Delta Air Lines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",6
"233","1100-1159","SkyWest Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",2
"234","1100-1159","Southwest Airlines Co.","Los Angeles, CA: Los Angeles International","CANCELLED",66
"235","1100-1159","Spirit Air Lines","Los Angeles, CA: Los Angeles International","CANCELLED",3
"236","1100-1159","United Air Lines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",10
"237","1100-1159","Virgin America","Los Angeles, CA: Los Angeles International","CANCELLED",9
"238","1100-1159","ExpressJet Airlines Inc.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",2
"239","1100-1159","Southwest Airlines Co.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",2
"240","1100-1159","Delta Air Lines Inc.","Madison, WI: Dane County Regional-Truax Field","CANCELLED",2
"241","1100-1159","ExpressJet Airlines Inc.","Madison, WI: Dane County Regional-Truax Field","CANCELLED",1
"242","1100-1159","ExpressJet Airlines Inc.","Manchester, NH: Manchester-Boston Regional","CANCELLED",2
"243","1100-1159","Southwest Airlines Co.","Manchester, NH: Manchester-Boston Regional","CANCELLED",4
"244","1100-1159","SkyWest Airlines Inc.","Medford, OR: Rogue Valley International - Medford","CANCELLED",1
"245","1100-1159","Delta Air Lines Inc.","Melbourne, FL: Melbourne International","CANCELLED",1
"246","1100-1159","ExpressJet Airlines Inc.","Melbourne, FL: Melbourne International","CANCELLED",1
"247","1100-1159","American Airlines Inc.","Memphis, TN: Memphis International","CANCELLED",1
"248","1100-1159","ExpressJet Airlines Inc.","Memphis, TN: Memphis International","CANCELLED",8
"249","1100-1159","SkyWest Airlines Inc.","Memphis, TN: Memphis International","CANCELLED",1
"250","1100-1159","Southwest Airlines Co.","Memphis, TN: Memphis International","CANCELLED",2
"251","1100-1159","American Airlines Inc.","Miami, FL: Miami International","CANCELLED",21
"252","1100-1159","Delta Air Lines Inc.","Miami, FL: Miami International","CANCELLED",2
"253","1100-1159","Frontier Airlines Inc.","Miami, FL: Miami International","CANCELLED",1
"254","1100-1159","United Air Lines Inc.","Miami, FL: Miami International","CANCELLED",2
"255","1100-1159","ExpressJet Airlines Inc.","Midland/Odessa, TX: Midland International Air and Space Port","CANCELLED",2
"256","1100-1159","Southwest Airlines Co.","Midland/Odessa, TX: Midland International Air and Space Port","CANCELLED",4
"257","1100-1159","Delta Air Lines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",1
"258","1100-1159","ExpressJet Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",1
"259","1100-1159","Frontier Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",1
"260","1100-1159","SkyWest Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",4
"261","1100-1159","Southwest Airlines Co.","Milwaukee, WI: General Mitchell International","CANCELLED",15
"262","1100-1159","American Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",7
"263","1100-1159","Delta Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",10
"264","1100-1159","ExpressJet Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",9
"265","1100-1159","SkyWest Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",10
"266","1100-1159","Southwest Airlines Co.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",3
"267","1100-1159","Spirit Air Lines","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",3
"268","1100-1159","United Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",2
"269","1100-1159","ExpressJet Airlines Inc.","Mobile, AL: Mobile Regional","CANCELLED",2
"270","1100-1159","ExpressJet Airlines Inc.","Moline, IL: Quad City International","CANCELLED",1
"271","1100-1159","SkyWest Airlines Inc.","Monterey, CA: Monterey Regional","CANCELLED",10
"272","1100-1159","SkyWest Airlines Inc.","Muskegon, MI: Muskegon County","CANCELLED",11
"273","1100-1159","Delta Air Lines Inc.","Myrtle Beach, SC: Myrtle Beach International","CANCELLED",2
"274","1100-1159","ExpressJet Airlines Inc.","Myrtle Beach, SC: Myrtle Beach International","CANCELLED",5
"275","1100-1159","Spirit Air Lines","Myrtle Beach, SC: Myrtle Beach International","CANCELLED",9
"276","1100-1159","JetBlue Airways","Nantucket, MA: Nantucket Memorial","CANCELLED",1
