"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"34","2000-2059","ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",28
"35","2000-2059","JetBlue Airways","Buffalo, NY: Buffalo Niagara International","CANCELLED",11
"36","2000-2059","SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",2
"37","2000-2059","Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International","CANCELLED",2
"38","2000-2059","SkyWest Airlines Inc.","Burbank, CA: Bob Hope","CANCELLED",13
"39","2000-2059","Southwest Airlines Co.","Burbank, CA: Bob Hope","CANCELLED",12
"40","2000-2059","SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International","CANCELLED",1
"41","2000-2059","Frontier Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",2
"42","2000-2059","SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",1
"43","2000-2059","Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",2
"44","2000-2059","Southwest Airlines Co.","Charleston, SC: Charleston AFB/International","CANCELLED",2
"45","2000-2059","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",109
"46","2000-2059","ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",2
"47","2000-2059","JetBlue Airways","Charlotte, NC: Charlotte Douglas International","CANCELLED",6
"48","2000-2059","Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International","CANCELLED",1
"49","2000-2059","United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",2
"50","2000-2059","ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",1
"51","2000-2059","Southwest Airlines Co.","Chicago, IL: Chicago Midway International","CANCELLED",127
"52","2000-2059","American Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",83
"53","2000-2059","ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",175
"54","2000-2059","Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",4
"55","2000-2059","JetBlue Airways","Chicago, IL: Chicago O'Hare International","CANCELLED",4
"56","2000-2059","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",54
"57","2000-2059","Spirit Air Lines","Chicago, IL: Chicago O'Hare International","CANCELLED",17
"58","2000-2059","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",28
"59","2000-2059","Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",1
"60","2000-2059","Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",3
"61","2000-2059","SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",12
"62","2000-2059","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",12
"63","2000-2059","Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",3
"64","2000-2059","Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"65","2000-2059","ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",2
"66","2000-2059","Delta Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"67","2000-2059","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",15
"68","2000-2059","Frontier Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",5
"69","2000-2059","Southwest Airlines Co.","Columbus, OH: Port Columbus International","CANCELLED",4
"70","2000-2059","Southwest Airlines Co.","Dallas, TX: Dallas Love Field","CANCELLED",42
"71","2000-2059","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",215
"72","2000-2059","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",120
"73","2000-2059","Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"74","2000-2059","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"75","2000-2059","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",8
"76","2000-2059","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"77","2000-2059","Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International","CANCELLED",5
"78","2000-2059","American Airlines Inc.","Denver, CO: Denver International","CANCELLED",2
"79","2000-2059","Frontier Airlines Inc.","Denver, CO: Denver International","CANCELLED",8
"80","2000-2059","SkyWest Airlines Inc.","Denver, CO: Denver International","CANCELLED",35
"81","2000-2059","Southwest Airlines Co.","Denver, CO: Denver International","CANCELLED",87
"82","2000-2059","Spirit Air Lines","Denver, CO: Denver International","CANCELLED",14
"83","2000-2059","United Air Lines Inc.","Denver, CO: Denver International","CANCELLED",42
"84","2000-2059","Frontier Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",1
"85","2000-2059","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",7
"86","2000-2059","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",37
"87","2000-2059","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",56
"88","2000-2059","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",29
"89","2000-2059","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",7
"90","2000-2059","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","CANCELLED",5
"91","2000-2059","SkyWest Airlines Inc.","Duluth, MN: Duluth International","CANCELLED",1
"92","2000-2059","SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field","CANCELLED",7
"93","2000-2059","Southwest Airlines Co.","Flint, MI: Bishop International","CANCELLED",6
"94","2000-2059","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",1
"95","2000-2059","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",5
"96","2000-2059","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",28
"97","2000-2059","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",16
"98","2000-2059","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",39
"99","2000-2059","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",5
"100","2000-2059","JetBlue Airways","Fort Myers, FL: Southwest Florida International","CANCELLED",7
"101","2000-2059","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","CANCELLED",5
"102","2000-2059","Spirit Air Lines","Fort Myers, FL: Southwest Florida International","CANCELLED",4
"103","2000-2059","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",28
"104","2000-2059","SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",4
"105","2000-2059","Southwest Airlines Co.","Harlingen/San Benito, TX: Valley International","CANCELLED",2
"106","2000-2059","American Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"107","2000-2059","Delta Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",2
"108","2000-2059","American Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",2
"109","2000-2059","Delta Air Lines Inc.","Honolulu, HI: Honolulu International","CANCELLED",2
"110","2000-2059","Hawaiian Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",3
"111","2000-2059","United Air Lines Inc.","Honolulu, HI: Honolulu International","CANCELLED",5
"112","2000-2059","ExpressJet Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",25
"113","2000-2059","Frontier Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",1
"114","2000-2059","SkyWest Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",7
"115","2000-2059","Spirit Air Lines","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",4
"116","2000-2059","United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",20
"117","2000-2059","ExpressJet Airlines Inc.","Houston, TX: William P Hobby","CANCELLED",10
"118","2000-2059","Southwest Airlines Co.","Houston, TX: William P Hobby","CANCELLED",46
"119","2000-2059","Delta Air Lines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",2
"120","2000-2059","ExpressJet Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",2
"121","2000-2059","Southwest Airlines Co.","Indianapolis, IN: Indianapolis International","CANCELLED",6
"122","2000-2059","Southwest Airlines Co.","Islip, NY: Long Island MacArthur","CANCELLED",1
"123","2000-2059","JetBlue Airways","Jacksonville, FL: Jacksonville International","CANCELLED",2
"124","2000-2059","Southwest Airlines Co.","Jacksonville, FL: Jacksonville International","CANCELLED",1
"125","2000-2059","Alaska Airlines Inc.","Juneau, AK: Juneau International","CANCELLED",3
"126","2000-2059","American Airlines Inc.","Kahului, HI: Kahului Airport","CANCELLED",2
"127","2000-2059","Hawaiian Airlines Inc.","Kahului, HI: Kahului Airport","CANCELLED",5
"128","2000-2059","United Air Lines Inc.","Kahului, HI: Kahului Airport","CANCELLED",5
"129","2000-2059","American Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",1
"130","2000-2059","Frontier Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",1
"131","2000-2059","SkyWest Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",2
"132","2000-2059","Southwest Airlines Co.","Kansas City, MO: Kansas City International","CANCELLED",15
"133","2000-2059","Spirit Air Lines","Kansas City, MO: Kansas City International","CANCELLED",2
"134","2000-2059","United Air Lines Inc.","Kansas City, MO: Kansas City International","CANCELLED",1
"135","2000-2059","Alaska Airlines Inc.","Ketchikan, AK: Ketchikan International","CANCELLED",8
"136","2000-2059","Delta Air Lines Inc.","Kona, HI: Kona International Airport at Keahole","CANCELLED",1
"137","2000-2059","United Air Lines Inc.","Kona, HI: Kona International Airport at Keahole","CANCELLED",1
"138","2000-2059","Alaska Airlines Inc.","Kotzebue, AK: Ralph Wien Memorial","CANCELLED",3
"139","2000-2059","ExpressJet Airlines Inc.","Lansing, MI: Capital Region International","CANCELLED",1
"140","2000-2059","SkyWest Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",2
"141","2000-2059","Southwest Airlines Co.","Las Vegas, NV: McCarran International","CANCELLED",42
"142","2000-2059","Spirit Air Lines","Las Vegas, NV: McCarran International","CANCELLED",9
"143","2000-2059","United Air Lines Inc.","Las Vegas, NV: McCarran International","CANCELLED",2
"144","2000-2059","Virgin America","Las Vegas, NV: McCarran International","CANCELLED",3
"145","2000-2059","ExpressJet Airlines Inc.","Lexington, KY: Blue Grass","CANCELLED",1
"146","2000-2059","United Air Lines Inc.","Lihue, HI: Lihue Airport","CANCELLED",4
"147","2000-2059","JetBlue Airways","Long Beach, CA: Long Beach Airport","CANCELLED",4
"148","2000-2059","Delta Air Lines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",9
"149","2000-2059","SkyWest Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",18
"150","2000-2059","Southwest Airlines Co.","Los Angeles, CA: Los Angeles International","CANCELLED",42
"151","2000-2059","United Air Lines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",7
"152","2000-2059","Delta Air Lines Inc.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",1
"153","2000-2059","ExpressJet Airlines Inc.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",10
"154","2000-2059","Southwest Airlines Co.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",4
"155","2000-2059","Southwest Airlines Co.","Lubbock, TX: Lubbock Preston Smith International","CANCELLED",2
"156","2000-2059","Frontier Airlines Inc.","Madison, WI: Dane County Regional-Truax Field","CANCELLED",1
"157","2000-2059","SkyWest Airlines Inc.","Medford, OR: Rogue Valley International - Medford","CANCELLED",11
"158","2000-2059","ExpressJet Airlines Inc.","Memphis, TN: Memphis International","CANCELLED",3
"159","2000-2059","Southwest Airlines Co.","Memphis, TN: Memphis International","CANCELLED",1
"160","2000-2059","ExpressJet Airlines Inc.","Meridian, MS: Key Field","CANCELLED",2
"161","2000-2059","American Airlines Inc.","Miami, FL: Miami International","CANCELLED",105
"162","2000-2059","Delta Air Lines Inc.","Miami, FL: Miami International","CANCELLED",4
"163","2000-2059","Frontier Airlines Inc.","Miami, FL: Miami International","CANCELLED",1
"164","2000-2059","United Air Lines Inc.","Miami, FL: Miami International","CANCELLED",1
"165","2000-2059","Southwest Airlines Co.","Midland/Odessa, TX: Midland International Air and Space Port","CANCELLED",2
"166","2000-2059","ExpressJet Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",8
"167","2000-2059","Frontier Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",2
"168","2000-2059","Southwest Airlines Co.","Milwaukee, WI: General Mitchell International","CANCELLED",3
"169","2000-2059","Delta Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",16
"170","2000-2059","ExpressJet Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",7
"171","2000-2059","SkyWest Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",45
"172","2000-2059","Southwest Airlines Co.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",4
"173","2000-2059","Spirit Air Lines","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",8
"174","2000-2059","United Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",4
"175","2000-2059","Frontier Airlines Inc.","Missoula, MT: Missoula International","CANCELLED",2
"176","2000-2059","Southwest Airlines Co.","Nashville, TN: Nashville International","CANCELLED",18
"177","2000-2059","American Airlines Inc.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",1
"178","2000-2059","Frontier Airlines Inc.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",1
"179","2000-2059","Southwest Airlines Co.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",7
"180","2000-2059","Spirit Air Lines","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",2
"181","2000-2059","American Airlines Inc.","New York, NY: John F. Kennedy International","CANCELLED",15
"182","2000-2059","Delta Air Lines Inc.","New York, NY: John F. Kennedy International","CANCELLED",9
"183","2000-2059","JetBlue Airways","New York, NY: John F. Kennedy International","CANCELLED",41
"184","2000-2059","Virgin America","New York, NY: John F. Kennedy International","CANCELLED",1
"185","2000-2059","American Airlines Inc.","New York, NY: LaGuardia","CANCELLED",47
"186","2000-2059","Delta Air Lines Inc.","New York, NY: LaGuardia","CANCELLED",12
"187","2000-2059","ExpressJet Airlines Inc.","New York, NY: LaGuardia","CANCELLED",139
"188","2000-2059","Southwest Airlines Co.","New York, NY: LaGuardia","CANCELLED",37
"189","2000-2059","United Air Lines Inc.","New York, NY: LaGuardia","CANCELLED",3
"190","2000-2059","ExpressJet Airlines Inc.","Newark, NJ: Newark Liberty International","CANCELLED",195
"191","2000-2059","Southwest Airlines Co.","Newark, NJ: Newark Liberty International","CANCELLED",15
"192","2000-2059","United Air Lines Inc.","Newark, NJ: Newark Liberty International","CANCELLED",51
"193","2000-2059","JetBlue Airways","Newburgh/Poughkeepsie, NY: Stewart International","CANCELLED",1
"194","2000-2059","Alaska Airlines Inc.","Nome, AK: Nome Airport","CANCELLED",10
"195","2000-2059","American Airlines Inc.","Norfolk, VA: Norfolk International","CANCELLED",1
"196","2000-2059","Delta Air Lines Inc.","Norfolk, VA: Norfolk International","CANCELLED",1
"197","2000-2059","ExpressJet Airlines Inc.","Norfolk, VA: Norfolk International","CANCELLED",35
"198","2000-2059","Southwest Airlines Co.","Norfolk, VA: Norfolk International","CANCELLED",1
"199","2000-2059","Delta Air Lines Inc.","Oakland, CA: Metropolitan Oakland International","CANCELLED",2
"200","2000-2059","Southwest Airlines Co.","Oakland, CA: Metropolitan Oakland International","CANCELLED",17
"201","2000-2059","ExpressJet Airlines Inc.","Oklahoma City, OK: Will Rogers World","CANCELLED",6
"202","2000-2059","SkyWest Airlines Inc.","Oklahoma City, OK: Will Rogers World","CANCELLED",2
"203","2000-2059","Southwest Airlines Co.","Oklahoma City, OK: Will Rogers World","CANCELLED",4
"204","2000-2059","Southwest Airlines Co.","Omaha, NE: Eppley Airfield","CANCELLED",2
"205","2000-2059","SkyWest Airlines Inc.","Ontario, CA: Ontario International","CANCELLED",21
"206","2000-2059","Southwest Airlines Co.","Ontario, CA: Ontario International","CANCELLED",2
"207","2000-2059","American Airlines Inc.","Orlando, FL: Orlando International","CANCELLED",6
"208","2000-2059","Delta Air Lines Inc.","Orlando, FL: Orlando International","CANCELLED",6
"209","2000-2059","Frontier Airlines Inc.","Orlando, FL: Orlando International","CANCELLED",19
"210","2000-2059","JetBlue Airways","Orlando, FL: Orlando International","CANCELLED",25
"211","2000-2059","Southwest Airlines Co.","Orlando, FL: Orlando International","CANCELLED",19
"212","2000-2059","Spirit Air Lines","Orlando, FL: Orlando International","CANCELLED",5
"213","2000-2059","United Air Lines Inc.","Orlando, FL: Orlando International","CANCELLED",2
"214","2000-2059","American Airlines Inc.","Philadelphia, PA: Philadelphia International","CANCELLED",43
"215","2000-2059","Frontier Airlines Inc.","Philadelphia, PA: Philadelphia International","CANCELLED",2
"216","2000-2059","Southwest Airlines Co.","Philadelphia, PA: Philadelphia International","CANCELLED",7
"217","2000-2059","American Airlines Inc.","Phoenix, AZ: Phoenix Sky Harbor International","CANCELLED",14
"218","2000-2059","SkyWest Airlines Inc.","Phoenix, AZ: Phoenix Sky Harbor International","CANCELLED",9
"219","2000-2059","Southwest Airlines Co.","Phoenix, AZ: Phoenix Sky Harbor International","CANCELLED",33
"220","2000-2059","American Airlines Inc.","Pittsburgh, PA: Pittsburgh International","CANCELLED",1
"221","2000-2059","Delta Air Lines Inc.","Pittsburgh, PA: Pittsburgh International","CANCELLED",2
"222","2000-2059","Frontier Airlines Inc.","Pittsburgh, PA: Pittsburgh International","CANCELLED",2
"223","2000-2059","Southwest Airlines Co.","Pittsburgh, PA: Pittsburgh International","CANCELLED",2
"224","2000-2059","SkyWest Airlines Inc.","Portland, OR: Portland International","CANCELLED",5
"225","2000-2059","Southwest Airlines Co.","Portland, OR: Portland International","CANCELLED",3
"226","2000-2059","Frontier Airlines Inc.","Punta Gorda, FL: Punta Gorda Airport","CANCELLED",2
"227","2000-2059","Delta Air Lines Inc.","Raleigh/Durham, NC: Raleigh-Durham International","CANCELLED",1
"228","2000-2059","ExpressJet Airlines Inc.","Raleigh/Durham, NC: Raleigh-Durham International","CANCELLED",5
"229","2000-2059","Frontier Airlines Inc.","Raleigh/Durham, NC: Raleigh-Durham International","CANCELLED",4
"230","2000-2059","JetBlue Airways","Raleigh/Durham, NC: Raleigh-Durham International","CANCELLED",3
"231","2000-2059","Southwest Airlines Co.","Raleigh/Durham, NC: Raleigh-Durham International","CANCELLED",16
"232","2000-2059","United Air Lines Inc.","Raleigh/Durham, NC: Raleigh-Durham International","CANCELLED",3
"233","2000-2059","SkyWest Airlines Inc.","Reno, NV: Reno/Tahoe International","CANCELLED",1
"234","2000-2059","Southwest Airlines Co.","Reno, NV: Reno/Tahoe International","CANCELLED",5
"235","2000-2059","ExpressJet Airlines Inc.","Richmond, VA: Richmond International","CANCELLED",1
"236","2000-2059","ExpressJet Airlines Inc.","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field","CANCELLED",1
"237","2000-2059","ExpressJet Airlines Inc.","Rochester, NY: Greater Rochester International","CANCELLED",1
"238","2000-2059","SkyWest Airlines Inc.","Sacramento, CA: Sacramento International","CANCELLED",12
"239","2000-2059","Southwest Airlines Co.","Sacramento, CA: Sacramento International","CANCELLED",15
"240","2000-2059","Delta Air Lines Inc.","Salt Lake City, UT: Salt Lake City International","CANCELLED",11
"241","2000-2059","Frontier Airlines Inc.","Salt Lake City, UT: Salt Lake City International","CANCELLED",3
"242","2000-2059","SkyWest Airlines Inc.","Salt Lake City, UT: Salt Lake City International","CANCELLED",7
"243","2000-2059","Southwest Airlines Co.","Salt Lake City, UT: Salt Lake City International","CANCELLED",3
"244","2000-2059","Southwest Airlines Co.","San Antonio, TX: San Antonio International","CANCELLED",10
"245","2000-2059","JetBlue Airways","San Diego, CA: San Diego International","CANCELLED",1
"246","2000-2059","SkyWest Airlines Inc.","San Diego, CA: San Diego International","CANCELLED",2
"247","2000-2059","Southwest Airlines Co.","San Diego, CA: San Diego International","CANCELLED",30
"248","2000-2059","Spirit Air Lines","San Diego, CA: San Diego International","CANCELLED",3
"249","2000-2059","United Air Lines Inc.","San Diego, CA: San Diego International","CANCELLED",4
"250","2000-2059","Alaska Airlines Inc.","San Francisco, CA: San Francisco International","CANCELLED",5
"251","2000-2059","American Airlines Inc.","San Francisco, CA: San Francisco International","CANCELLED",2
"252","2000-2059","Delta Air Lines Inc.","San Francisco, CA: San Francisco International","CANCELLED",2
"253","2000-2059","Frontier Airlines Inc.","San Francisco, CA: San Francisco International","CANCELLED",3
"254","2000-2059","JetBlue Airways","San Francisco, CA: San Francisco International","CANCELLED",1
"255","2000-2059","SkyWest Airlines Inc.","San Francisco, CA: San Francisco International","CANCELLED",31
"256","2000-2059","Southwest Airlines Co.","San Francisco, CA: San Francisco International","CANCELLED",24
"257","2000-2059","United Air Lines Inc.","San Francisco, CA: San Francisco International","CANCELLED",6
"258","2000-2059","Virgin America","San Francisco, CA: San Francisco International","CANCELLED",2
"259","2000-2059","Southwest Airlines Co.","San Jose, CA: Norman Y. Mineta San Jose International","CANCELLED",26
"260","2000-2059","Delta Air Lines Inc.","San Juan, PR: Luis Munoz Marin International","CANCELLED",1
"261","2000-2059","JetBlue Airways","San Juan, PR: Luis Munoz Marin International","CANCELLED",1
"262","2000-2059","SkyWest Airlines Inc.","San Luis Obispo, CA: San Luis County Regional","CANCELLED",16
"263","2000-2059","Alaska Airlines Inc.","Santa Ana, CA: John Wayne Airport-Orange County","CANCELLED",2
"264","2000-2059","SkyWest Airlines Inc.","Santa Ana, CA: John Wayne Airport-Orange County","CANCELLED",10
"265","2000-2059","Southwest Airlines Co.","Santa Ana, CA: John Wayne Airport-Orange County","CANCELLED",18
"266","2000-2059","United Air Lines Inc.","Santa Ana, CA: John Wayne Airport-Orange County","CANCELLED",4
"267","2000-2059","SkyWest Airlines Inc.","Santa Barbara, CA: Santa Barbara Municipal","CANCELLED",13
"268","2000-2059","ExpressJet Airlines Inc.","Santa Fe, NM: Santa Fe Municipal","CANCELLED",1
"269","2000-2059","ExpressJet Airlines Inc.","Savannah, GA: Savannah/Hilton Head International","CANCELLED",2
"270","2000-2059","JetBlue Airways","Savannah, GA: Savannah/Hilton Head International","CANCELLED",1
"271","2000-2059","Alaska Airlines Inc.","Seattle, WA: Seattle/Tacoma International","CANCELLED",2
"272","2000-2059","SkyWest Airlines Inc.","Seattle, WA: Seattle/Tacoma International","CANCELLED",5
"273","2000-2059","Southwest Airlines Co.","Seattle, WA: Seattle/Tacoma International","CANCELLED",1
"274","2000-2059","United Air Lines Inc.","Seattle, WA: Seattle/Tacoma International","CANCELLED",1
"275","2000-2059","Frontier Airlines Inc.","St. Augustine, FL: Northeast Florida Regional","CANCELLED",1
"276","2000-2059","Frontier Airlines Inc.","St. Louis, MO: Lambert-St. Louis International","CANCELLED",4
"277","2000-2059","Southwest Airlines Co.","St. Louis, MO: Lambert-St. Louis International","CANCELLED",31
"278","2000-2059","Delta Air Lines Inc.","Tampa, FL: Tampa International","CANCELLED",4
"279","2000-2059","Frontier Airlines Inc.","Tampa, FL: Tampa International","CANCELLED",7
"280","2000-2059","JetBlue Airways","Tampa, FL: Tampa International","CANCELLED",5
"281","2000-2059","Southwest Airlines Co.","Tampa, FL: Tampa International","CANCELLED",14
"282","2000-2059","Spirit Air Lines","Tampa, FL: Tampa International","CANCELLED",3
