"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_deptimeblk_mean$MEAN"
"1","0700-0759","SkyWest Airlines Inc.","Aberdeen, SD: Aberdeen Regional",98,6.53333333333333
"2","0700-0759","JetBlue Airways","Aguadilla, PR: Rafael Hernandez",186,5.47058823529412
"3","0700-0759","Delta Air Lines Inc.","Akron, OH: Akron-Canton Regional",22,5.5
"4","0700-0759","ExpressJet Airlines Inc.","Akron, OH: Akron-Canton Regional",2386,9.14176245210728
"5","0700-0759","SkyWest Airlines Inc.","Akron, OH: Akron-Canton Regional",6,3
"6","0700-0759","Southwest Airlines Co.","Akron, OH: Akron-Canton Regional",366,2.45637583892617
"7","0700-0759","Spirit Air Lines","Akron, OH: Akron-Canton Regional",253,4.96078431372549
"8","0700-0759","ExpressJet Airlines Inc.","Albany, GA: Southwest Georgia Regional",800,9.19540229885057
"9","0700-0759","American Airlines Inc.","Albany, NY: Albany International",529,5.87777777777778
"10","0700-0759","ExpressJet Airlines Inc.","Albany, NY: Albany International",209,52.25
"11","0700-0759","Southwest Airlines Co.","Albany, NY: Albany International",1139,3.47256097560976
"12","0700-0759","American Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",241,80.3333333333333
"13","0700-0759","Delta Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",595,4.95833333333333
"14","0700-0759","SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",120,3.33333333333333
"15","0700-0759","Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",1402,2.45964912280702
"16","0700-0759","United Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",2251,7.26129032258065
"17","0700-0759","ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",1135,9.8695652173913
"18","0700-0759","American Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",0,0
"19","0700-0759","ExpressJet Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",667,4.2484076433121
"20","0700-0759","Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",93,5.8125
