"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"91","2100-2159","Hawaiian Airlines Inc.","Lihue, HI: Lihue Airport","CANCELLED",1
"92","2100-2159","United Air Lines Inc.","Lihue, HI: Lihue Airport","CANCELLED",3
"93","2100-2159","JetBlue Airways","Long Beach, CA: Long Beach Airport","CANCELLED",4
"94","2100-2159","Alaska Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",2
"95","2100-2159","American Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",16
"96","2100-2159","Delta Air Lines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",6
"97","2100-2159","Frontier Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",1
"98","2100-2159","JetBlue Airways","Los Angeles, CA: Los Angeles International","CANCELLED",2
"99","2100-2159","SkyWest Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",4
"100","2100-2159","Southwest Airlines Co.","Los Angeles, CA: Los Angeles International","CANCELLED",30
"101","2100-2159","Spirit Air Lines","Los Angeles, CA: Los Angeles International","CANCELLED",12
"102","2100-2159","United Air Lines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",6
"103","2100-2159","Virgin America","Los Angeles, CA: Los Angeles International","CANCELLED",6
"104","2100-2159","Southwest Airlines Co.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",8
"105","2100-2159","ExpressJet Airlines Inc.","Meridian, MS: Key Field","CANCELLED",1
"106","2100-2159","American Airlines Inc.","Miami, FL: Miami International","CANCELLED",87
"107","2100-2159","Frontier Airlines Inc.","Miami, FL: Miami International","CANCELLED",7
"108","2100-2159","Southwest Airlines Co.","Midland/Odessa, TX: Midland International Air and Space Port","CANCELLED",4
"109","2100-2159","Frontier Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",3
"110","2100-2159","Southwest Airlines Co.","Milwaukee, WI: General Mitchell International","CANCELLED",1
"111","2100-2159","Delta Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",2
"112","2100-2159","SkyWest Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",9
"113","2100-2159","Spirit Air Lines","Myrtle Beach, SC: Myrtle Beach International","CANCELLED",14
"114","2100-2159","Southwest Airlines Co.","Nashville, TN: Nashville International","CANCELLED",25
"115","2100-2159","Southwest Airlines Co.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",6
"116","2100-2159","American Airlines Inc.","New York, NY: John F. Kennedy International","CANCELLED",19
"117","2100-2159","Delta Air Lines Inc.","New York, NY: John F. Kennedy International","CANCELLED",7
"118","2100-2159","JetBlue Airways","New York, NY: John F. Kennedy International","CANCELLED",32
"119","2100-2159","American Airlines Inc.","New York, NY: LaGuardia","CANCELLED",13
"120","2100-2159","Delta Air Lines Inc.","New York, NY: LaGuardia","CANCELLED",15
"121","2100-2159","ExpressJet Airlines Inc.","New York, NY: LaGuardia","CANCELLED",100
"122","2100-2159","JetBlue Airways","New York, NY: LaGuardia","CANCELLED",19
"123","2100-2159","Southwest Airlines Co.","New York, NY: LaGuardia","CANCELLED",1
"124","2100-2159","Spirit Air Lines","New York, NY: LaGuardia","CANCELLED",28
"125","2100-2159","ExpressJet Airlines Inc.","Newark, NJ: Newark Liberty International","CANCELLED",134
"126","2100-2159","JetBlue Airways","Newark, NJ: Newark Liberty International","CANCELLED",13
"127","2100-2159","Southwest Airlines Co.","Newark, NJ: Newark Liberty International","CANCELLED",1
"128","2100-2159","Spirit Air Lines","Newark, NJ: Newark Liberty International","CANCELLED",2
"129","2100-2159","United Air Lines Inc.","Newark, NJ: Newark Liberty International","CANCELLED",26
"130","2100-2159","Southwest Airlines Co.","Norfolk, VA: Norfolk International","CANCELLED",1
"131","2100-2159","JetBlue Airways","Oakland, CA: Metropolitan Oakland International","CANCELLED",2
"132","2100-2159","Southwest Airlines Co.","Oakland, CA: Metropolitan Oakland International","CANCELLED",14
"133","2100-2159","Spirit Air Lines","Oakland, CA: Metropolitan Oakland International","CANCELLED",11
"134","2100-2159","SkyWest Airlines Inc.","Ontario, CA: Ontario International","CANCELLED",4
"135","2100-2159","Southwest Airlines Co.","Ontario, CA: Ontario International","CANCELLED",6
"136","2100-2159","Frontier Airlines Inc.","Orlando, FL: Orlando International","CANCELLED",7
"137","2100-2159","JetBlue Airways","Orlando, FL: Orlando International","CANCELLED",17
"138","2100-2159","Southwest Airlines Co.","Orlando, FL: Orlando International","CANCELLED",23
"139","2100-2159","Spirit Air Lines","Orlando, FL: Orlando International","CANCELLED",17
"140","2100-2159","SkyWest Airlines Inc.","Pellston, MI: Pellston Regional Airport of Emmet County","CANCELLED",1
"141","2100-2159","American Airlines Inc.","Philadelphia, PA: Philadelphia International","CANCELLED",14
"142","2100-2159","Southwest Airlines Co.","Philadelphia, PA: Philadelphia International","CANCELLED",1
"143","2100-2159","Spirit Air Lines","Philadelphia, PA: Philadelphia International","CANCELLED",6
"144","2100-2159","American Airlines Inc.","Phoenix, AZ: Phoenix Sky Harbor International","CANCELLED",16
"145","2100-2159","SkyWest Airlines Inc.","Phoenix, AZ: Phoenix Sky Harbor International","CANCELLED",6
"146","2100-2159","Southwest Airlines Co.","Phoenix, AZ: Phoenix Sky Harbor International","CANCELLED",25
"147","2100-2159","Spirit Air Lines","Phoenix, AZ: Phoenix Sky Harbor International","CANCELLED",6
"148","2100-2159","Southwest Airlines Co.","Pittsburgh, PA: Pittsburgh International","CANCELLED",3
"149","2100-2159","ExpressJet Airlines Inc.","Portland, ME: Portland International Jetport","CANCELLED",1
"150","2100-2159","JetBlue Airways","Portland, OR: Portland International","CANCELLED",1
"151","2100-2159","Southwest Airlines Co.","Portland, OR: Portland International","CANCELLED",4
"152","2100-2159","Southwest Airlines Co.","Providence, RI: Theodore Francis Green State","CANCELLED",3
"153","2100-2159","ExpressJet Airlines Inc.","Raleigh/Durham, NC: Raleigh-Durham International","CANCELLED",1
"154","2100-2159","Frontier Airlines Inc.","Raleigh/Durham, NC: Raleigh-Durham International","CANCELLED",4
"155","2100-2159","Southwest Airlines Co.","Reno, NV: Reno/Tahoe International","CANCELLED",2
"156","2100-2159","SkyWest Airlines Inc.","Rhinelander, WI: Rhinelander/Oneida County","CANCELLED",5
"157","2100-2159","American Airlines Inc.","Sacramento, CA: Sacramento International","CANCELLED",1
"158","2100-2159","JetBlue Airways","Sacramento, CA: Sacramento International","CANCELLED",1
"159","2100-2159","SkyWest Airlines Inc.","Sacramento, CA: Sacramento International","CANCELLED",6
"160","2100-2159","Southwest Airlines Co.","Sacramento, CA: Sacramento International","CANCELLED",7
"161","2100-2159","Delta Air Lines Inc.","Salt Lake City, UT: Salt Lake City International","CANCELLED",1
"162","2100-2159","Frontier Airlines Inc.","Salt Lake City, UT: Salt Lake City International","CANCELLED",2
"163","2100-2159","SkyWest Airlines Inc.","Salt Lake City, UT: Salt Lake City International","CANCELLED",7
"164","2100-2159","Southwest Airlines Co.","Salt Lake City, UT: Salt Lake City International","CANCELLED",1
"165","2100-2159","Southwest Airlines Co.","San Antonio, TX: San Antonio International","CANCELLED",7
"166","2100-2159","American Airlines Inc.","San Diego, CA: San Diego International","CANCELLED",1
"167","2100-2159","JetBlue Airways","San Diego, CA: San Diego International","CANCELLED",5
"168","2100-2159","SkyWest Airlines Inc.","San Diego, CA: San Diego International","CANCELLED",1
"169","2100-2159","Southwest Airlines Co.","San Diego, CA: San Diego International","CANCELLED",36
"170","2100-2159","United Air Lines Inc.","San Diego, CA: San Diego International","CANCELLED",1
"171","2100-2159","Alaska Airlines Inc.","San Francisco, CA: San Francisco International","CANCELLED",2
"172","2100-2159","American Airlines Inc.","San Francisco, CA: San Francisco International","CANCELLED",12
"173","2100-2159","Delta Air Lines Inc.","San Francisco, CA: San Francisco International","CANCELLED",4
"174","2100-2159","JetBlue Airways","San Francisco, CA: San Francisco International","CANCELLED",2
"175","2100-2159","SkyWest Airlines Inc.","San Francisco, CA: San Francisco International","CANCELLED",6
"176","2100-2159","Southwest Airlines Co.","San Francisco, CA: San Francisco International","CANCELLED",17
"177","2100-2159","United Air Lines Inc.","San Francisco, CA: San Francisco International","CANCELLED",6
"178","2100-2159","Virgin America","San Francisco, CA: San Francisco International","CANCELLED",2
"179","2100-2159","JetBlue Airways","San Jose, CA: Norman Y. Mineta San Jose International","CANCELLED",2
"180","2100-2159","Southwest Airlines Co.","San Jose, CA: Norman Y. Mineta San Jose International","CANCELLED",20
"181","2100-2159","JetBlue Airways","San Juan, PR: Luis Munoz Marin International","CANCELLED",4
"182","2100-2159","SkyWest Airlines Inc.","Santa Ana, CA: John Wayne Airport-Orange County","CANCELLED",2
"183","2100-2159","Southwest Airlines Co.","Santa Ana, CA: John Wayne Airport-Orange County","CANCELLED",32
"184","2100-2159","SkyWest Airlines Inc.","Santa Barbara, CA: Santa Barbara Municipal","CANCELLED",1
"185","2100-2159","Alaska Airlines Inc.","Seattle, WA: Seattle/Tacoma International","CANCELLED",10
"186","2100-2159","Delta Air Lines Inc.","Seattle, WA: Seattle/Tacoma International","CANCELLED",2
"187","2100-2159","JetBlue Airways","Seattle, WA: Seattle/Tacoma International","CANCELLED",1
"188","2100-2159","SkyWest Airlines Inc.","Seattle, WA: Seattle/Tacoma International","CANCELLED",6
"189","2100-2159","Southwest Airlines Co.","Seattle, WA: Seattle/Tacoma International","CANCELLED",3
"190","2100-2159","Spirit Air Lines","Seattle, WA: Seattle/Tacoma International","CANCELLED",2
"191","2100-2159","SkyWest Airlines Inc.","Sioux Falls, SD: Joe Foss Field","CANCELLED",1
"192","2100-2159","Southwest Airlines Co.","St. Louis, MO: Lambert-St. Louis International","CANCELLED",25
"193","2100-2159","Frontier Airlines Inc.","Tampa, FL: Tampa International","CANCELLED",5
"194","2100-2159","Southwest Airlines Co.","Tampa, FL: Tampa International","CANCELLED",5
"195","2100-2159","Spirit Air Lines","Tampa, FL: Tampa International","CANCELLED",1
"196","2100-2159","Southwest Airlines Co.","Tulsa, OK: Tulsa International","CANCELLED",3
"197","2100-2159","American Airlines Inc.","Washington, DC: Ronald Reagan Washington National","CANCELLED",9
"198","2100-2159","ExpressJet Airlines Inc.","Washington, DC: Ronald Reagan Washington National","CANCELLED",30
"199","2100-2159","Frontier Airlines Inc.","Washington, DC: Washington Dulles International","CANCELLED",1
"200","2100-2159","United Air Lines Inc.","Washington, DC: Washington Dulles International","CANCELLED",1
"201","2100-2159","JetBlue Airways","West Palm Beach/Palm Beach, FL: Palm Beach International","CANCELLED",3
"202","2100-2159","JetBlue Airways","White Plains, NY: Westchester County","CANCELLED",5
"203","2100-2159","Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport","DELAYED",1
"204","2100-2159","Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International","DELAYED",49
"205","2100-2159","Delta Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International","DELAYED",43
"206","2100-2159","United Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International","DELAYED",8
"207","2100-2159","American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",1
"208","2100-2159","Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",2722
"209","2100-2159","ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",749
"210","2100-2159","Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",35
"211","2100-2159","SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",49
"212","2100-2159","Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",614
"213","2100-2159","Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",85
"214","2100-2159","United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",31
"215","2100-2159","American Airlines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",18
"216","2100-2159","Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",13
"217","2100-2159","Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International","DELAYED",53
"218","2100-2159","American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",1
"219","2100-2159","Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",892
"220","2100-2159","Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",24
"221","2100-2159","ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","DELAYED",1
"222","2100-2159","Alaska Airlines Inc.","Bethel, AK: Bethel Airport","DELAYED",32
"223","2100-2159","SkyWest Airlines Inc.","Billings, MT: Billings Logan International","DELAYED",1
"224","2100-2159","American Airlines Inc.","Boise, ID: Boise Air Terminal","DELAYED",5
"225","2100-2159","SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal","DELAYED",1
"226","2100-2159","Southwest Airlines Co.","Boise, ID: Boise Air Terminal","DELAYED",9
"227","2100-2159","American Airlines Inc.","Boston, MA: Logan International","DELAYED",81
"228","2100-2159","JetBlue Airways","Boston, MA: Logan International","DELAYED",208
"229","2100-2159","Southwest Airlines Co.","Boston, MA: Logan International","DELAYED",96
"230","2100-2159","Spirit Air Lines","Boston, MA: Logan International","DELAYED",49
"231","2100-2159","United Air Lines Inc.","Boston, MA: Logan International","DELAYED",42
"232","2100-2159","Frontier Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International","DELAYED",7
"233","2100-2159","American Airlines Inc.","Buffalo, NY: Buffalo Niagara International","DELAYED",1
"234","2100-2159","ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International","DELAYED",1
"235","2100-2159","JetBlue Airways","Buffalo, NY: Buffalo Niagara International","DELAYED",11
"236","2100-2159","SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International","DELAYED",1
"237","2100-2159","Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International","DELAYED",8
"238","2100-2159","JetBlue Airways","Burbank, CA: Bob Hope","DELAYED",105
"239","2100-2159","Southwest Airlines Co.","Burbank, CA: Bob Hope","DELAYED",192
"240","2100-2159","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International","DELAYED",13
"241","2100-2159","Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International","DELAYED",45
"242","2100-2159","Southwest Airlines Co.","Chicago, IL: Chicago Midway International","DELAYED",1409
"243","2100-2159","American Airlines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",283
"244","2100-2159","ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",196
"245","2100-2159","Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",141
"246","2100-2159","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",464
"247","2100-2159","Spirit Air Lines","Chicago, IL: Chicago O'Hare International","DELAYED",332
"248","2100-2159","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",802
"249","2100-2159","SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","DELAYED",1
"250","2100-2159","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",70
"251","2100-2159","Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",30
"252","2100-2159","SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",20
"253","2100-2159","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",26
"254","2100-2159","Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International","DELAYED",57
"255","2100-2159","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",1
"256","2100-2159","Frontier Airlines Inc.","Columbus, OH: Port Columbus International","DELAYED",40
"257","2100-2159","Southwest Airlines Co.","Columbus, OH: Port Columbus International","DELAYED",39
"258","2100-2159","Southwest Airlines Co.","Dallas, TX: Dallas Love Field","DELAYED",881
"259","2100-2159","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",226
"260","2100-2159","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",73
"261","2100-2159","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",1
"262","2100-2159","American Airlines Inc.","Dayton, OH: James M Cox/Dayton International","DELAYED",1
"263","2100-2159","ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International","DELAYED",5
"264","2100-2159","SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International","DELAYED",1
"265","2100-2159","Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport","DELAYED",10
"266","2100-2159","Alaska Airlines Inc.","Denver, CO: Denver International","DELAYED",2
"267","2100-2159","American Airlines Inc.","Denver, CO: Denver International","DELAYED",2
"268","2100-2159","Frontier Airlines Inc.","Denver, CO: Denver International","DELAYED",422
"269","2100-2159","JetBlue Airways","Denver, CO: Denver International","DELAYED",1
"270","2100-2159","SkyWest Airlines Inc.","Denver, CO: Denver International","DELAYED",24
"271","2100-2159","Southwest Airlines Co.","Denver, CO: Denver International","DELAYED",826
"272","2100-2159","Spirit Air Lines","Denver, CO: Denver International","DELAYED",10
"273","2100-2159","United Air Lines Inc.","Denver, CO: Denver International","DELAYED",17
"274","2100-2159","ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International","DELAYED",1
"275","2100-2159","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",277
"276","2100-2159","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",44
"277","2100-2159","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",100
"278","2100-2159","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","DELAYED",2
"279","2100-2159","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","DELAYED",11
"280","2100-2159","United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",1
"281","2100-2159","SkyWest Airlines Inc.","Durango, CO: Durango La Plata County","DELAYED",1
"282","2100-2159","Southwest Airlines Co.","El Paso, TX: El Paso International","DELAYED",8
"283","2100-2159","Delta Air Lines Inc.","Fairbanks, AK: Fairbanks International","DELAYED",28
"284","2100-2159","SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam","DELAYED",10
"285","2100-2159","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",2
"286","2100-2159","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",335
