"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"42","0900-0959","Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International","CANCELLED",2
"43","0900-0959","SkyWest Airlines Inc.","Burbank, CA: Bob Hope","CANCELLED",6
"44","0900-0959","Southwest Airlines Co.","Burbank, CA: Bob Hope","CANCELLED",15
"45","0900-0959","ExpressJet Airlines Inc.","Burlington, VT: Burlington International","CANCELLED",9
"46","0900-0959","SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International","CANCELLED",1
"47","0900-0959","SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional","CANCELLED",1
"48","0900-0959","SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",2
"49","0900-0959","American Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",2
"50","0900-0959","Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",2
"51","0900-0959","ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",1
"52","0900-0959","JetBlue Airways","Charleston, SC: Charleston AFB/International","CANCELLED",6
"53","0900-0959","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",98
"54","0900-0959","Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",3
"55","0900-0959","Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International","CANCELLED",1
"56","0900-0959","Delta Air Lines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",1
"57","0900-0959","ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",1
"58","0900-0959","ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International","CANCELLED",2
"59","0900-0959","Southwest Airlines Co.","Chicago, IL: Chicago Midway International","CANCELLED",59
"60","0900-0959","Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",1
"61","0900-0959","American Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",35
"62","0900-0959","Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",3
"63","0900-0959","ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",59
"64","0900-0959","Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",2
"65","0900-0959","JetBlue Airways","Chicago, IL: Chicago O'Hare International","CANCELLED",6
"66","0900-0959","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",43
"67","0900-0959","Spirit Air Lines","Chicago, IL: Chicago O'Hare International","CANCELLED",11
"68","0900-0959","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",36
"69","0900-0959","Virgin America","Chicago, IL: Chicago O'Hare International","CANCELLED",3
"70","0900-0959","Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",5
"71","0900-0959","ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",5
"72","0900-0959","SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",5
"73","0900-0959","United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",1
"74","0900-0959","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",15
"75","0900-0959","JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"76","0900-0959","SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"77","0900-0959","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"78","0900-0959","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",4
"79","0900-0959","SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",12
"80","0900-0959","ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",1
"81","0900-0959","Delta Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",2
"82","0900-0959","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"83","0900-0959","SkyWest Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"84","0900-0959","Southwest Airlines Co.","Columbus, OH: Port Columbus International","CANCELLED",4
"85","0900-0959","Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International","CANCELLED",2
"86","0900-0959","Delta Air Lines Inc.","Dallas, TX: Dallas Love Field","CANCELLED",2
"87","0900-0959","Southwest Airlines Co.","Dallas, TX: Dallas Love Field","CANCELLED",36
"88","0900-0959","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",57
"89","0900-0959","Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"90","0900-0959","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",23
"91","0900-0959","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",3
"92","0900-0959","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",10
"93","0900-0959","Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",2
"94","0900-0959","American Airlines Inc.","Denver, CO: Denver International","CANCELLED",2
"95","0900-0959","Delta Air Lines Inc.","Denver, CO: Denver International","CANCELLED",5
"96","0900-0959","Frontier Airlines Inc.","Denver, CO: Denver International","CANCELLED",15
"97","0900-0959","SkyWest Airlines Inc.","Denver, CO: Denver International","CANCELLED",78
"98","0900-0959","Southwest Airlines Co.","Denver, CO: Denver International","CANCELLED",29
"99","0900-0959","United Air Lines Inc.","Denver, CO: Denver International","CANCELLED",43
"100","0900-0959","United Air Lines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"101","0900-0959","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",3
"102","0900-0959","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"103","0900-0959","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",8
"104","0900-0959","JetBlue Airways","Detroit, MI: Detroit Metro Wayne County","CANCELLED",2
"105","0900-0959","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"106","0900-0959","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"107","0900-0959","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","CANCELLED",4
"108","0900-0959","United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"109","0900-0959","SkyWest Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",1
"110","0900-0959","ExpressJet Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",4
"111","0900-0959","Southwest Airlines Co.","El Paso, TX: El Paso International","CANCELLED",2
"112","0900-0959","ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional","CANCELLED",2
"113","0900-0959","ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional","CANCELLED",2
"114","0900-0959","SkyWest Airlines Inc.","Fargo, ND: Hector International","CANCELLED",7
"115","0900-0959","ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",3
"116","0900-0959","SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",4
"117","0900-0959","ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","CANCELLED",2
"118","0900-0959","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",4
"119","0900-0959","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",17
"120","0900-0959","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",12
"121","0900-0959","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",2
"122","0900-0959","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",5
"123","0900-0959","Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",2
"124","0900-0959","JetBlue Airways","Fort Myers, FL: Southwest Florida International","CANCELLED",2
"125","0900-0959","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","CANCELLED",2
"126","0900-0959","United Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",4
"127","0900-0959","SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",4
"128","0900-0959","SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional","CANCELLED",3
"129","0900-0959","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",1
"130","0900-0959","Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",1
"131","0900-0959","ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",1
"132","0900-0959","ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International","CANCELLED",1
"133","0900-0959","American Airlines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",6
"134","0900-0959","Delta Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"135","0900-0959","JetBlue Airways","Hartford, CT: Bradley International","CANCELLED",8
"136","0900-0959","SkyWest Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"137","0900-0959","Southwest Airlines Co.","Hartford, CT: Bradley International","CANCELLED",5
"138","0900-0959","ExpressJet Airlines Inc.","Hobbs, NM: Lea County Regional","CANCELLED",1
"139","0900-0959","Alaska Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",1
"140","0900-0959","Hawaiian Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",1
"141","0900-0959","American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",5
"142","0900-0959","ExpressJet Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",31
"143","0900-0959","Frontier Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",1
"144","0900-0959","SkyWest Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",5
"145","0900-0959","Spirit Air Lines","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",3
"146","0900-0959","United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",18
"147","0900-0959","Southwest Airlines Co.","Houston, TX: William P Hobby","CANCELLED",27
"148","0900-0959","Delta Air Lines Inc.","Huntsville, AL: Huntsville International-Carl T Jones Field","CANCELLED",2
"149","0900-0959","ExpressJet Airlines Inc.","Huntsville, AL: Huntsville International-Carl T Jones Field","CANCELLED",3
"150","0900-0959","Southwest Airlines Co.","Indianapolis, IN: Indianapolis International","CANCELLED",1
"151","0900-0959","United Air Lines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",3
"152","0900-0959","Southwest Airlines Co.","Islip, NY: Long Island MacArthur","CANCELLED",3
"153","0900-0959","ExpressJet Airlines Inc.","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International","CANCELLED",3
"154","0900-0959","Delta Air Lines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",2
"155","0900-0959","ExpressJet Airlines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",11
"156","0900-0959","JetBlue Airways","Jacksonville, FL: Jacksonville International","CANCELLED",7
"157","0900-0959","Southwest Airlines Co.","Jacksonville, FL: Jacksonville International","CANCELLED",9
"158","0900-0959","Hawaiian Airlines Inc.","Kahului, HI: Kahului Airport","CANCELLED",1
"159","0900-0959","SkyWest Airlines Inc.","Kalamazoo, MI: Kalamazoo/Battle Creek International","CANCELLED",1
"160","0900-0959","American Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",12
"161","0900-0959","Delta Air Lines Inc.","Kansas City, MO: Kansas City International","CANCELLED",1
"162","0900-0959","ExpressJet Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",4
"163","0900-0959","Southwest Airlines Co.","Kansas City, MO: Kansas City International","CANCELLED",6
"164","0900-0959","United Air Lines Inc.","Kansas City, MO: Kansas City International","CANCELLED",2
"165","0900-0959","Alaska Airlines Inc.","Ketchikan, AK: Ketchikan International","CANCELLED",7
"166","0900-0959","Delta Air Lines Inc.","Knoxville, TN: McGhee Tyson","CANCELLED",1
"167","0900-0959","ExpressJet Airlines Inc.","Knoxville, TN: McGhee Tyson","CANCELLED",12
"168","0900-0959","Hawaiian Airlines Inc.","Kona, HI: Kona International Airport at Keahole","CANCELLED",1
"169","0900-0959","ExpressJet Airlines Inc.","Lafayette, LA: Lafayette Regional Paul Fournet Field","CANCELLED",1
"170","0900-0959","ExpressJet Airlines Inc.","Lake Charles, LA: Lake Charles Regional","CANCELLED",1
"171","0900-0959","Alaska Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",2
"172","0900-0959","American Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",9
"173","0900-0959","Delta Air Lines Inc.","Las Vegas, NV: McCarran International","CANCELLED",1
"174","0900-0959","Frontier Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",3
"175","0900-0959","JetBlue Airways","Las Vegas, NV: McCarran International","CANCELLED",3
"176","0900-0959","Southwest Airlines Co.","Las Vegas, NV: McCarran International","CANCELLED",31
"177","0900-0959","Spirit Air Lines","Las Vegas, NV: McCarran International","CANCELLED",6
"178","0900-0959","United Air Lines Inc.","Las Vegas, NV: McCarran International","CANCELLED",1
"179","0900-0959","Virgin America","Las Vegas, NV: McCarran International","CANCELLED",1
"180","0900-0959","ExpressJet Airlines Inc.","Lexington, KY: Blue Grass","CANCELLED",1
"181","0900-0959","ExpressJet Airlines Inc.","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field","CANCELLED",3
"182","0900-0959","SkyWest Airlines Inc.","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field","CANCELLED",1
"183","0900-0959","JetBlue Airways","Long Beach, CA: Long Beach Airport","CANCELLED",5
"184","0900-0959","Southwest Airlines Co.","Long Beach, CA: Long Beach Airport","CANCELLED",2
"185","0900-0959","American Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",27
"186","0900-0959","Delta Air Lines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",7
"187","0900-0959","Frontier Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",4
"188","0900-0959","Hawaiian Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",2
"189","0900-0959","SkyWest Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",11
"190","0900-0959","Southwest Airlines Co.","Los Angeles, CA: Los Angeles International","CANCELLED",40
"191","0900-0959","Spirit Air Lines","Los Angeles, CA: Los Angeles International","CANCELLED",14
"192","0900-0959","United Air Lines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",15
"193","0900-0959","Virgin America","Los Angeles, CA: Los Angeles International","CANCELLED",9
"194","0900-0959","Southwest Airlines Co.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",4
"195","0900-0959","Southwest Airlines Co.","Lubbock, TX: Lubbock Preston Smith International","CANCELLED",1
"196","0900-0959","United Air Lines Inc.","Madison, WI: Dane County Regional-Truax Field","CANCELLED",1
"197","0900-0959","ExpressJet Airlines Inc.","Manchester, NH: Manchester-Boston Regional","CANCELLED",1
"198","0900-0959","Southwest Airlines Co.","Manchester, NH: Manchester-Boston Regional","CANCELLED",2
"199","0900-0959","American Airlines Inc.","Memphis, TN: Memphis International","CANCELLED",1
"200","0900-0959","Southwest Airlines Co.","Memphis, TN: Memphis International","CANCELLED",1
"201","0900-0959","American Airlines Inc.","Miami, FL: Miami International","CANCELLED",53
"202","0900-0959","Delta Air Lines Inc.","Miami, FL: Miami International","CANCELLED",1
"203","0900-0959","United Air Lines Inc.","Miami, FL: Miami International","CANCELLED",1
"204","0900-0959","ExpressJet Airlines Inc.","Midland/Odessa, TX: Midland International Air and Space Port","CANCELLED",4
"205","0900-0959","Southwest Airlines Co.","Midland/Odessa, TX: Midland International Air and Space Port","CANCELLED",3
"206","0900-0959","Delta Air Lines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",4
"207","0900-0959","ExpressJet Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",7
"208","0900-0959","SkyWest Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",2
"209","0900-0959","Southwest Airlines Co.","Milwaukee, WI: General Mitchell International","CANCELLED",2
"210","0900-0959","American Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",6
"211","0900-0959","Delta Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",19
"212","0900-0959","ExpressJet Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",8
"213","0900-0959","SkyWest Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",21
"214","0900-0959","Spirit Air Lines","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",2
"215","0900-0959","United Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",1
"216","0900-0959","ExpressJet Airlines Inc.","Mission/McAllen/Edinburg, TX: McAllen Miller International","CANCELLED",1
"217","0900-0959","ExpressJet Airlines Inc.","Mobile, AL: Mobile Regional","CANCELLED",2
"218","0900-0959","SkyWest Airlines Inc.","Moline, IL: Quad City International","CANCELLED",1
"219","0900-0959","SkyWest Airlines Inc.","Montrose/Delta, CO: Montrose Regional","CANCELLED",2
"220","0900-0959","Spirit Air Lines","Myrtle Beach, SC: Myrtle Beach International","CANCELLED",9
"221","0900-0959","American Airlines Inc.","Nashville, TN: Nashville International","CANCELLED",5
"222","0900-0959","Delta Air Lines Inc.","Nashville, TN: Nashville International","CANCELLED",1
"223","0900-0959","ExpressJet Airlines Inc.","Nashville, TN: Nashville International","CANCELLED",3
"224","0900-0959","JetBlue Airways","Nashville, TN: Nashville International","CANCELLED",1
"225","0900-0959","SkyWest Airlines Inc.","Nashville, TN: Nashville International","CANCELLED",3
"226","0900-0959","Southwest Airlines Co.","Nashville, TN: Nashville International","CANCELLED",28
"227","0900-0959","American Airlines Inc.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",3
"228","0900-0959","Delta Air Lines Inc.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",1
"229","0900-0959","JetBlue Airways","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",1
"230","0900-0959","Southwest Airlines Co.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",7
"231","0900-0959","Spirit Air Lines","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",2
"232","0900-0959","United Air Lines Inc.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",2
"233","0900-0959","American Airlines Inc.","New York, NY: John F. Kennedy International","CANCELLED",6
"234","0900-0959","Delta Air Lines Inc.","New York, NY: John F. Kennedy International","CANCELLED",17
"235","0900-0959","JetBlue Airways","New York, NY: John F. Kennedy International","CANCELLED",35
"236","0900-0959","Virgin America","New York, NY: John F. Kennedy International","CANCELLED",7
"237","0900-0959","American Airlines Inc.","New York, NY: LaGuardia","CANCELLED",56
"238","0900-0959","Delta Air Lines Inc.","New York, NY: LaGuardia","CANCELLED",18
"239","0900-0959","ExpressJet Airlines Inc.","New York, NY: LaGuardia","CANCELLED",46
"240","0900-0959","Frontier Airlines Inc.","New York, NY: LaGuardia","CANCELLED",5
"241","0900-0959","JetBlue Airways","New York, NY: LaGuardia","CANCELLED",15
"242","0900-0959","Southwest Airlines Co.","New York, NY: LaGuardia","CANCELLED",8
"243","0900-0959","Spirit Air Lines","New York, NY: LaGuardia","CANCELLED",19
"244","0900-0959","United Air Lines Inc.","New York, NY: LaGuardia","CANCELLED",14
"245","0900-0959","American Airlines Inc.","Newark, NJ: Newark Liberty International","CANCELLED",1
"246","0900-0959","Delta Air Lines Inc.","Newark, NJ: Newark Liberty International","CANCELLED",4
"247","0900-0959","ExpressJet Airlines Inc.","Newark, NJ: Newark Liberty International","CANCELLED",54
"248","0900-0959","JetBlue Airways","Newark, NJ: Newark Liberty International","CANCELLED",13
"249","0900-0959","Southwest Airlines Co.","Newark, NJ: Newark Liberty International","CANCELLED",9
"250","0900-0959","United Air Lines Inc.","Newark, NJ: Newark Liberty International","CANCELLED",39
"251","0900-0959","Virgin America","Newark, NJ: Newark Liberty International","CANCELLED",3
"252","0900-0959","Alaska Airlines Inc.","Nome, AK: Nome Airport","CANCELLED",1
"253","0900-0959","Delta Air Lines Inc.","Norfolk, VA: Norfolk International","CANCELLED",1
"254","0900-0959","ExpressJet Airlines Inc.","Norfolk, VA: Norfolk International","CANCELLED",1
"255","0900-0959","SkyWest Airlines Inc.","Norfolk, VA: Norfolk International","CANCELLED",1
"256","0900-0959","Southwest Airlines Co.","Norfolk, VA: Norfolk International","CANCELLED",1
"257","0900-0959","United Air Lines Inc.","Norfolk, VA: Norfolk International","CANCELLED",2
"258","0900-0959","Alaska Airlines Inc.","Oakland, CA: Metropolitan Oakland International","CANCELLED",5
"259","0900-0959","JetBlue Airways","Oakland, CA: Metropolitan Oakland International","CANCELLED",1
"260","0900-0959","Southwest Airlines Co.","Oakland, CA: Metropolitan Oakland International","CANCELLED",27
"261","0900-0959","Spirit Air Lines","Oakland, CA: Metropolitan Oakland International","CANCELLED",2
"262","0900-0959","United Air Lines Inc.","Oklahoma City, OK: Will Rogers World","CANCELLED",2
"263","0900-0959","ExpressJet Airlines Inc.","Omaha, NE: Eppley Airfield","CANCELLED",2
"264","0900-0959","SkyWest Airlines Inc.","Omaha, NE: Eppley Airfield","CANCELLED",2
"265","0900-0959","United Air Lines Inc.","Omaha, NE: Eppley Airfield","CANCELLED",5
"266","0900-0959","SkyWest Airlines Inc.","Ontario, CA: Ontario International","CANCELLED",7
"267","0900-0959","Southwest Airlines Co.","Ontario, CA: Ontario International","CANCELLED",6
"268","0900-0959","American Airlines Inc.","Orlando, FL: Orlando International","CANCELLED",7
"269","0900-0959","Delta Air Lines Inc.","Orlando, FL: Orlando International","CANCELLED",3
"270","0900-0959","Frontier Airlines Inc.","Orlando, FL: Orlando International","CANCELLED",5
"271","0900-0959","JetBlue Airways","Orlando, FL: Orlando International","CANCELLED",7
"272","0900-0959","Southwest Airlines Co.","Orlando, FL: Orlando International","CANCELLED",27
"273","0900-0959","Spirit Air Lines","Orlando, FL: Orlando International","CANCELLED",9
"274","0900-0959","United Air Lines Inc.","Orlando, FL: Orlando International","CANCELLED",18
"275","0900-0959","Delta Air Lines Inc.","Panama City, FL: Northwest Florida Beaches International","CANCELLED",1
"276","0900-0959","ExpressJet Airlines Inc.","Panama City, FL: Northwest Florida Beaches International","CANCELLED",1
"277","0900-0959","Southwest Airlines Co.","Panama City, FL: Northwest Florida Beaches International","CANCELLED",2
"278","0900-0959","Delta Air Lines Inc.","Pensacola, FL: Pensacola International","CANCELLED",1
"279","0900-0959","ExpressJet Airlines Inc.","Pensacola, FL: Pensacola International","CANCELLED",4
"280","0900-0959","Southwest Airlines Co.","Pensacola, FL: Pensacola International","CANCELLED",2
