"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"108","1800-1859","Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"109","1800-1859","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",57
"110","1800-1859","Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"111","1800-1859","JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",2
"112","1800-1859","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"113","1800-1859","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",4
"114","1800-1859","Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",2
"115","1800-1859","ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",29
"116","1800-1859","SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",4
"117","1800-1859","Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International","CANCELLED",1
"118","1800-1859","Alaska Airlines Inc.","Denver, CO: Denver International","CANCELLED",2
"119","1800-1859","American Airlines Inc.","Denver, CO: Denver International","CANCELLED",8
"120","1800-1859","Frontier Airlines Inc.","Denver, CO: Denver International","CANCELLED",11
"121","1800-1859","SkyWest Airlines Inc.","Denver, CO: Denver International","CANCELLED",112
"122","1800-1859","Southwest Airlines Co.","Denver, CO: Denver International","CANCELLED",85
"123","1800-1859","Spirit Air Lines","Denver, CO: Denver International","CANCELLED",10
"124","1800-1859","United Air Lines Inc.","Denver, CO: Denver International","CANCELLED",39
"125","1800-1859","Virgin America","Denver, CO: Denver International","CANCELLED",2
"126","1800-1859","American Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",1
"127","1800-1859","ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",11
"128","1800-1859","Frontier Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"129","1800-1859","SkyWest Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",3
"130","1800-1859","Southwest Airlines Co.","Des Moines, IA: Des Moines International","CANCELLED",1
"131","1800-1859","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",3
"132","1800-1859","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"133","1800-1859","Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",3
"134","1800-1859","JetBlue Airways","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"135","1800-1859","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",9
"136","1800-1859","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","CANCELLED",7
"137","1800-1859","ExpressJet Airlines Inc.","Dothan, AL: Dothan Regional","CANCELLED",4
"138","1800-1859","SkyWest Airlines Inc.","Duluth, MN: Duluth International","CANCELLED",6
"139","1800-1859","American Airlines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",1
"140","1800-1859","SkyWest Airlines Inc.","Escanaba, MI: Delta County","CANCELLED",2
"141","1800-1859","United Air Lines Inc.","Eugene, OR: Mahlon Sweet Field","CANCELLED",2
"142","1800-1859","ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional","CANCELLED",1
"143","1800-1859","ExpressJet Airlines Inc.","Fargo, ND: Hector International","CANCELLED",2
"144","1800-1859","SkyWest Airlines Inc.","Fargo, ND: Hector International","CANCELLED",13
"145","1800-1859","ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",10
"146","1800-1859","ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","CANCELLED",6
"147","1800-1859","SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam","CANCELLED",3
"148","1800-1859","Alaska Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",3
"149","1800-1859","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",2
"150","1800-1859","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",1
"151","1800-1859","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",30
"152","1800-1859","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",28
"153","1800-1859","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",4
"154","1800-1859","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",7
"155","1800-1859","Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",3
"156","1800-1859","American Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",5
"157","1800-1859","Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",2
"158","1800-1859","Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"159","1800-1859","JetBlue Airways","Fort Myers, FL: Southwest Florida International","CANCELLED",3
"160","1800-1859","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","CANCELLED",4
"161","1800-1859","Spirit Air Lines","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"162","1800-1859","United Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"163","1800-1859","SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International","CANCELLED",14
"164","1800-1859","ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional","CANCELLED",1
"165","1800-1859","SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional","CANCELLED",3
"166","1800-1859","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",12
"167","1800-1859","SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",3
"168","1800-1859","Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",2
"169","1800-1859","United Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",1
"170","1800-1859","ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",5
"171","1800-1859","SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",7
"172","1800-1859","Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",2
"173","1800-1859","ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",31
"174","1800-1859","Delta Air Lines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",1
"175","1800-1859","ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",13
"176","1800-1859","Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International","CANCELLED",2
"177","1800-1859","ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International","CANCELLED",1
"178","1800-1859","Delta Air Lines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",1
"179","1800-1859","American Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"180","1800-1859","Delta Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"181","1800-1859","ExpressJet Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"182","1800-1859","SkyWest Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",5
"183","1800-1859","Southwest Airlines Co.","Hartford, CT: Bradley International","CANCELLED",11
"184","1800-1859","SkyWest Airlines Inc.","Hayden, CO: Yampa Valley","CANCELLED",3
"185","1800-1859","Hawaiian Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",3
"186","1800-1859","American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",7
"187","1800-1859","Delta Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",1
"188","1800-1859","ExpressJet Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",24
"189","1800-1859","Frontier Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",2
"190","1800-1859","SkyWest Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",4
"191","1800-1859","Spirit Air Lines","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",16
"192","1800-1859","United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",25
"193","1800-1859","JetBlue Airways","Houston, TX: William P Hobby","CANCELLED",1
"194","1800-1859","Southwest Airlines Co.","Houston, TX: William P Hobby","CANCELLED",54
"195","1800-1859","Delta Air Lines Inc.","Huntsville, AL: Huntsville International-Carl T Jones Field","CANCELLED",1
"196","1800-1859","ExpressJet Airlines Inc.","Huntsville, AL: Huntsville International-Carl T Jones Field","CANCELLED",8
"197","1800-1859","SkyWest Airlines Inc.","Idaho Falls, ID: Idaho Falls Regional","CANCELLED",1
"198","1800-1859","American Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",1
"199","1800-1859","Delta Air Lines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",3
"200","1800-1859","ExpressJet Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",7
"201","1800-1859","Frontier Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",1
"202","1800-1859","Southwest Airlines Co.","Indianapolis, IN: Indianapolis International","CANCELLED",6
"203","1800-1859","Southwest Airlines Co.","Islip, NY: Long Island MacArthur","CANCELLED",6
"204","1800-1859","Delta Air Lines Inc.","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International","CANCELLED",1
"205","1800-1859","ExpressJet Airlines Inc.","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International","CANCELLED",11
"206","1800-1859","American Airlines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",1
"207","1800-1859","Delta Air Lines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",1
"208","1800-1859","ExpressJet Airlines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",23
"209","1800-1859","JetBlue Airways","Jacksonville, FL: Jacksonville International","CANCELLED",7
"210","1800-1859","SkyWest Airlines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",3
"211","1800-1859","Southwest Airlines Co.","Jacksonville, FL: Jacksonville International","CANCELLED",3
"212","1800-1859","ExpressJet Airlines Inc.","Jacksonville/Camp Lejeune, NC: Albert J Ellis","CANCELLED",5
"213","1800-1859","Hawaiian Airlines Inc.","Kahului, HI: Kahului Airport","CANCELLED",1
"214","1800-1859","ExpressJet Airlines Inc.","Kalamazoo, MI: Kalamazoo/Battle Creek International","CANCELLED",17
"215","1800-1859","SkyWest Airlines Inc.","Kalamazoo, MI: Kalamazoo/Battle Creek International","CANCELLED",1
"216","1800-1859","American Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",9
"217","1800-1859","Delta Air Lines Inc.","Kansas City, MO: Kansas City International","CANCELLED",2
"218","1800-1859","ExpressJet Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",12
"219","1800-1859","Frontier Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",1
"220","1800-1859","SkyWest Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",10
"221","1800-1859","Southwest Airlines Co.","Kansas City, MO: Kansas City International","CANCELLED",23
"222","1800-1859","Spirit Air Lines","Kansas City, MO: Kansas City International","CANCELLED",4
"223","1800-1859","United Air Lines Inc.","Kansas City, MO: Kansas City International","CANCELLED",2
"224","1800-1859","Hawaiian Airlines Inc.","Kona, HI: Kona International Airport at Keahole","CANCELLED",3
"225","1800-1859","ExpressJet Airlines Inc.","Lake Charles, LA: Lake Charles Regional","CANCELLED",9
"226","1800-1859","ExpressJet Airlines Inc.","Lansing, MI: Capital Region International","CANCELLED",17
"227","1800-1859","ExpressJet Airlines Inc.","Laredo, TX: Laredo International","CANCELLED",8
"228","1800-1859","American Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",5
"229","1800-1859","Delta Air Lines Inc.","Las Vegas, NV: McCarran International","CANCELLED",4
"230","1800-1859","Frontier Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",1
"231","1800-1859","JetBlue Airways","Las Vegas, NV: McCarran International","CANCELLED",1
"232","1800-1859","SkyWest Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",3
"233","1800-1859","Southwest Airlines Co.","Las Vegas, NV: McCarran International","CANCELLED",49
"234","1800-1859","Spirit Air Lines","Las Vegas, NV: McCarran International","CANCELLED",6
"235","1800-1859","United Air Lines Inc.","Las Vegas, NV: McCarran International","CANCELLED",5
"236","1800-1859","Virgin America","Las Vegas, NV: McCarran International","CANCELLED",2
"237","1800-1859","ExpressJet Airlines Inc.","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional","CANCELLED",1
"238","1800-1859","ExpressJet Airlines Inc.","Lexington, KY: Blue Grass","CANCELLED",15
"239","1800-1859","Hawaiian Airlines Inc.","Lihue, HI: Lihue Airport","CANCELLED",3
"240","1800-1859","ExpressJet Airlines Inc.","Lincoln, NE: Lincoln Airport","CANCELLED",8
"241","1800-1859","SkyWest Airlines Inc.","Lincoln, NE: Lincoln Airport","CANCELLED",2
"242","1800-1859","Delta Air Lines Inc.","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field","CANCELLED",2
"243","1800-1859","ExpressJet Airlines Inc.","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field","CANCELLED",22
"244","1800-1859","JetBlue Airways","Long Beach, CA: Long Beach Airport","CANCELLED",2
"245","1800-1859","SkyWest Airlines Inc.","Long Beach, CA: Long Beach Airport","CANCELLED",1
"246","1800-1859","ExpressJet Airlines Inc.","Longview, TX: East Texas Regional","CANCELLED",13
"247","1800-1859","Alaska Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",1
"248","1800-1859","American Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",13
"249","1800-1859","Delta Air Lines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",7
"250","1800-1859","SkyWest Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",18
"251","1800-1859","Southwest Airlines Co.","Los Angeles, CA: Los Angeles International","CANCELLED",35
"252","1800-1859","Spirit Air Lines","Los Angeles, CA: Los Angeles International","CANCELLED",6
"253","1800-1859","United Air Lines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",6
"254","1800-1859","Virgin America","Los Angeles, CA: Los Angeles International","CANCELLED",5
"255","1800-1859","Delta Air Lines Inc.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",3
"256","1800-1859","ExpressJet Airlines Inc.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",21
"257","1800-1859","Southwest Airlines Co.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",1
"258","1800-1859","Delta Air Lines Inc.","Madison, WI: Dane County Regional-Truax Field","CANCELLED",1
"259","1800-1859","ExpressJet Airlines Inc.","Madison, WI: Dane County Regional-Truax Field","CANCELLED",9
"260","1800-1859","ExpressJet Airlines Inc.","Manchester, NH: Manchester-Boston Regional","CANCELLED",5
"261","1800-1859","Southwest Airlines Co.","Manchester, NH: Manchester-Boston Regional","CANCELLED",9
"262","1800-1859","American Airlines Inc.","Memphis, TN: Memphis International","CANCELLED",4
"263","1800-1859","ExpressJet Airlines Inc.","Memphis, TN: Memphis International","CANCELLED",10
"264","1800-1859","Frontier Airlines Inc.","Memphis, TN: Memphis International","CANCELLED",2
"265","1800-1859","SkyWest Airlines Inc.","Memphis, TN: Memphis International","CANCELLED",1
"266","1800-1859","Southwest Airlines Co.","Memphis, TN: Memphis International","CANCELLED",5
"267","1800-1859","American Airlines Inc.","Miami, FL: Miami International","CANCELLED",19
"268","1800-1859","Frontier Airlines Inc.","Miami, FL: Miami International","CANCELLED",1
"269","1800-1859","United Air Lines Inc.","Miami, FL: Miami International","CANCELLED",7
"270","1800-1859","SkyWest Airlines Inc.","Midland/Odessa, TX: Midland International Air and Space Port","CANCELLED",3
"271","1800-1859","American Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",7
"272","1800-1859","Delta Air Lines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",2
"273","1800-1859","ExpressJet Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",18
"274","1800-1859","Frontier Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",1
"275","1800-1859","SkyWest Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",12
