"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_deptimeblk_mean$MEAN"
"163","2100-2159","Spirit Air Lines","Houston, TX: George Bush Intercontinental/Houston",10219,24.2731591448931
"164","2100-2159","United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston",73887,15.9411003236246
"165","2100-2159","Southwest Airlines Co.","Houston, TX: William P Hobby",30726,12.7124534546959
"166","2100-2159","SkyWest Airlines Inc.","Idaho Falls, ID: Idaho Falls Regional",7,1.75
"167","2100-2159","American Airlines Inc.","Indianapolis, IN: Indianapolis International",1752,24.3333333333333
"168","2100-2159","Frontier Airlines Inc.","Indianapolis, IN: Indianapolis International",1234,33.3513513513514
"169","2100-2159","Southwest Airlines Co.","Indianapolis, IN: Indianapolis International",1722,16.8823529411765
"170","2100-2159","United Air Lines Inc.","Indianapolis, IN: Indianapolis International",0,0
"171","2100-2159","Southwest Airlines Co.","Islip, NY: Long Island MacArthur",0,0
"172","2100-2159","ExpressJet Airlines Inc.","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",0,0
"173","2100-2159","American Airlines Inc.","Jacksonville, FL: Jacksonville International",4,0.571428571428571
"174","2100-2159","ExpressJet Airlines Inc.","Jacksonville, FL: Jacksonville International",0,0
"175","2100-2159","Southwest Airlines Co.","Jacksonville, FL: Jacksonville International",437,4.75
"176","2100-2159","Alaska Airlines Inc.","Kahului, HI: Kahului Airport",2151,9.60267857142857
"177","2100-2159","American Airlines Inc.","Kahului, HI: Kahului Airport",4160,11.304347826087
"178","2100-2159","Delta Air Lines Inc.","Kahului, HI: Kahului Airport",6404,23.8066914498141
"179","2100-2159","Hawaiian Airlines Inc.","Kahului, HI: Kahului Airport",1023,1.66341463414634
"180","2100-2159","United Air Lines Inc.","Kahului, HI: Kahului Airport",5078,11.3856502242152
"181","2100-2159","American Airlines Inc.","Kansas City, MO: Kansas City International",20,2.5
"182","2100-2159","ExpressJet Airlines Inc.","Kansas City, MO: Kansas City International",36,36
"183","2100-2159","Southwest Airlines Co.","Kansas City, MO: Kansas City International",6903,15.5123595505618
"184","2100-2159","United Air Lines Inc.","Kansas City, MO: Kansas City International",0,0
"185","2100-2159","ExpressJet Airlines Inc.","Knoxville, TN: McGhee Tyson",315,39.375
"186","2100-2159","American Airlines Inc.","Kona, HI: Kona International Airport at Keahole",23,4.6
"187","2100-2159","Delta Air Lines Inc.","Kona, HI: Kona International Airport at Keahole",6272,26.5762711864407
"188","2100-2159","Hawaiian Airlines Inc.","Kona, HI: Kona International Airport at Keahole",803,2.44817073170732
"189","2100-2159","United Air Lines Inc.","Kona, HI: Kona International Airport at Keahole",4768,12.225641025641
"190","2100-2159","ExpressJet Airlines Inc.","Lafayette, LA: Lafayette Regional Paul Fournet Field",0,0
"191","2100-2159","Alaska Airlines Inc.","Las Vegas, NV: McCarran International",904,4.38834951456311
"192","2100-2159","American Airlines Inc.","Las Vegas, NV: McCarran International",8953,20.3940774487472
"193","2100-2159","Delta Air Lines Inc.","Las Vegas, NV: McCarran International",184,61.3333333333333
"194","2100-2159","Frontier Airlines Inc.","Las Vegas, NV: McCarran International",9381,15.7929292929293
"195","2100-2159","JetBlue Airways","Las Vegas, NV: McCarran International",12303,22.6574585635359
"196","2100-2159","SkyWest Airlines Inc.","Las Vegas, NV: McCarran International",33,1.1
"197","2100-2159","Southwest Airlines Co.","Las Vegas, NV: McCarran International",48708,17.6542225444001
"198","2100-2159","Spirit Air Lines","Las Vegas, NV: McCarran International",12370,27.1868131868132
"199","2100-2159","United Air Lines Inc.","Las Vegas, NV: McCarran International",1175,10.6818181818182
"200","2100-2159","Virgin America","Las Vegas, NV: McCarran International",4292,31.7925925925926
"201","2100-2159","SkyWest Airlines Inc.","Lewiston, ID: Lewiston Nez Perce County",0,0
"202","2100-2159","American Airlines Inc.","Lihue, HI: Lihue Airport",224,2.35789473684211
"203","2100-2159","Delta Air Lines Inc.","Lihue, HI: Lihue Airport",3388,14.3559322033898
"204","2100-2159","Hawaiian Airlines Inc.","Lihue, HI: Lihue Airport",396,2.01015228426396
"205","2100-2159","United Air Lines Inc.","Lihue, HI: Lihue Airport",1982,13.0394736842105
"206","2100-2159","ExpressJet Airlines Inc.","Lincoln, NE: Lincoln Airport",68,34
"207","2100-2159","SkyWest Airlines Inc.","Lincoln, NE: Lincoln Airport",0,0
"208","2100-2159","ExpressJet Airlines Inc.","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",4,1.33333333333333
"209","2100-2159","SkyWest Airlines Inc.","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",0,0
"210","2100-2159","JetBlue Airways","Long Beach, CA: Long Beach Airport",9870,15
"211","2100-2159","Alaska Airlines Inc.","Los Angeles, CA: Los Angeles International",1754,4.06960556844548
"212","2100-2159","American Airlines Inc.","Los Angeles, CA: Los Angeles International",22648,12.4782369146006
"213","2100-2159","Delta Air Lines Inc.","Los Angeles, CA: Los Angeles International",28383,18.20590121873
"214","2100-2159","Frontier Airlines Inc.","Los Angeles, CA: Los Angeles International",828,8.36363636363636
"215","2100-2159","JetBlue Airways","Los Angeles, CA: Los Angeles International",8990,17.6274509803922
"216","2100-2159","SkyWest Airlines Inc.","Los Angeles, CA: Los Angeles International",11744,16.4943820224719
"217","2100-2159","Southwest Airlines Co.","Los Angeles, CA: Los Angeles International",49467,26.0078864353312
"218","2100-2159","Spirit Air Lines","Los Angeles, CA: Los Angeles International",14759,23.5015923566879
"219","2100-2159","United Air Lines Inc.","Los Angeles, CA: Los Angeles International",13710,15.7767548906789
"220","2100-2159","Virgin America","Los Angeles, CA: Los Angeles International",15120,17.439446366782
"221","2100-2159","ExpressJet Airlines Inc.","Louisville, KY: Louisville International-Standiford Field",9,3
"222","2100-2159","Southwest Airlines Co.","Louisville, KY: Louisville International-Standiford Field",1883,12.9862068965517
"223","2100-2159","American Airlines Inc.","Lubbock, TX: Lubbock Preston Smith International",134,33.5
"224","2100-2159","ExpressJet Airlines Inc.","Lubbock, TX: Lubbock Preston Smith International",0,0
"225","2100-2159","Southwest Airlines Co.","Lubbock, TX: Lubbock Preston Smith International",977,17.4464285714286
"226","2100-2159","ExpressJet Airlines Inc.","Madison, WI: Dane County Regional-Truax Field",44,22
"227","2100-2159","SkyWest Airlines Inc.","Madison, WI: Dane County Regional-Truax Field",0,0
"228","2100-2159","ExpressJet Airlines Inc.","Manchester, NH: Manchester-Boston Regional",74,24.6666666666667
"229","2100-2159","Southwest Airlines Co.","Manchester, NH: Manchester-Boston Regional",263,20.2307692307692
"230","2100-2159","American Airlines Inc.","Memphis, TN: Memphis International",86,17.2
"231","2100-2159","SkyWest Airlines Inc.","Memphis, TN: Memphis International",0,0
"232","2100-2159","United Air Lines Inc.","Memphis, TN: Memphis International",0,0
"233","2100-2159","ExpressJet Airlines Inc.","Meridian, MS: Key Field",3313,36.8111111111111
"234","2100-2159","American Airlines Inc.","Miami, FL: Miami International",130241,20.4299607843137
"235","2100-2159","Frontier Airlines Inc.","Miami, FL: Miami International",2898,18
"236","2100-2159","United Air Lines Inc.","Miami, FL: Miami International",174,34.8
"237","2100-2159","ExpressJet Airlines Inc.","Midland/Odessa, TX: Midland International Air and Space Port",0,0
"238","2100-2159","Southwest Airlines Co.","Midland/Odessa, TX: Midland International Air and Space Port",1940,32.3333333333333
"239","2100-2159","Frontier Airlines Inc.","Milwaukee, WI: General Mitchell International",579,9.65
"240","2100-2159","SkyWest Airlines Inc.","Milwaukee, WI: General Mitchell International",6,2
"241","2100-2159","Southwest Airlines Co.","Milwaukee, WI: General Mitchell International",1962,23.6385542168675
"242","2100-2159","Delta Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International",10316,8.49053497942387
"243","2100-2159","ExpressJet Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International",18,6
"244","2100-2159","Frontier Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International",2341,37.1587301587302
"245","2100-2159","SkyWest Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International",3734,5.41159420289855
"246","2100-2159","Southwest Airlines Co.","Minneapolis, MN: Minneapolis-St Paul International",310,44.2857142857143
"247","2100-2159","Spirit Air Lines","Minneapolis, MN: Minneapolis-St Paul International",1163,14.7215189873418
"248","2100-2159","United Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International",65,13
"249","2100-2159","American Airlines Inc.","Mission/McAllen/Edinburg, TX: McAllen Miller International",319,53.1666666666667
"250","2100-2159","ExpressJet Airlines Inc.","Mission/McAllen/Edinburg, TX: McAllen Miller International",0,0
"251","2100-2159","Frontier Airlines Inc.","Missoula, MT: Missoula International",680,30.9090909090909
"252","2100-2159","ExpressJet Airlines Inc.","Mobile, AL: Mobile Regional",162,40.5
"253","2100-2159","ExpressJet Airlines Inc.","Moline, IL: Quad City International",0,0
"254","2100-2159","Spirit Air Lines","Myrtle Beach, SC: Myrtle Beach International",11172,31.6487252124646
"255","2100-2159","American Airlines Inc.","Nashville, TN: Nashville International",5,1.25
"256","2100-2159","ExpressJet Airlines Inc.","Nashville, TN: Nashville International",6,3
"257","2100-2159","Southwest Airlines Co.","Nashville, TN: Nashville International",28934,17.2021403091558
"258","2100-2159","American Airlines Inc.","New Orleans, LA: Louis Armstrong New Orleans International",202,28.8571428571429
"259","2100-2159","SkyWest Airlines Inc.","New Orleans, LA: Louis Armstrong New Orleans International",0,0
"260","2100-2159","Southwest Airlines Co.","New Orleans, LA: Louis Armstrong New Orleans International",10237,15.8467492260062
"261","2100-2159","United Air Lines Inc.","New Orleans, LA: Louis Armstrong New Orleans International",139,23.1666666666667
"262","2100-2159","American Airlines Inc.","New York, NY: John F. Kennedy International",14542,23.4548387096774
"263","2100-2159","Delta Air Lines Inc.","New York, NY: John F. Kennedy International",27522,31.9280742459397
"264","2100-2159","JetBlue Airways","New York, NY: John F. Kennedy International",74729,29.502171338334
"265","2100-2159","American Airlines Inc.","New York, NY: LaGuardia",11992,20.1546218487395
"266","2100-2159","Delta Air Lines Inc.","New York, NY: LaGuardia",14891,25.4547008547009
"267","2100-2159","ExpressJet Airlines Inc.","New York, NY: LaGuardia",49421,55.71702367531
"268","2100-2159","JetBlue Airways","New York, NY: LaGuardia",30885,44.0584878744651
"269","2100-2159","Southwest Airlines Co.","New York, NY: LaGuardia",451,34.6923076923077
"270","2100-2159","Spirit Air Lines","New York, NY: LaGuardia",9789,28.9615384615385
"271","2100-2159","United Air Lines Inc.","New York, NY: LaGuardia",1,1
"272","2100-2159","American Airlines Inc.","Newark, NJ: Newark Liberty International",93,10.3333333333333
"273","2100-2159","ExpressJet Airlines Inc.","Newark, NJ: Newark Liberty International",28470,18.6444007858546
"274","2100-2159","JetBlue Airways","Newark, NJ: Newark Liberty International",30496,40.0735873850197
"275","2100-2159","Southwest Airlines Co.","Newark, NJ: Newark Liberty International",881,32.6296296296296
"276","2100-2159","Spirit Air Lines","Newark, NJ: Newark Liberty International",1884,37.68
"277","2100-2159","United Air Lines Inc.","Newark, NJ: Newark Liberty International",52648,27.8119387216059
"278","2100-2159","American Airlines Inc.","Norfolk, VA: Norfolk International",9,1.8
"279","2100-2159","ExpressJet Airlines Inc.","Norfolk, VA: Norfolk International",158,158
"280","2100-2159","SkyWest Airlines Inc.","Norfolk, VA: Norfolk International",0,0
"281","2100-2159","Southwest Airlines Co.","Norfolk, VA: Norfolk International",1039,13.4935064935065
"282","2100-2159","United Air Lines Inc.","Norfolk, VA: Norfolk International",30,30
"283","2100-2159","JetBlue Airways","Oakland, CA: Metropolitan Oakland International",2777,15.9597701149425
"284","2100-2159","Southwest Airlines Co.","Oakland, CA: Metropolitan Oakland International",26670,15.1965811965812
"285","2100-2159","Spirit Air Lines","Oakland, CA: Metropolitan Oakland International",7065,19.9014084507042
"286","2100-2159","American Airlines Inc.","Oklahoma City, OK: Will Rogers World",300,33.3333333333333
