"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_deptimeblk_mean$MEAN"
"1","0600-0659","JetBlue Airways","Aguadilla, PR: Rafael Hernandez",850,7.02479338842975
"2","0600-0659","Delta Air Lines Inc.","Akron, OH: Akron-Canton Regional",3988,13.8954703832753
"3","0600-0659","ExpressJet Airlines Inc.","Akron, OH: Akron-Canton Regional",1388,4.07038123167155
"4","0600-0659","SkyWest Airlines Inc.","Akron, OH: Akron-Canton Regional",54,3.6
"5","0600-0659","Southwest Airlines Co.","Akron, OH: Akron-Canton Regional",2474,8.11147540983607
"6","0600-0659","ExpressJet Airlines Inc.","Albany, GA: Southwest Georgia Regional",461,51.2222222222222
"7","0600-0659","Delta Air Lines Inc.","Albany, NY: Albany International",3199,6.28487229862475
"8","0600-0659","ExpressJet Airlines Inc.","Albany, NY: Albany International",591,73.875
"9","0600-0659","SkyWest Airlines Inc.","Albany, NY: Albany International",752,39.5789473684211
"10","0600-0659","Southwest Airlines Co.","Albany, NY: Albany International",1917,3.46028880866426
"11","0600-0659","United Air Lines Inc.","Albany, NY: Albany International",2593,8.103125
"12","0600-0659","American Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",331,11.4137931034483
"13","0600-0659","Delta Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",1380,3.30935251798561
"14","0600-0659","ExpressJet Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",36,7.2
"15","0600-0659","SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",2421,4.85170340681363
"16","0600-0659","Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",3305,2.55212355212355
"17","0600-0659","United Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",504,10.7234042553191
"18","0600-0659","ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",5922,12.7354838709677
"19","0600-0659","Delta Air Lines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1637,7.50917431192661
"20","0600-0659","ExpressJet Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",3203,7.96766169154229
"21","0600-0659","SkyWest Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1031,12.2738095238095
"22","0600-0659","American Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",0,0
"23","0600-0659","ExpressJet Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",1632,8.63492063492063
"24","0600-0659","SkyWest Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",18,1.63636363636364
"25","0600-0659","Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",224,1.26553672316384
"26","0600-0659","Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",2126,2.01135288552507
"27","0600-0659","Delta Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",723,7.85869565217391
"28","0600-0659","Delta Air Lines Inc.","Appleton, WI: Appleton International",1188,4.88888888888889
"29","0600-0659","ExpressJet Airlines Inc.","Appleton, WI: Appleton International",75,12.5
"30","0600-0659","SkyWest Airlines Inc.","Appleton, WI: Appleton International",530,6.79487179487179
"31","0600-0659","SkyWest Airlines Inc.","Arcata/Eureka, CA: Arcata",2439,7.84244372990354
"32","0600-0659","Delta Air Lines Inc.","Asheville, NC: Asheville Regional",1100,15.9420289855072
"33","0600-0659","ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",363,14.52
"34","0600-0659","SkyWest Airlines Inc.","Asheville, NC: Asheville Regional",1560,7.68472906403941
"35","0600-0659","American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",4322,4.06967984934087
"36","0600-0659","Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",2874,3.832
"37","0600-0659","ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",0,0
"38","0600-0659","Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",6341,9.72546012269939
"39","0600-0659","SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",930,5.10989010989011
"40","0600-0659","Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",3508,2.81540930979133
"41","0600-0659","Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",3445,8.90180878552971
"42","0600-0659","United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",1057,4.69777777777778
"43","0600-0659","Spirit Air Lines","Atlantic City, NJ: Atlantic City International",2695,4.01041666666667
"44","0600-0659","Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",2265,9.17004048582996
"45","0600-0659","ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",1184,17.9393939393939
"46","0600-0659","Alaska Airlines Inc.","Austin, TX: Austin - Bergstrom International",478,4.59615384615385
"47","0600-0659","American Airlines Inc.","Austin, TX: Austin - Bergstrom International",5684,5.74141414141414
