"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"21","1000-1059","Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International","CANCELLED",19
"22","1000-1059","Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International","CANCELLED",8
"23","1000-1059","United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International","CANCELLED",6
"24","1000-1059","Spirit Air Lines","Atlantic City, NJ: Atlantic City International","CANCELLED",10
"25","1000-1059","American Airlines Inc.","Austin, TX: Austin - Bergstrom International","CANCELLED",6
"26","1000-1059","Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International","CANCELLED",1
"27","1000-1059","Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International","CANCELLED",1
"28","1000-1059","Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International","CANCELLED",9
"29","1000-1059","American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",5
"30","1000-1059","Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",2
"31","1000-1059","ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",2
"32","1000-1059","JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",6
"33","1000-1059","Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",65
"34","1000-1059","Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",8
"35","1000-1059","United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",1
"36","1000-1059","ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","CANCELLED",2
"37","1000-1059","SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field","CANCELLED",7
"38","1000-1059","Delta Air Lines Inc.","Billings, MT: Billings Logan International","CANCELLED",2
"39","1000-1059","SkyWest Airlines Inc.","Billings, MT: Billings Logan International","CANCELLED",4
"40","1000-1059","Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",1
"41","1000-1059","ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",1
"42","1000-1059","Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",1
"43","1000-1059","Delta Air Lines Inc.","Boise, ID: Boise Air Terminal","CANCELLED",1
"44","1000-1059","SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal","CANCELLED",9
"45","1000-1059","American Airlines Inc.","Boston, MA: Logan International","CANCELLED",27
"46","1000-1059","Delta Air Lines Inc.","Boston, MA: Logan International","CANCELLED",3
"47","1000-1059","ExpressJet Airlines Inc.","Boston, MA: Logan International","CANCELLED",1
"48","1000-1059","JetBlue Airways","Boston, MA: Logan International","CANCELLED",28
"49","1000-1059","Southwest Airlines Co.","Boston, MA: Logan International","CANCELLED",2
"50","1000-1059","Spirit Air Lines","Boston, MA: Logan International","CANCELLED",2
"51","1000-1059","United Air Lines Inc.","Boston, MA: Logan International","CANCELLED",5
"52","1000-1059","Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA","CANCELLED",1
"53","1000-1059","ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International","CANCELLED",3
"54","1000-1059","ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",8
"55","1000-1059","JetBlue Airways","Buffalo, NY: Buffalo Niagara International","CANCELLED",2
"56","1000-1059","Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International","CANCELLED",2
"57","1000-1059","SkyWest Airlines Inc.","Burbank, CA: Bob Hope","CANCELLED",10
"58","1000-1059","Southwest Airlines Co.","Burbank, CA: Bob Hope","CANCELLED",28
"59","1000-1059","United Air Lines Inc.","Burlington, VT: Burlington International","CANCELLED",2
"60","1000-1059","Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",2
"61","1000-1059","ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",7
"62","1000-1059","JetBlue Airways","Charleston, SC: Charleston AFB/International","CANCELLED",7
"63","1000-1059","SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",5
"64","1000-1059","Southwest Airlines Co.","Charleston, SC: Charleston AFB/International","CANCELLED",1
"65","1000-1059","United Air Lines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",1
"66","1000-1059","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",9
"67","1000-1059","Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",2
"68","1000-1059","JetBlue Airways","Charlotte, NC: Charlotte Douglas International","CANCELLED",7
"69","1000-1059","Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International","CANCELLED",3
"70","1000-1059","United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",3
"71","1000-1059","SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",1
"72","1000-1059","Southwest Airlines Co.","Chicago, IL: Chicago Midway International","CANCELLED",35
"73","1000-1059","American Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",35
"74","1000-1059","Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",2
"75","1000-1059","ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",40
"76","1000-1059","Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",1
"77","1000-1059","JetBlue Airways","Chicago, IL: Chicago O'Hare International","CANCELLED",4
"78","1000-1059","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",41
"79","1000-1059","Spirit Air Lines","Chicago, IL: Chicago O'Hare International","CANCELLED",10
"80","1000-1059","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",41
"81","1000-1059","American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen","CANCELLED",2
"82","1000-1059","ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",5
"83","1000-1059","Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",5
"84","1000-1059","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",11
"85","1000-1059","Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"86","1000-1059","JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"87","1000-1059","SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"88","1000-1059","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"89","1000-1059","Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"90","1000-1059","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",3
"91","1000-1059","ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field","CANCELLED",3
"92","1000-1059","ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",1
"93","1000-1059","ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport","CANCELLED",1
"94","1000-1059","ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional","CANCELLED",2
"95","1000-1059","Delta Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"96","1000-1059","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"97","1000-1059","Southwest Airlines Co.","Columbus, OH: Port Columbus International","CANCELLED",18
"98","1000-1059","United Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"99","1000-1059","ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International","CANCELLED",1
"100","1000-1059","Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International","CANCELLED",1
"101","1000-1059","Southwest Airlines Co.","Dallas, TX: Dallas Love Field","CANCELLED",26
"102","1000-1059","Virgin America","Dallas, TX: Dallas Love Field","CANCELLED",8
"103","1000-1059","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",85
"104","1000-1059","Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"105","1000-1059","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",23
"106","1000-1059","Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"107","1000-1059","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"108","1000-1059","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"109","1000-1059","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"110","1000-1059","ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",3
"111","1000-1059","SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",2
"112","1000-1059","Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport","CANCELLED",5
"113","1000-1059","American Airlines Inc.","Denver, CO: Denver International","CANCELLED",7
"114","1000-1059","Delta Air Lines Inc.","Denver, CO: Denver International","CANCELLED",4
"115","1000-1059","Frontier Airlines Inc.","Denver, CO: Denver International","CANCELLED",23
"116","1000-1059","JetBlue Airways","Denver, CO: Denver International","CANCELLED",3
"117","1000-1059","SkyWest Airlines Inc.","Denver, CO: Denver International","CANCELLED",47
"118","1000-1059","Southwest Airlines Co.","Denver, CO: Denver International","CANCELLED",76
"119","1000-1059","Spirit Air Lines","Denver, CO: Denver International","CANCELLED",1
"120","1000-1059","United Air Lines Inc.","Denver, CO: Denver International","CANCELLED",55
"121","1000-1059","American Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"122","1000-1059","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"123","1000-1059","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",21
"124","1000-1059","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",19
"125","1000-1059","JetBlue Airways","Detroit, MI: Detroit Metro Wayne County","CANCELLED",4
"126","1000-1059","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",9
"127","1000-1059","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",4
"128","1000-1059","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","CANCELLED",2
"129","1000-1059","United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"130","1000-1059","ExpressJet Airlines Inc.","Dothan, AL: Dothan Regional","CANCELLED",1
"131","1000-1059","SkyWest Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",3
"132","1000-1059","ExpressJet Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",1
"133","1000-1059","Southwest Airlines Co.","El Paso, TX: El Paso International","CANCELLED",2
"134","1000-1059","SkyWest Airlines Inc.","Escanaba, MI: Delta County","CANCELLED",3
"135","1000-1059","SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field","CANCELLED",7
"136","1000-1059","ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional","CANCELLED",10
"137","1000-1059","SkyWest Airlines Inc.","Fargo, ND: Hector International","CANCELLED",1
"138","1000-1059","ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","CANCELLED",1
"139","1000-1059","ExpressJet Airlines Inc.","Flint, MI: Bishop International","CANCELLED",2
"140","1000-1059","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",5
"141","1000-1059","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",4
"142","1000-1059","Frontier Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",3
"143","1000-1059","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",14
"144","1000-1059","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",15
"145","1000-1059","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",3
"146","1000-1059","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",4
"147","1000-1059","American Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",3
"148","1000-1059","JetBlue Airways","Fort Myers, FL: Southwest Florida International","CANCELLED",5
"149","1000-1059","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","CANCELLED",3
"150","1000-1059","Spirit Air Lines","Fort Myers, FL: Southwest Florida International","CANCELLED",7
"151","1000-1059","ExpressJet Airlines Inc.","Fort Smith, AR: Fort Smith Regional","CANCELLED",2
"152","1000-1059","SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International","CANCELLED",7
"153","1000-1059","SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",6
"154","1000-1059","ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional","CANCELLED",2
"155","1000-1059","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",10
"156","1000-1059","ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",4
"157","1000-1059","Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",1
"158","1000-1059","ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",7
"159","1000-1059","ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",3
"160","1000-1059","Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International","CANCELLED",3
"161","1000-1059","ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International","CANCELLED",2
"162","1000-1059","ExpressJet Airlines Inc.","Harlingen/San Benito, TX: Valley International","CANCELLED",1
"163","1000-1059","Southwest Airlines Co.","Harlingen/San Benito, TX: Valley International","CANCELLED",2
"164","1000-1059","American Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"165","1000-1059","Delta Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"166","1000-1059","JetBlue Airways","Hartford, CT: Bradley International","CANCELLED",1
"167","1000-1059","Southwest Airlines Co.","Hartford, CT: Bradley International","CANCELLED",2
"168","1000-1059","United Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"169","1000-1059","SkyWest Airlines Inc.","Hays, KS: Hays Regional","CANCELLED",7
"170","1000-1059","United Air Lines Inc.","Honolulu, HI: Honolulu International","CANCELLED",1
"171","1000-1059","American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",9
"172","1000-1059","ExpressJet Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",34
"173","1000-1059","Frontier Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",1
"174","1000-1059","SkyWest Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",13
"175","1000-1059","Spirit Air Lines","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",8
"176","1000-1059","United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",30
"177","1000-1059","JetBlue Airways","Houston, TX: William P Hobby","CANCELLED",2
"178","1000-1059","Southwest Airlines Co.","Houston, TX: William P Hobby","CANCELLED",45
"179","1000-1059","ExpressJet Airlines Inc.","Huntsville, AL: Huntsville International-Carl T Jones Field","CANCELLED",3
"180","1000-1059","SkyWest Airlines Inc.","Idaho Falls, ID: Idaho Falls Regional","CANCELLED",1
"181","1000-1059","American Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",1
"182","1000-1059","ExpressJet Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",5
"183","1000-1059","SkyWest Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",1
"184","1000-1059","Southwest Airlines Co.","Indianapolis, IN: Indianapolis International","CANCELLED",7
"185","1000-1059","Southwest Airlines Co.","Islip, NY: Long Island MacArthur","CANCELLED",3
"186","1000-1059","ExpressJet Airlines Inc.","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International","CANCELLED",1
"187","1000-1059","American Airlines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",13
"188","1000-1059","Delta Air Lines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",1
"189","1000-1059","Southwest Airlines Co.","Jacksonville, FL: Jacksonville International","CANCELLED",2
"190","1000-1059","Alaska Airlines Inc.","Juneau, AK: Juneau International","CANCELLED",1
"191","1000-1059","ExpressJet Airlines Inc.","Kalamazoo, MI: Kalamazoo/Battle Creek International","CANCELLED",2
"192","1000-1059","SkyWest Airlines Inc.","Kalamazoo, MI: Kalamazoo/Battle Creek International","CANCELLED",2
"193","1000-1059","SkyWest Airlines Inc.","Kalispell, MT: Glacier Park International","CANCELLED",1
"194","1000-1059","American Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",2
"195","1000-1059","Delta Air Lines Inc.","Kansas City, MO: Kansas City International","CANCELLED",1
"196","1000-1059","ExpressJet Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",1
"197","1000-1059","Frontier Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",2
"198","1000-1059","Southwest Airlines Co.","Kansas City, MO: Kansas City International","CANCELLED",9
"199","1000-1059","ExpressJet Airlines Inc.","Killeen, TX: Robert Gray AAF","CANCELLED",2
"200","1000-1059","ExpressJet Airlines Inc.","Knoxville, TN: McGhee Tyson","CANCELLED",1
"201","1000-1059","Hawaiian Airlines Inc.","Kona, HI: Kona International Airport at Keahole","CANCELLED",1
"202","1000-1059","ExpressJet Airlines Inc.","Lafayette, LA: Lafayette Regional Paul Fournet Field","CANCELLED",2
"203","1000-1059","ExpressJet Airlines Inc.","Laredo, TX: Laredo International","CANCELLED",6
"204","1000-1059","Alaska Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",2
"205","1000-1059","American Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",4
"206","1000-1059","Delta Air Lines Inc.","Las Vegas, NV: McCarran International","CANCELLED",1
"207","1000-1059","Frontier Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",3
"208","1000-1059","SkyWest Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",3
"209","1000-1059","Southwest Airlines Co.","Las Vegas, NV: McCarran International","CANCELLED",21
"210","1000-1059","United Air Lines Inc.","Las Vegas, NV: McCarran International","CANCELLED",6
"211","1000-1059","Virgin America","Las Vegas, NV: McCarran International","CANCELLED",1
"212","1000-1059","ExpressJet Airlines Inc.","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional","CANCELLED",4
"213","1000-1059","ExpressJet Airlines Inc.","Lexington, KY: Blue Grass","CANCELLED",1
"214","1000-1059","Hawaiian Airlines Inc.","Lihue, HI: Lihue Airport","CANCELLED",2
"215","1000-1059","ExpressJet Airlines Inc.","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field","CANCELLED",3
"216","1000-1059","Southwest Airlines Co.","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field","CANCELLED",1
"217","1000-1059","JetBlue Airways","Long Beach, CA: Long Beach Airport","CANCELLED",8
"218","1000-1059","Southwest Airlines Co.","Long Beach, CA: Long Beach Airport","CANCELLED",3
"219","1000-1059","Alaska Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",2
"220","1000-1059","American Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",12
"221","1000-1059","Delta Air Lines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",6
"222","1000-1059","Frontier Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",1
"223","1000-1059","Hawaiian Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",2
"224","1000-1059","SkyWest Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",9
"225","1000-1059","Southwest Airlines Co.","Los Angeles, CA: Los Angeles International","CANCELLED",20
"226","1000-1059","Spirit Air Lines","Los Angeles, CA: Los Angeles International","CANCELLED",7
"227","1000-1059","United Air Lines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",22
"228","1000-1059","Virgin America","Los Angeles, CA: Los Angeles International","CANCELLED",13
"229","1000-1059","ExpressJet Airlines Inc.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",2
"230","1000-1059","SkyWest Airlines Inc.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",1
"231","1000-1059","Southwest Airlines Co.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",5
"232","1000-1059","ExpressJet Airlines Inc.","Lubbock, TX: Lubbock Preston Smith International","CANCELLED",4
"233","1000-1059","Southwest Airlines Co.","Lubbock, TX: Lubbock Preston Smith International","CANCELLED",3
"234","1000-1059","ExpressJet Airlines Inc.","Madison, WI: Dane County Regional-Truax Field","CANCELLED",4
"235","1000-1059","SkyWest Airlines Inc.","Madison, WI: Dane County Regional-Truax Field","CANCELLED",5
"236","1000-1059","Southwest Airlines Co.","Manchester, NH: Manchester-Boston Regional","CANCELLED",1
"237","1000-1059","SkyWest Airlines Inc.","Medford, OR: Rogue Valley International - Medford","CANCELLED",9
"238","1000-1059","American Airlines Inc.","Memphis, TN: Memphis International","CANCELLED",1
"239","1000-1059","ExpressJet Airlines Inc.","Memphis, TN: Memphis International","CANCELLED",1
"240","1000-1059","Southwest Airlines Co.","Memphis, TN: Memphis International","CANCELLED",3
"241","1000-1059","American Airlines Inc.","Miami, FL: Miami International","CANCELLED",5
"242","1000-1059","Delta Air Lines Inc.","Miami, FL: Miami International","CANCELLED",1
"243","1000-1059","Frontier Airlines Inc.","Miami, FL: Miami International","CANCELLED",2
"244","1000-1059","United Air Lines Inc.","Miami, FL: Miami International","CANCELLED",4
"245","1000-1059","ExpressJet Airlines Inc.","Midland/Odessa, TX: Midland International Air and Space Port","CANCELLED",4
"246","1000-1059","Southwest Airlines Co.","Midland/Odessa, TX: Midland International Air and Space Port","CANCELLED",1
"247","1000-1059","American Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",1
"248","1000-1059","ExpressJet Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",3
"249","1000-1059","Frontier Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",2
"250","1000-1059","SkyWest Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",12
"251","1000-1059","Southwest Airlines Co.","Milwaukee, WI: General Mitchell International","CANCELLED",1
"252","1000-1059","American Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",6
"253","1000-1059","Delta Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",8
"254","1000-1059","ExpressJet Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",6
"255","1000-1059","Frontier Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",1
"256","1000-1059","SkyWest Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",5
"257","1000-1059","Southwest Airlines Co.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",5
"258","1000-1059","United Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",1
"259","1000-1059","United Air Lines Inc.","Mission/McAllen/Edinburg, TX: McAllen Miller International","CANCELLED",1
"260","1000-1059","SkyWest Airlines Inc.","Missoula, MT: Missoula International","CANCELLED",2
"261","1000-1059","ExpressJet Airlines Inc.","Moline, IL: Quad City International","CANCELLED",1
"262","1000-1059","ExpressJet Airlines Inc.","Monroe, LA: Monroe Regional","CANCELLED",5
"263","1000-1059","SkyWest Airlines Inc.","Monterey, CA: Monterey Regional","CANCELLED",1
"264","1000-1059","ExpressJet Airlines Inc.","Mosinee, WI: Central Wisconsin","CANCELLED",2
"265","1000-1059","Spirit Air Lines","Myrtle Beach, SC: Myrtle Beach International","CANCELLED",6
"266","1000-1059","United Air Lines Inc.","Myrtle Beach, SC: Myrtle Beach International","CANCELLED",1
"267","1000-1059","American Airlines Inc.","Nashville, TN: Nashville International","CANCELLED",2
"268","1000-1059","Delta Air Lines Inc.","Nashville, TN: Nashville International","CANCELLED",5
"269","1000-1059","JetBlue Airways","Nashville, TN: Nashville International","CANCELLED",2
"270","1000-1059","Southwest Airlines Co.","Nashville, TN: Nashville International","CANCELLED",15
"271","1000-1059","American Airlines Inc.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",4
"272","1000-1059","ExpressJet Airlines Inc.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",1
"273","1000-1059","JetBlue Airways","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",3
"274","1000-1059","SkyWest Airlines Inc.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",1
"275","1000-1059","Southwest Airlines Co.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",6
