"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"1","0600-0659","SkyWest Airlines Inc.","Aberdeen, SD: Aberdeen Regional",4320,12.6315789473684
"2","0600-0659","JetBlue Airways","Aguadilla, PR: Rafael Hernandez",2603,7.72403560830861
"3","0600-0659","Spirit Air Lines","Aguadilla, PR: Rafael Hernandez",0,0
"4","0600-0659","United Air Lines Inc.","Aguadilla, PR: Rafael Hernandez",833,15.4259259259259
"5","0600-0659","ExpressJet Airlines Inc.","Akron, OH: Akron-Canton Regional",917,29.5806451612903
"6","0600-0659","SkyWest Airlines Inc.","Akron, OH: Akron-Canton Regional",22,1
"7","0600-0659","ExpressJet Airlines Inc.","Albany, GA: Southwest Georgia Regional",1818,6.93893129770992
"8","0600-0659","ExpressJet Airlines Inc.","Albany, NY: Albany International",138,138
"9","0600-0659","Southwest Airlines Co.","Albany, NY: Albany International",624,3.50561797752809
"10","0600-0659","JetBlue Airways","Albuquerque, NM: Albuquerque International Sunport",548,45.6666666666667
"11","0600-0659","SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",14,14
"12","0600-0659","Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",640,2.19931271477663
"13","0600-0659","ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",307,7.30952380952381
"14","0600-0659","ExpressJet Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",0,0
"15","0600-0659","SkyWest Airlines Inc.","Alpena, MI: Alpena County Regional",2832,12.2597402597403
"16","0600-0659","American Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",0,0
"17","0600-0659","Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",207,2.37931034482759
"18","0600-0659","Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",3627,5.47885196374622
"19","0600-0659","American Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",5348,22.099173553719
"20","0600-0659","Delta Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",4769,9.20656370656371
"21","0600-0659","United Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",4971,14.4086956521739
"22","0600-0659","ExpressJet Airlines Inc.","Appleton, WI: Appleton International",3375,11.4406779661017
"23","0600-0659","SkyWest Airlines Inc.","Appleton, WI: Appleton International",270,8.4375
"24","0600-0659","SkyWest Airlines Inc.","Arcata/Eureka, CA: Arcata",538,15.8235294117647
"25","0600-0659","Delta Air Lines Inc.","Asheville, NC: Asheville Regional",801,7.62857142857143
"26","0600-0659","ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",1601,13.801724137931
"27","0600-0659","SkyWest Airlines Inc.","Asheville, NC: Asheville Regional",624,7.89873417721519
"28","0600-0659","American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",686,2.09785932721713
"29","0600-0659","Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",0,0
"30","0600-0659","Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",901,3.09621993127148
"31","0600-0659","United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",0,0
"32","0600-0659","Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",1237,7.92948717948718
"33","0600-0659","ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",2312,22.0190476190476
"34","0600-0659","American Airlines Inc.","Austin, TX: Austin - Bergstrom International",1375,4.39297124600639
"35","0600-0659","ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",18,18
"36","0600-0659","JetBlue Airways","Austin, TX: Austin - Bergstrom International",19,1.72727272727273
"37","0600-0659","SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",268,5.36
"38","0600-0659","Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",690,1.95467422096317
"39","0600-0659","United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",689,13.78
"40","0600-0659","SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",0,0
"41","0600-0659","American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1012,3.03903903903904
"42","0600-0659","United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",0,0
"43","0600-0659","ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",314,4.3013698630137
"44","0600-0659","SkyWest Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",65,2.03125
"45","0600-0659","SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional",3390,9.82608695652174
"46","0600-0659","Delta Air Lines Inc.","Billings, MT: Billings Logan International",0,0
"47","0600-0659","SkyWest Airlines Inc.","Billings, MT: Billings Logan International",579,4.825
"48","0600-0659","Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",2567,14.2611111111111
"49","0600-0659","ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",474,14.8125
"50","0600-0659","SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",721,23.258064516129
"51","0600-0659","SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",4095,9.68085106382979
"52","0600-0659","Southwest Airlines Co.","Boise, ID: Boise Air Terminal",69,1.91666666666667
"53","0600-0659","American Airlines Inc.","Boston, MA: Logan International",1016,3.00591715976331
"54","0600-0659","JetBlue Airways","Boston, MA: Logan International",706,2.16564417177914
"55","0600-0659","Southwest Airlines Co.","Boston, MA: Logan International",993,7.24817518248175
"56","0600-0659","United Air Lines Inc.","Boston, MA: Logan International",71,0.617391304347826
"57","0600-0659","Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",2,0.25
"58","0600-0659","SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",343,11.0645161290323
"59","0600-0659","SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional",1002,12.525
"60","0600-0659","ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",2369,16.9214285714286
"61","0600-0659","SkyWest Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",1059,7.01324503311258
"62","0600-0659","ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",10,2
"63","0600-0659","JetBlue Airways","Buffalo, NY: Buffalo Niagara International",0,0
"64","0600-0659","Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",409,1.95693779904306
"65","0600-0659","United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",25,0.454545454545455
"66","0600-0659","ExpressJet Airlines Inc.","Burlington, VT: Burlington International",287,5.41509433962264
"67","0600-0659","ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",33,2.75
"68","0600-0659","SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",122,3.21052631578947
"69","0600-0659","American Airlines Inc.","Charleston, SC: Charleston AFB/International",0,0
"70","0600-0659","Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",77,4.27777777777778
"71","0600-0659","Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",202,3.88461538461538
"72","0600-0659","ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager",2488,14.3815028901734
"73","0600-0659","SkyWest Airlines Inc.","Charleston/Dunbar, WV: Yeager",1,0.5
"74","0600-0659","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",83,16.6
"75","0600-0659","Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",2188,14.025641025641
"76","0600-0659","ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",0,NA
"77","0600-0659","Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",732,5.46268656716418
"78","0600-0659","ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",472,42.9090909090909
"79","0600-0659","SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",8328,25.4678899082569
"80","0600-0659","Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",536,4.1875
"81","0600-0659","ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",1678,12.2481751824818
"82","0600-0659","SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",0,0
"83","0600-0659","Southwest Airlines Co.","Chicago, IL: Chicago Midway International",161,1.41228070175439
"84","0600-0659","American Airlines Inc.","Chicago, IL: Chicago O'Hare International",1086,6.13559322033898
"85","0600-0659","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",1745,10.2647058823529
"86","0600-0659","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",2,0.0714285714285714
"87","0600-0659","ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",415,5.60810810810811
"88","0600-0659","Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",14,1.55555555555556
"89","0600-0659","SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",624,13.5652173913043
"90","0600-0659","American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",0,0
"91","0600-0659","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",668,2.81856540084388
"92","0600-0659","SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",181,22.625
"93","0600-0659","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",1350,4.56081081081081
"94","0600-0659","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",420,3.44262295081967
"95","0600-0659","ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",1770,12.2916666666667
"96","0600-0659","Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",1356,11.0243902439024
"97","0600-0659","SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",3097,9.61801242236025
"98","0600-0659","Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",1666,6.14760147601476
"99","0600-0659","ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",62,6.2
"100","0600-0659","ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport",1440,5.58139534883721
"101","0600-0659","American Airlines Inc.","Columbus, OH: Port Columbus International",0,0
"102","0600-0659","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",384,10.6666666666667
"103","0600-0659","SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",3,3
"104","0600-0659","Southwest Airlines Co.","Columbus, OH: Port Columbus International",586,3.1505376344086
"105","0600-0659","United Air Lines Inc.","Columbus, OH: Port Columbus International",317,4.06410256410256
"106","0600-0659","ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",1,0.032258064516129
"107","0600-0659","SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International",646,7.42528735632184
"108","0600-0659","Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",0,0
"109","0600-0659","Southwest Airlines Co.","Dallas, TX: Dallas Love Field",367,3.94623655913978
"110","0600-0659","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1747,7.76444444444444
"111","0600-0659","Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",0,0
"112","0600-0659","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",937,11.4268292682927
"113","0600-0659","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1991,12.7628205128205
"114","0600-0659","ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",475,8.18965517241379
"115","0600-0659","SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",236,8.13793103448276
"116","0600-0659","Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",93,0.920792079207921
"117","0600-0659","Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International",1109,19.1206896551724
"118","0600-0659","American Airlines Inc.","Denver, CO: Denver International",4211,7.51964285714286
"119","0600-0659","Delta Air Lines Inc.","Denver, CO: Denver International",3271,20.9679487179487
"120","0600-0659","Frontier Airlines Inc.","Denver, CO: Denver International",2178,11.4631578947368
"121","0600-0659","JetBlue Airways","Denver, CO: Denver International",149,74.5
"122","0600-0659","Southwest Airlines Co.","Denver, CO: Denver International",1045,3.6411149825784
"123","0600-0659","Spirit Air Lines","Denver, CO: Denver International",4,4
"124","0600-0659","United Air Lines Inc.","Denver, CO: Denver International",4,0.5
