"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"1","1300-1359","ExpressJet Airlines Inc.","Abilene, TX: Abilene Regional",2258,15.1543624161074
"2","1300-1359","JetBlue Airways","Aguadilla, PR: Rafael Hernandez",1018,9.60377358490566
"3","1300-1359","Delta Air Lines Inc.","Akron, OH: Akron-Canton Regional",1031,3.80442804428044
"4","1300-1359","ExpressJet Airlines Inc.","Akron, OH: Akron-Canton Regional",0,0
"5","1300-1359","Southwest Airlines Co.","Akron, OH: Akron-Canton Regional",321,3.48913043478261
"6","1300-1359","Spirit Air Lines","Akron, OH: Akron-Canton Regional",640,12.5490196078431
"7","1300-1359","ExpressJet Airlines Inc.","Albany, GA: Southwest Georgia Regional",1909,10.2634408602151
"8","1300-1359","ExpressJet Airlines Inc.","Albany, NY: Albany International",2204,26.2380952380952
"9","1300-1359","SkyWest Airlines Inc.","Albany, NY: Albany International",936,10.6363636363636
"10","1300-1359","Southwest Airlines Co.","Albany, NY: Albany International",1536,5.15436241610738
"11","1300-1359","United Air Lines Inc.","Albany, NY: Albany International",115,19.1666666666667
"12","1300-1359","American Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",4282,12.7820895522388
"13","1300-1359","Delta Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",588,4.8595041322314
"14","1300-1359","ExpressJet Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",0,0
"15","1300-1359","SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",1294,5.11462450592885
"16","1300-1359","Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",6204,9.57407407407407
"17","1300-1359","ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",3656,10.9134328358209
"18","1300-1359","ExpressJet Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",315,9.84375
"19","1300-1359","ExpressJet Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",2229,7.63356164383562
"20","1300-1359","SkyWest Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",652,6.52
"21","1300-1359","Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",859,5.30246913580247
"22","1300-1359","Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",622,2.32089552238806
"23","1300-1359","Delta Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",1218,10.5
"24","1300-1359","Delta Air Lines Inc.","Appleton, WI: Appleton International",0,0
"25","1300-1359","ExpressJet Airlines Inc.","Appleton, WI: Appleton International",593,5.87128712871287
"26","1300-1359","SkyWest Airlines Inc.","Appleton, WI: Appleton International",1895,9.38118811881188
"27","1300-1359","SkyWest Airlines Inc.","Arcata/Eureka, CA: Arcata",2629,27.6736842105263
"28","1300-1359","Delta Air Lines Inc.","Asheville, NC: Asheville Regional",234,7.8
"29","1300-1359","ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",1145,8.80769230769231
"30","1300-1359","SkyWest Airlines Inc.","Aspen, CO: Aspen Pitkin County Sardy Field",7983,14.7016574585635
"31","1300-1359","American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",6349,9.81298299845441
"32","1300-1359","Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",89594,5.89783424396024
"33","1300-1359","ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",51861,12.4217964071856
"34","1300-1359","Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",1175,6.15183246073298
"35","1300-1359","SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",3989,14.2464285714286
"36","1300-1359","Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",10960,6.78637770897833
"37","1300-1359","Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",5917,15.8632707774799
"38","1300-1359","United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",2797,7.43882978723404
"39","1300-1359","Spirit Air Lines","Atlantic City, NJ: Atlantic City International",6245,18.1014492753623
"40","1300-1359","Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",21,3
"41","1300-1359","ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",234,5.70731707317073
"42","1300-1359","American Airlines Inc.","Austin, TX: Austin - Bergstrom International",7375,8.1672203765227
"43","1300-1359","Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",2207,6.896875
"44","1300-1359","ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",68,6.8
"45","1300-1359","Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International",1674,10.5283018867925
"46","1300-1359","JetBlue Airways","Austin, TX: Austin - Bergstrom International",96,8
"47","1300-1359","SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",254,9.07142857142857
"48","1300-1359","Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",7807,6.23562300319489
"49","1300-1359","United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",858,9.03157894736842
"50","1300-1359","SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",4,1
"51","1300-1359","American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4533,8.63428571428571
"52","1300-1359","Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",3702,6.80514705882353
"53","1300-1359","ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",0,0
"54","1300-1359","JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1636,10.5548387096774
"55","1300-1359","Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20396,6.79640119960013
"56","1300-1359","Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",8255,12.5646879756469
"57","1300-1359","ExpressJet Airlines Inc.","Bangor, ME: Bangor International",699,23.3
"58","1300-1359","Alaska Airlines Inc.","Barrow, AK: Wiley Post/Will Rogers Memorial",1777,4.99157303370786
"59","1300-1359","Delta Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",1,0.166666666666667
"60","1300-1359","ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",4047,13.0970873786408
"61","1300-1359","SkyWest Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",25,2.5
"62","1300-1359","ExpressJet Airlines Inc.","Beaumont/Port Arthur, TX: Jack Brooks Regional",2655,31.9879518072289
"63","1300-1359","SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional",3181,12.3294573643411
"64","1300-1359","Delta Air Lines Inc.","Billings, MT: Billings Logan International",647,9.11267605633803
"65","1300-1359","SkyWest Airlines Inc.","Billings, MT: Billings Logan International",206,13.7333333333333
"66","1300-1359","SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",532,21.28
"67","1300-1359","American Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",3,3
"68","1300-1359","Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",2542,10.9568965517241
"69","1300-1359","ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",2339,10.7293577981651
"70","1300-1359","SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",24,2.66666666666667
"71","1300-1359","Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",2408,7.04093567251462
"72","1300-1359","SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",2642,10.739837398374
"73","1300-1359","ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",439,7.44067796610169
"74","1300-1359","Delta Air Lines Inc.","Boise, ID: Boise Air Terminal",39,6.5
"75","1300-1359","SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",8734,18.2719665271967
"76","1300-1359","Southwest Airlines Co.","Boise, ID: Boise Air Terminal",747,4.72784810126582
"77","1300-1359","American Airlines Inc.","Boston, MA: Logan International",13715,7.46597713663582
"78","1300-1359","Delta Air Lines Inc.","Boston, MA: Logan International",6748,8.4139650872818
"79","1300-1359","ExpressJet Airlines Inc.","Boston, MA: Logan International",8,1
