"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"1","0001-0559","JetBlue Airways","Aguadilla, PR: Rafael Hernandez",3794,17.324200913242
"2","0001-0559","Spirit Air Lines","Aguadilla, PR: Rafael Hernandez",3621,14.6008064516129
"3","0001-0559","United Air Lines Inc.","Aguadilla, PR: Rafael Hernandez",7265,23.976897689769
"4","0001-0559","JetBlue Airways","Albuquerque, NM: Albuquerque International Sunport",5147,16.711038961039
"5","0001-0559","Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",0,0
"6","0001-0559","SkyWest Airlines Inc.","Alpena, MI: Alpena County Regional",459,18.36
"7","0001-0559","Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",8864,4.57378740970072
"8","0001-0559","American Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",3088,70.1818181818182
"9","0001-0559","Delta Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",2559,6.59536082474227
"10","0001-0559","JetBlue Airways","Anchorage, AK: Ted Stevens Anchorage International",2082,8.16470588235294
"11","0001-0559","United Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",2062,9.24663677130045
"12","0001-0559","Alaska Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",1,1
"13","0001-0559","Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",102218,12.2607652632842
"14","0001-0559","ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",8462,22.8702702702703
"15","0001-0559","Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",1056,13.037037037037
"16","0001-0559","SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",0,0
"17","0001-0559","Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",16350,18.2885906040268
"18","0001-0559","Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",153,153
