"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"111","0900-0959","ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",2556,11.0172413793103
"112","0900-0959","JetBlue Airways","Charleston, SC: Charleston AFB/International",880,5
"113","0900-0959","Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",128,3.2
"114","0900-0959","United Air Lines Inc.","Charleston, SC: Charleston AFB/International",15,3.75
"115","0900-0959","ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager",4,4
"116","0900-0959","JetBlue Airways","Charlotte Amalie, VI: Cyril E King",669,5.10687022900763
"117","0900-0959","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",26299,3.99377372817008
"118","0900-0959","Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",3890,11.508875739645
"119","0900-0959","ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",854,17.08
"120","0900-0959","Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International",881,8.72277227722772
"121","0900-0959","SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",325,5.50847457627119
"122","0900-0959","Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",1505,5.39426523297491
"123","0900-0959","United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",0,0
"124","0900-0959","Delta Air Lines Inc.","Charlottesville, VA: Charlottesville Albemarle",0,0
"125","0900-0959","ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",34,4.85714285714286
"126","0900-0959","SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",0,0
"127","0900-0959","Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",1966,12.4430379746835
"128","0900-0959","ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",1729,11.3006535947712
"129","0900-0959","SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",3285,17.5668449197861
"130","0900-0959","Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",393,2.88970588235294
"131","0900-0959","ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International",632,5.3109243697479
"132","0900-0959","SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International",17,8.5
"133","0900-0959","Southwest Airlines Co.","Chicago, IL: Chicago Midway International",14393,3.60546092184369
"134","0900-0959","American Airlines Inc.","Chicago, IL: Chicago O'Hare International",23059,6.48088813940416
"135","0900-0959","Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",6543,9.1255230125523
"136","0900-0959","ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",16379,6.97275436355896
"137","0900-0959","Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International",5328,13.8031088082902
"138","0900-0959","JetBlue Airways","Chicago, IL: Chicago O'Hare International",265,2.34513274336283
"139","0900-0959","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",29870,9.71066319895969
"140","0900-0959","Spirit Air Lines","Chicago, IL: Chicago O'Hare International",10253,9.35492700729927
"141","0900-0959","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",29096,7.10004880429478
"142","0900-0959","Virgin America","Chicago, IL: Chicago O'Hare International",36,9
"143","0900-0959","Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",573,1.92281879194631
"144","0900-0959","ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",6,0.666666666666667
"145","0900-0959","Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",3358,12.5298507462687
"146","0900-0959","SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",2485,9.82213438735178
"147","0900-0959","United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",218,4.73913043478261
"148","0900-0959","American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",2756,9.06578947368421
"149","0900-0959","Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",1425,4.65686274509804
"150","0900-0959","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",3798,7.83092783505155
"151","0900-0959","Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",9201,19.9587852494577
"152","0900-0959","SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",732,8.51162790697674
"153","0900-0959","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",777,2.45886075949367
"154","0900-0959","Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International",476,9.52
"155","0900-0959","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",5833,6.68922018348624
"156","0900-0959","SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional",188,23.5
"157","0900-0959","ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",376,28.9230769230769
"158","0900-0959","American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",3524,17.5323383084577
"159","0900-0959","ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",10,3.33333333333333
"160","0900-0959","SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",7490,11.0635155096012
"161","0900-0959","Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",85,1.25
"162","0900-0959","ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",5071,12.7092731829574
"163","0900-0959","SkyWest Airlines Inc.","Columbia, SC: Columbia Metropolitan",0,0
"164","0900-0959","ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport",163,6.79166666666667
"165","0900-0959","ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional",782,5.39310344827586
"166","0900-0959","American Airlines Inc.","Columbus, OH: Port Columbus International",4651,8.26110124333925
"167","0900-0959","Delta Air Lines Inc.","Columbus, OH: Port Columbus International",3151,8.82633053221289
"168","0900-0959","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",192,10.6666666666667
"169","0900-0959","Frontier Airlines Inc.","Columbus, OH: Port Columbus International",1296,76.2352941176471
"170","0900-0959","SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",12,2
"171","0900-0959","Southwest Airlines Co.","Columbus, OH: Port Columbus International",3876,4.19480519480519
"172","0900-0959","United Air Lines Inc.","Columbus, OH: Port Columbus International",31,7.75
"173","0900-0959","American Airlines Inc.","Corpus Christi, TX: Corpus Christi International",970,27.7142857142857
"174","0900-0959","ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",114,57
"175","0900-0959","Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",19,2.11111111111111
"176","0900-0959","Delta Air Lines Inc.","Dallas, TX: Dallas Love Field",67,3.94117647058824
"177","0900-0959","Southwest Airlines Co.","Dallas, TX: Dallas Love Field",20772,4.4738315744131
"178","0900-0959","Virgin America","Dallas, TX: Dallas Love Field",4170,7.95801526717557
"179","0900-0959","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",40240,7.78788465260306
"180","0900-0959","Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",804,11.013698630137
"181","0900-0959","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",24180,10.4494382022472
"182","0900-0959","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3968,9.35849056603774
"183","0900-0959","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",6466,7.85662211421628
"184","0900-0959","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4736,9.60649087221095
"185","0900-0959","American Airlines Inc.","Dayton, OH: James M Cox/Dayton International",576,14.7692307692308
"186","0900-0959","ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",3,0.6
"187","0900-0959","SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",499,499
"188","0900-0959","Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",0,0
"189","0900-0959","Alaska Airlines Inc.","Denver, CO: Denver International",1687,7.92018779342723
"190","0900-0959","American Airlines Inc.","Denver, CO: Denver International",7613,12.4599018003273
"191","0900-0959","Delta Air Lines Inc.","Denver, CO: Denver International",2555,9.19064748201439
"192","0900-0959","Frontier Airlines Inc.","Denver, CO: Denver International",7442,8.97708082026538
"193","0900-0959","SkyWest Airlines Inc.","Denver, CO: Denver International",19054,6.77114427860697
"194","0900-0959","Southwest Airlines Co.","Denver, CO: Denver International",12742,3.60045210511444
"195","0900-0959","Spirit Air Lines","Denver, CO: Denver International",707,5.3969465648855
"196","0900-0959","United Air Lines Inc.","Denver, CO: Denver International",22615,8.09702828499821
"197","0900-0959","American Airlines Inc.","Des Moines, IA: Des Moines International",6737,20.4151515151515
"198","0900-0959","Delta Air Lines Inc.","Des Moines, IA: Des Moines International",2991,10.4216027874564
"199","0900-0959","ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International",1813,15.6293103448276
"200","0900-0959","SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",794,18.0454545454545
"201","0900-0959","United Air Lines Inc.","Des Moines, IA: Des Moines International",3185,13.6695278969957
"202","0900-0959","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",8580,11.949860724234
"203","0900-0959","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",19412,6.13139608338598
"204","0900-0959","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",15102,10.8804034582133
"205","0900-0959","Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",1898,32.7241379310345
"206","0900-0959","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",26230,11.3451557093426
"207","0900-0959","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County",3488,4.89887640449438
"208","0900-0959","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County",17049,11.7904564315353
"209","0900-0959","United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",95,2.63888888888889
"210","0900-0959","ExpressJet Airlines Inc.","Dothan, AL: Dothan Regional",919,12.4189189189189
"211","0900-0959","ExpressJet Airlines Inc.","Durango, CO: Durango La Plata County",1172,43.4074074074074
"212","0900-0959","SkyWest Airlines Inc.","Durango, CO: Durango La Plata County",868,13.3538461538462
"213","0900-0959","SkyWest Airlines Inc.","Eagle, CO: Eagle County Regional",2217,9.68122270742358
"214","0900-0959","American Airlines Inc.","El Paso, TX: El Paso International",4947,13.7416666666667
"215","0900-0959","ExpressJet Airlines Inc.","El Paso, TX: El Paso International",633,7.19318181818182
"216","0900-0959","SkyWest Airlines Inc.","El Paso, TX: El Paso International",1374,10.1777777777778
"217","0900-0959","Southwest Airlines Co.","El Paso, TX: El Paso International",4313,4.88448471121178
"218","0900-0959","SkyWest Airlines Inc.","Elko, NV: Elko Regional",14,2.8
"219","0900-0959","ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional",239,3.0253164556962
"220","0900-0959","SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field",9239,21.0936073059361
"221","0900-0959","United Air Lines Inc.","Eugene, OR: Mahlon Sweet Field",152,2
"222","0900-0959","Delta Air Lines Inc.","Evansville, IN: Evansville Regional",2,2
"223","0900-0959","ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional",1540,14.5283018867925
"224","0900-0959","SkyWest Airlines Inc.","Evansville, IN: Evansville Regional",670,8.2716049382716
"225","0900-0959","Delta Air Lines Inc.","Fargo, ND: Hector International",77,1.97435897435897
"226","0900-0959","ExpressJet Airlines Inc.","Fargo, ND: Hector International",2798,15.2065217391304
"227","0900-0959","SkyWest Airlines Inc.","Fargo, ND: Hector International",959,14.1029411764706
"228","0900-0959","ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",561,4.71428571428571
"229","0900-0959","SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",4252,10.9305912596401
"230","0900-0959","ExpressJet Airlines Inc.","Flint, MI: Bishop International",0,0
"231","0900-0959","Southwest Airlines Co.","Flint, MI: Bishop International",427,4.31313131313131
"232","0900-0959","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",6022,8.34072022160665
"233","0900-0959","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2426,5.39111111111111
"234","0900-0959","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",5859,5.52214891611687
"235","0900-0959","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2188,2.90185676392573
"236","0900-0959","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",12077,8.91291512915129
"237","0900-0959","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1258,3.48476454293629
"238","0900-0959","Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1630,6.19771863117871
"239","0900-0959","American Airlines Inc.","Fort Myers, FL: Southwest Florida International",4810,9.9792531120332
"240","0900-0959","Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International",1134,4.5
"241","0900-0959","Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International",763,7.94791666666667
"242","0900-0959","JetBlue Airways","Fort Myers, FL: Southwest Florida International",1089,3.403125
"243","0900-0959","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International",772,1.91563275434243
"244","0900-0959","Spirit Air Lines","Fort Myers, FL: Southwest Florida International",451,6.83333333333333
"245","0900-0959","United Air Lines Inc.","Fort Myers, FL: Southwest Florida International",372,2.92913385826772
"246","0900-0959","ExpressJet Airlines Inc.","Fort Smith, AR: Fort Smith Regional",3422,10.4648318042813
"247","0900-0959","SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International",3749,14.5875486381323
"248","0900-0959","SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International",11854,16.5097493036212
"249","0900-0959","Delta Air Lines Inc.","Gainesville, FL: Gainesville Regional",1846,20.5111111111111
"250","0900-0959","ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional",0,0
"251","0900-0959","ExpressJet Airlines Inc.","Garden City, KS: Garden City Regional",6160,32.2513089005236
"252","0900-0959","SkyWest Airlines Inc.","Gillette, WY: Gillette Campbell County",0,0
"253","0900-0959","SkyWest Airlines Inc.","Grand Forks, ND: Grand Forks International",536,3.02824858757062
"254","0900-0959","ExpressJet Airlines Inc.","Grand Island, NE: Central Nebraska Regional",3690,22.0958083832335
"255","0900-0959","SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional",1876,6.97397769516729
"256","0900-0959","Delta Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International",49,4.9
"257","0900-0959","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International",0,0
"258","0900-0959","Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International",726,5.90243902439024
"259","0900-0959","United Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International",0,0
"260","0900-0959","SkyWest Airlines Inc.","Great Falls, MT: Great Falls International",5282,13.6134020618557
"261","0900-0959","Delta Air Lines Inc.","Green Bay, WI: Green Bay Austin Straubel International",1320,5.5
"262","0900-0959","ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International",1199,9.90909090909091
"263","0900-0959","SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International",189,5.4
"264","0900-0959","Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International",2109,7.05351170568562
"265","0900-0959","ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International",2730,14
"266","0900-0959","SkyWest Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International",56,3.5
"267","0900-0959","Delta Air Lines Inc.","Greer, SC: Greenville-Spartanburg International",2227,6.3810888252149
"268","0900-0959","ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International",1115,50.6818181818182
"269","0900-0959","Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International",24,1.6
"270","0900-0959","ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International",486,30.375
"271","0900-0959","Southwest Airlines Co.","Harlingen/San Benito, TX: Valley International",108,7.2
