"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"1","0800-0859","SkyWest Airlines Inc.","Aberdeen, SD: Aberdeen Regional",132,8.8
"2","0800-0859","JetBlue Airways","Aguadilla, PR: Rafael Hernandez",1050,8.60655737704918
"3","0800-0859","Delta Air Lines Inc.","Akron, OH: Akron-Canton Regional",2884,25.2982456140351
"4","0800-0859","ExpressJet Airlines Inc.","Akron, OH: Akron-Canton Regional",1185,12.741935483871
"5","0800-0859","SkyWest Airlines Inc.","Akron, OH: Akron-Canton Regional",5,5
"6","0800-0859","Southwest Airlines Co.","Akron, OH: Akron-Canton Regional",1688,5.76109215017065
"7","0800-0859","ExpressJet Airlines Inc.","Albany, GA: Southwest Georgia Regional",10,0.454545454545455
"8","0800-0859","Delta Air Lines Inc.","Albany, NY: Albany International",3151,7.93702770780856
"9","0800-0859","ExpressJet Airlines Inc.","Albany, NY: Albany International",755,83.8888888888889
"10","0800-0859","SkyWest Airlines Inc.","Albany, NY: Albany International",851,47.2777777777778
"11","0800-0859","Southwest Airlines Co.","Albany, NY: Albany International",880,4.27184466019417
"12","0800-0859","United Air Lines Inc.","Albany, NY: Albany International",878,12.027397260274
"13","0800-0859","Delta Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",8,1
"14","0800-0859","SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",1637,15.5904761904762
"15","0800-0859","Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",4563,5.21485714285714
"16","0800-0859","United Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",2145,6.94174757281553
"17","0800-0859","ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",5582,11.8513800424628
"18","0800-0859","Delta Air Lines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",2003,8.14227642276423
"19","0800-0859","ExpressJet Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",58,1.93333333333333
"20","0800-0859","American Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",0,0
"21","0800-0859","ExpressJet Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",2046,11.4301675977654
"22","0800-0859","SkyWest Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",31,1.34782608695652
"23","0800-0859","Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",12,0.8
"24","0800-0859","Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",1387,4.38924050632911
"25","0800-0859","United Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",1291,67.9473684210526
"26","0800-0859","Delta Air Lines Inc.","Appleton, WI: Appleton International",699,5.1021897810219
"27","0800-0859","ExpressJet Airlines Inc.","Appleton, WI: Appleton International",0,0
"28","0800-0859","SkyWest Airlines Inc.","Appleton, WI: Appleton International",1017,6.6038961038961
"29","0800-0859","Delta Air Lines Inc.","Asheville, NC: Asheville Regional",1390,6.58767772511848
"30","0800-0859","ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",1641,22.4794520547945
"31","0800-0859","SkyWest Airlines Inc.","Asheville, NC: Asheville Regional",1795,20.8720930232558
"32","0800-0859","SkyWest Airlines Inc.","Aspen, CO: Aspen Pitkin County Sardy Field",4268,11.3510638297872
"33","0800-0859","American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",13981,8.61429451632779
"34","0800-0859","Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",28691,5.26440366972477
"35","0800-0859","ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",10003,7.31213450292398
"36","0800-0859","Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",6232,9.4855403348554
"37","0800-0859","SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",1,0.024390243902439
"38","0800-0859","Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",2619,2.90677025527192
"39","0800-0859","Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",3309,7.40268456375839
"40","0800-0859","United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",910,2.80864197530864
"41","0800-0859","Spirit Air Lines","Atlantic City, NJ: Atlantic City International",2612,5.08171206225681
"42","0800-0859","Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",813,8.38144329896907
"43","0800-0859","ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",113,4.91304347826087
"44","0800-0859","Alaska Airlines Inc.","Austin, TX: Austin - Bergstrom International",322,4.18181818181818
"45","0800-0859","American Airlines Inc.","Austin, TX: Austin - Bergstrom International",6023,11.672480620155
"46","0800-0859","Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",311,4.64179104477612
"47","0800-0859","Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International",712,9.88888888888889
"48","0800-0859","JetBlue Airways","Austin, TX: Austin - Bergstrom International",228,3.45454545454545
"49","0800-0859","SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",940,10.4444444444444
"50","0800-0859","Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",5804,3.80091683038638
"51","0800-0859","United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",2161,4.81291759465479
"52","0800-0859","Virgin America","Austin, TX: Austin - Bergstrom International",1544,7.35238095238095
"53","0800-0859","SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",1849,11.9290322580645
"54","0800-0859","American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5335,7.2289972899729
"55","0800-0859","Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",3501,9.48780487804878
"56","0800-0859","SkyWest Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",7,1
"57","0800-0859","Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",10873,3.4506505871152
"58","0800-0859","Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2239,9.06477732793522
"59","0800-0859","United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",409,9.97560975609756
"60","0800-0859","ExpressJet Airlines Inc.","Bangor, ME: Bangor International",455,23.9473684210526
"61","0800-0859","ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",9131,13.2141823444284
"62","0800-0859","SkyWest Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",26,1.73333333333333
"63","0800-0859","ExpressJet Airlines Inc.","Beaumont/Port Arthur, TX: Jack Brooks Regional",44,3.14285714285714
"64","0800-0859","SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional",59,3.6875
"65","0800-0859","SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field",3651,13.6231343283582
"66","0800-0859","Delta Air Lines Inc.","Billings, MT: Billings Logan International",1523,7.93229166666667
"67","0800-0859","SkyWest Airlines Inc.","Billings, MT: Billings Logan International",1,0.5
"68","0800-0859","United Air Lines Inc.","Billings, MT: Billings Logan International",1319,4.74460431654676
"69","0800-0859","Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",1802,5.66666666666667
"70","0800-0859","ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",4042,11.7159420289855
"71","0800-0859","SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",1030,13.0379746835443
"72","0800-0859","Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",1674,3.96682464454976
"73","0800-0859","Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",2403,17.1642857142857
"74","0800-0859","ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",0,0
"75","0800-0859","SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",259,4.38983050847458
"76","0800-0859","Delta Air Lines Inc.","Bloomington/Normal, IL: Central Illinois Regional",2331,8.69776119402985
"77","0800-0859","ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",994,10.3541666666667
"78","0800-0859","SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",2526,21.5897435897436
"79","0800-0859","American Airlines Inc.","Boise, ID: Boise Air Terminal",344,2.73015873015873
"80","0800-0859","Delta Air Lines Inc.","Boise, ID: Boise Air Terminal",0,0
"81","0800-0859","SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",4041,8.36645962732919
"82","0800-0859","Southwest Airlines Co.","Boise, ID: Boise Air Terminal",244,1.24489795918367
"83","0800-0859","United Air Lines Inc.","Boise, ID: Boise Air Terminal",2083,5.96848137535817
"84","0800-0859","American Airlines Inc.","Boston, MA: Logan International",10521,6.02577319587629
"85","0800-0859","Delta Air Lines Inc.","Boston, MA: Logan International",8822,7.22522522522523
"86","0800-0859","ExpressJet Airlines Inc.","Boston, MA: Logan International",6,1.5
"87","0800-0859","JetBlue Airways","Boston, MA: Logan International",9670,3.61495327102804
"88","0800-0859","Southwest Airlines Co.","Boston, MA: Logan International",2175,2.86939313984169
"89","0800-0859","United Air Lines Inc.","Boston, MA: Logan International",2300,3.45864661654135
"90","0800-0859","Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",178,9.36842105263158
"91","0800-0859","United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",3025,8.44972067039106
"92","0800-0859","SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional",3846,15.508064516129
"93","0800-0859","Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",2183,8.80241935483871
"94","0800-0859","ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",7,0.466666666666667
"95","0800-0859","ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",317,17.6111111111111
"96","0800-0859","ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles",949,10.6629213483146
"97","0800-0859","American Airlines Inc.","Buffalo, NY: Buffalo Niagara International",1498,4.32947976878613
"98","0800-0859","Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",5739,9.92906574394464
"99","0800-0859","ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",553,11.7659574468085
"100","0800-0859","JetBlue Airways","Buffalo, NY: Buffalo Niagara International",1665,3.98325358851675
"101","0800-0859","SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International",728,19.6756756756757
