"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"1","1200-1259","SkyWest Airlines Inc.","Aberdeen, SD: Aberdeen Regional",98,32.6666666666667
"2","1200-1259","Delta Air Lines Inc.","Akron, OH: Akron-Canton Regional",359,6.52727272727273
"3","1200-1259","Southwest Airlines Co.","Akron, OH: Akron-Canton Regional",785,3.47345132743363
"4","1200-1259","ExpressJet Airlines Inc.","Albany, GA: Southwest Georgia Regional",1896,12.2322580645161
"5","1200-1259","ExpressJet Airlines Inc.","Albany, NY: Albany International",925,13.0281690140845
"6","1200-1259","SkyWest Airlines Inc.","Albany, NY: Albany International",15,2.14285714285714
"7","1200-1259","Southwest Airlines Co.","Albany, NY: Albany International",481,2.81286549707602
"8","1200-1259","United Air Lines Inc.","Albany, NY: Albany International",437,10.6585365853659
"9","1200-1259","Delta Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",630,4.2
"10","1200-1259","ExpressJet Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",605,11.6346153846154
"11","1200-1259","SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",543,3.39375
"12","1200-1259","Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",6025,4.89439480097482
"13","1200-1259","United Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",716,26.5185185185185
"14","1200-1259","ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",414,7.66666666666667
"15","1200-1259","ExpressJet Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1529,22.1594202898551
"16","1200-1259","ExpressJet Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",0,0
"17","1200-1259","SkyWest Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",40,1.53846153846154
"18","1200-1259","Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",1714,9.26486486486487
"19","1200-1259","Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",2521,3.22791293213828
"20","1200-1259","Delta Air Lines Inc.","Appleton, WI: Appleton International",4,0.222222222222222
"21","1200-1259","ExpressJet Airlines Inc.","Appleton, WI: Appleton International",107,17.8333333333333
"22","1200-1259","SkyWest Airlines Inc.","Appleton, WI: Appleton International",786,8.63736263736264
"23","1200-1259","SkyWest Airlines Inc.","Arcata/Eureka, CA: Arcata",4036,24.3132530120482
"24","1200-1259","SkyWest Airlines Inc.","Aspen, CO: Aspen Pitkin County Sardy Field",4798,23.4048780487805
"25","1200-1259","American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",10651,9.96351730589336
"26","1200-1259","Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",90446,5.47958318187326
"27","1200-1259","ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",34451,10.2992526158445
