"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"26","1100-1159","ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",1765,8.09633027522936
"27","1100-1159","SkyWest Airlines Inc.","Asheville, NC: Asheville Regional",2110,13.2704402515723
"28","1100-1159","SkyWest Airlines Inc.","Aspen, CO: Aspen Pitkin County Sardy Field",5159,15.4924924924925
"29","1100-1159","Alaska Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",179,2.13095238095238
"30","1100-1159","American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",6775,10.7539682539683
"31","1100-1159","Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",89698,4.91038484699184
"32","1100-1159","ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",48792,9.67327517842982
"33","1100-1159","Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",179,2.88709677419355
"34","1100-1159","SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",9982,16.6644407345576
"35","1100-1159","Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",18269,5.90274636510501
"36","1100-1159","Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",5914,9.77520661157025
"37","1100-1159","United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",2609,6.09579439252336
"38","1100-1159","Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",0,0
"39","1100-1159","ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",1448,4.95890410958904
"40","1100-1159","American Airlines Inc.","Austin, TX: Austin - Bergstrom International",6737,11.3800675675676
"41","1100-1159","Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",3864,8.05
"42","1100-1159","ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",128,5.81818181818182
"43","1100-1159","SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",1395,18.3552631578947
"44","1100-1159","Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",7893,7.24128440366972
"45","1100-1159","United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",1637,5.78445229681979
"46","1100-1159","SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",1877,7.59919028340081
"47","1100-1159","Alaska Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",116,3.22222222222222
"48","1100-1159","Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2645,4.77436823104693
"49","1100-1159","ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",52,4
"50","1100-1159","JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1605,5.27960526315789
"51","1100-1159","Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31060,4.56429096252755
"52","1100-1159","Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",8040,15.3142857142857
"53","1100-1159","United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",664,4.67605633802817
"54","1100-1159","Delta Air Lines Inc.","Bangor, ME: Bangor International",0,0
"55","1100-1159","ExpressJet Airlines Inc.","Bangor, ME: Bangor International",280,17.5
"56","1100-1159","ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",11660,19.0834697217676
"57","1100-1159","Alaska Airlines Inc.","Bellingham, WA: Bellingham International",206,3.96153846153846
"58","1100-1159","SkyWest Airlines Inc.","Billings, MT: Billings Logan International",1571,6.49173553719008
"59","1100-1159","United Air Lines Inc.","Billings, MT: Billings Logan International",0,0
"60","1100-1159","SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",39,6.5
"61","1100-1159","Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",1973,7.8605577689243
"62","1100-1159","ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",2467,11.1126126126126
"63","1100-1159","SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",1396,9.36912751677852
"64","1100-1159","Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",1848,6.72
"65","1100-1159","ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",0,0
"66","1100-1159","SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",15,3
"67","1100-1159","American Airlines Inc.","Boise, ID: Boise Air Terminal",1202,5.80676328502415
"68","1100-1159","SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",19514,20.3270833333333
"69","1100-1159","Southwest Airlines Co.","Boise, ID: Boise Air Terminal",1121,5.83854166666667
"70","1100-1159","United Air Lines Inc.","Boise, ID: Boise Air Terminal",0,0
"71","1100-1159","American Airlines Inc.","Boston, MA: Logan International",12279,6.7578425976885
"72","1100-1159","Delta Air Lines Inc.","Boston, MA: Logan International",12660,11.4986376021798
"73","1100-1159","ExpressJet Airlines Inc.","Boston, MA: Logan International",5698,10.610800744879
"74","1100-1159","JetBlue Airways","Boston, MA: Logan International",26883,9.11906377204885
"75","1100-1159","Southwest Airlines Co.","Boston, MA: Logan International",4407,5.52255639097744
"76","1100-1159","Spirit Air Lines","Boston, MA: Logan International",3917,26.2885906040268
"77","1100-1159","United Air Lines Inc.","Boston, MA: Logan International",7744,6.65292096219931
"78","1100-1159","Virgin America","Boston, MA: Logan International",1178,7.5031847133758
"79","1100-1159","Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",0,0
"80","1100-1159","SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",407,6.78333333333333
"81","1100-1159","United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",470,7.12121212121212
"82","1100-1159","Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",5,0.833333333333333
"83","1100-1159","ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",2506,11.3909090909091
"84","1100-1159","Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",223,7.19354838709677
"85","1100-1159","ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",3089,12.8174273858921
"86","1100-1159","JetBlue Airways","Buffalo, NY: Buffalo Niagara International",2358,7.70588235294118
"87","1100-1159","SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International",2105,23.6516853932584
"88","1100-1159","Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",2997,7.97074468085106
"89","1100-1159","United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",1518,19.7142857142857
"90","1100-1159","SkyWest Airlines Inc.","Burbank, CA: Bob Hope",11510,16.5373563218391
"91","1100-1159","Southwest Airlines Co.","Burbank, CA: Bob Hope",6151,5.60200364298725
"92","1100-1159","ExpressJet Airlines Inc.","Burlington, VT: Burlington International",2688,10.5
"93","1100-1159","JetBlue Airways","Burlington, VT: Burlington International",416,23.1111111111111
"94","1100-1159","United Air Lines Inc.","Burlington, VT: Burlington International",3153,16.5078534031414
"95","1100-1159","SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional",20,20
"96","1100-1159","SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",251,10.9130434782609
"97","1100-1159","Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",1966,5.74853801169591
"98","1100-1159","ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",1451,8.33908045977011
"99","1100-1159","JetBlue Airways","Charleston, SC: Charleston AFB/International",4157,9.09628008752735
"100","1100-1159","SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",831,11.08
"101","1100-1159","Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",1084,14.0779220779221
"102","1100-1159","United Air Lines Inc.","Charleston, SC: Charleston AFB/International",139,5.34615384615385
"103","1100-1159","American Airlines Inc.","Charlotte Amalie, VI: Cyril E King",3582,11.4807692307692
"104","1100-1159","Delta Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",235,7.58064516129032
"105","1100-1159","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",39024,5.59403669724771
"106","1100-1159","Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",4026,6.57843137254902
"107","1100-1159","ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",540,12.2727272727273
"108","1100-1159","Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International",87,87
"109","1100-1159","SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",492,20.5
"110","1100-1159","Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",2518,11.6574074074074
"111","1100-1159","United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",2271,8.41111111111111
"112","1100-1159","Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",4,0.285714285714286
"113","1100-1159","ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",3616,21.1461988304094
"114","1100-1159","SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",1766,10.6385542168675
"115","1100-1159","Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",27,13.5
"116","1100-1159","ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International",3065,17.5142857142857
"117","1100-1159","SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International",538,28.3157894736842
"118","1100-1159","Southwest Airlines Co.","Chicago, IL: Chicago Midway International",32080,5.27544811708601
"119","1100-1159","American Airlines Inc.","Chicago, IL: Chicago O'Hare International",46553,10.03081232493
"120","1100-1159","Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",5957,13.9182242990654
"121","1100-1159","ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",20633,7.44873646209386
"122","1100-1159","Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International",5289,21.412955465587
"123","1100-1159","JetBlue Airways","Chicago, IL: Chicago O'Hare International",385,4.01041666666667
"124","1100-1159","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",28226,14.0497760079642
"125","1100-1159","Spirit Air Lines","Chicago, IL: Chicago O'Hare International",12455,12.5935288169869
"126","1100-1159","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",88691,13.9604911065638
"127","1100-1159","Virgin America","Chicago, IL: Chicago O'Hare International",3214,11.0827586206897
"128","1100-1159","American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen",3,0.428571428571429
"129","1100-1159","Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",9757,6.61491525423729
"130","1100-1159","ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",1153,9.29838709677419
"131","1100-1159","Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",374,12.4666666666667
"132","1100-1159","SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",4777,18.2328244274809
"133","1100-1159","United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",0,0
"134","1100-1159","American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",12,0.5
"135","1100-1159","Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",36,2.4
"136","1100-1159","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",3486,11.1373801916933
"137","1100-1159","Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",464,33.1428571428571
"138","1100-1159","JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International",1590,6.43724696356275
"139","1100-1159","SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",1432,23.0967741935484
"140","1100-1159","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",749,2.97222222222222
"141","1100-1159","Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International",322,9.2
"142","1100-1159","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",4821,8.45789473684211
"143","1100-1159","SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional",1202,92.4615384615385
"144","1100-1159","ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",1170,23.4
"145","1100-1159","American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",6591,27.9279661016949
"146","1100-1159","Delta Air Lines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",1490,5.45787545787546
"147","1100-1159","Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",352,5.58730158730159
"148","1100-1159","SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",3079,15.395
"149","1100-1159","Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",786,8.93181818181818
"150","1100-1159","ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",235,5.59523809523809
"151","1100-1159","ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport",954,11.2235294117647
"152","1100-1159","Delta Air Lines Inc.","Columbus, OH: Port Columbus International",2264,7.39869281045752
"153","1100-1159","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",408,4.91566265060241
"154","1100-1159","SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",840,11.2
"155","1100-1159","Southwest Airlines Co.","Columbus, OH: Port Columbus International",1835,4.09598214285714
"156","1100-1159","United Air Lines Inc.","Columbus, OH: Port Columbus International",1668,9.47727272727273
"157","1100-1159","ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",506,4.96078431372549
"158","1100-1159","Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",112,1.25842696629213
"159","1100-1159","Southwest Airlines Co.","Dallas, TX: Dallas Love Field",25240,6.63163426169207
"160","1100-1159","Virgin America","Dallas, TX: Dallas Love Field",5800,7.96703296703297
"161","1100-1159","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",82145,10.0470890410959
"162","1100-1159","Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4392,11.2615384615385
"163","1100-1159","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",17416,15.1575282854656
"164","1100-1159","Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",261,4.078125
"165","1100-1159","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",838,20.95
"166","1100-1159","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",6219,9.33783783783784
"167","1100-1159","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1962,7.6046511627907
"168","1100-1159","Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International",480,5.1063829787234
"169","1100-1159","ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",419,5.98571428571429
"170","1100-1159","SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",447,3.51968503937008
"171","1100-1159","Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",0,0
"172","1100-1159","Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport",839,3.81363636363636
"173","1100-1159","American Airlines Inc.","Denver, CO: Denver International",6649,17.048717948718
"174","1100-1159","Delta Air Lines Inc.","Denver, CO: Denver International",4868,7.73926868044515
"175","1100-1159","Frontier Airlines Inc.","Denver, CO: Denver International",9424,9.96194503171247
"176","1100-1159","SkyWest Airlines Inc.","Denver, CO: Denver International",4602,7.89365351629503
"177","1100-1159","Southwest Airlines Co.","Denver, CO: Denver International",5352,3.40674729471674
"178","1100-1159","Spirit Air Lines","Denver, CO: Denver International",1429,7.56084656084656
"179","1100-1159","United Air Lines Inc.","Denver, CO: Denver International",15314,9.02948113207547
"180","1100-1159","Virgin America","Denver, CO: Denver International",29,5.8
"181","1100-1159","American Airlines Inc.","Des Moines, IA: Des Moines International",349,12.4642857142857
"182","1100-1159","ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International",3,1.5
"183","1100-1159","Southwest Airlines Co.","Des Moines, IA: Des Moines International",0,0
"184","1100-1159","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",605,8.64285714285714
"185","1100-1159","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",26123,7.96675815797499
"186","1100-1159","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",15264,9.69758576874206
"187","1100-1159","JetBlue Airways","Detroit, MI: Detroit Metro Wayne County",1677,6.45
"188","1100-1159","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",24304,13.0386266094421
"189","1100-1159","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County",1961,5.76764705882353
"190","1100-1159","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County",5851,10.9774859287054
"191","1100-1159","United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",1312,11.2136752136752
"192","1100-1159","Delta Air Lines Inc.","Duluth, MN: Duluth International",5,1
"193","1100-1159","SkyWest Airlines Inc.","Duluth, MN: Duluth International",97,97
"194","1100-1159","SkyWest Airlines Inc.","Durango, CO: Durango La Plata County",531,18.9642857142857
"195","1100-1159","American Airlines Inc.","Eagle, CO: Eagle County Regional",1377,10.8425196850394
"196","1100-1159","United Air Lines Inc.","Eagle, CO: Eagle County Regional",10,2.5
"197","1100-1159","American Airlines Inc.","El Paso, TX: El Paso International",72,2.32258064516129
"198","1100-1159","Delta Air Lines Inc.","El Paso, TX: El Paso International",1967,5.6849710982659
"199","1100-1159","ExpressJet Airlines Inc.","El Paso, TX: El Paso International",784,4.99363057324841
"200","1100-1159","Southwest Airlines Co.","El Paso, TX: El Paso International",1457,13.3669724770642
"201","1100-1159","ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional",887,6.07534246575342
"202","1100-1159","ExpressJet Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field",12,2.4
"203","1100-1159","SkyWest Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field",0,0
"204","1100-1159","SkyWest Airlines Inc.","Escanaba, MI: Delta County",2975,12.0934959349593
"205","1100-1159","SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field",2591,33.2179487179487
"206","1100-1159","United Air Lines Inc.","Eugene, OR: Mahlon Sweet Field",17,5.66666666666667
"207","1100-1159","ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional",5780,16.0555555555556
"208","1100-1159","SkyWest Airlines Inc.","Evansville, IN: Evansville Regional",389,35.3636363636364
"209","1100-1159","Alaska Airlines Inc.","Fairbanks, AK: Fairbanks International",2389,6.58126721763085
"210","1100-1159","SkyWest Airlines Inc.","Fargo, ND: Hector International",48,4.36363636363636
"211","1100-1159","American Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",3,1.5
"212","1100-1159","Delta Air Lines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field",0,0
"213","1100-1159","ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field",1438,6.09322033898305
"214","1100-1159","SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam",1166,4.89915966386555
"215","1100-1159","Southwest Airlines Co.","Flint, MI: Bishop International",3,3
"216","1100-1159","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",788,6.73504273504274
"217","1100-1159","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",4572,5.3411214953271
"218","1100-1159","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",9353,9.44747474747475
"219","1100-1159","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",6601,4.80072727272727
"220","1100-1159","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1251,4.77480916030534
"221","1100-1159","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2020,5.48913043478261
"222","1100-1159","Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1697,9.37569060773481
"223","1100-1159","American Airlines Inc.","Fort Myers, FL: Southwest Florida International",153,1.42990654205607
"224","1100-1159","Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International",448,5.46341463414634
"225","1100-1159","JetBlue Airways","Fort Myers, FL: Southwest Florida International",844,17.5833333333333
"226","1100-1159","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International",2118,6.63949843260188
"227","1100-1159","Spirit Air Lines","Fort Myers, FL: Southwest Florida International",1865,17.7619047619048
"228","1100-1159","United Air Lines Inc.","Fort Myers, FL: Southwest Florida International",488,11.0909090909091
"229","1100-1159","ExpressJet Airlines Inc.","Fort Smith, AR: Fort Smith Regional",1533,8.91279069767442
"230","1100-1159","SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International",1964,10.1761658031088
"231","1100-1159","American Airlines Inc.","Fresno, CA: Fresno Yosemite International",5218,14.3746556473829
"232","1100-1159","SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International",1903,7.99579831932773
"233","1100-1159","Delta Air Lines Inc.","Gainesville, FL: Gainesville Regional",139,13.9
"234","1100-1159","ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional",2122,6.77955271565495
"235","1100-1159","Delta Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International",606,23.3076923076923
"236","1100-1159","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International",7448,14.6326129666012
"237","1100-1159","SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International",1847,14.8951612903226
"238","1100-1159","Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International",678,9.97058823529412
"239","1100-1159","United Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International",720,120
"240","1100-1159","Delta Air Lines Inc.","Green Bay, WI: Green Bay Austin Straubel International",52,2.47619047619048
"241","1100-1159","ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International",4281,13.7652733118971
"242","1100-1159","SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International",137,11.4166666666667
"243","1100-1159","Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International",538,2.1869918699187
"244","1100-1159","ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International",1899,10.2096774193548
"245","1100-1159","SkyWest Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International",9,9
"246","1100-1159","Delta Air Lines Inc.","Greer, SC: Greenville-Spartanburg International",1508,8.51977401129943
"247","1100-1159","ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International",3550,9.1025641025641
"248","1100-1159","SkyWest Airlines Inc.","Greer, SC: Greenville-Spartanburg International",15,1.5
"249","1100-1159","Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International",92,2.13953488372093
"250","1100-1159","Delta Air Lines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International",0,0
"251","1100-1159","ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International",0,0
"252","1100-1159","SkyWest Airlines Inc.","Gunnison, CO: Gunnison-Crested Butte Regional",103,6.86666666666667
"253","1100-1159","Southwest Airlines Co.","Harlingen/San Benito, TX: Valley International",1506,7.38235294117647
"254","1100-1159","Delta Air Lines Inc.","Harrisburg, PA: Harrisburg International",0,0
"255","1100-1159","ExpressJet Airlines Inc.","Harrisburg, PA: Harrisburg International",154,6.41666666666667
"256","1100-1159","SkyWest Airlines Inc.","Harrisburg, PA: Harrisburg International",465,17.2222222222222
"257","1100-1159","Delta Air Lines Inc.","Hartford, CT: Bradley International",1473,5.57954545454545
"258","1100-1159","ExpressJet Airlines Inc.","Hartford, CT: Bradley International",44,2.75
"259","1100-1159","JetBlue Airways","Hartford, CT: Bradley International",6105,10.9605026929982
"260","1100-1159","SkyWest Airlines Inc.","Hartford, CT: Bradley International",1460,7.72486772486772
"261","1100-1159","Southwest Airlines Co.","Hartford, CT: Bradley International",4419,6.62518740629685
"262","1100-1159","United Air Lines Inc.","Hartford, CT: Bradley International",1750,7.17213114754098
"263","1100-1159","American Airlines Inc.","Hayden, CO: Yampa Valley",137,8.5625
"264","1100-1159","ExpressJet Airlines Inc.","Hayden, CO: Yampa Valley",859,19.9767441860465
"265","1100-1159","SkyWest Airlines Inc.","Hayden, CO: Yampa Valley",3,3
"266","1100-1159","United Air Lines Inc.","Hayden, CO: Yampa Valley",87,7.25
"267","1100-1159","Hawaiian Airlines Inc.","Hilo, HI: Hilo International",2858,4.01404494382022
"268","1100-1159","ExpressJet Airlines Inc.","Hobbs, NM: Lea County Regional",475,8.18965517241379
"269","1100-1159","Hawaiian Airlines Inc.","Honolulu, HI: Honolulu International",3954,2.87145969498911
"270","1100-1159","United Air Lines Inc.","Honolulu, HI: Honolulu International",1016,112.888888888889
"271","1100-1159","American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston",5439,10.6647058823529
