"","MONTH","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"73",12,"Southwest Airlines Co.","Boise, ID: Boise Air Terminal","CANCELLED",2
"74",12,"Alaska Airlines Inc.","Boston, MA: Logan International","CANCELLED",1
"75",12,"American Airlines Inc.","Boston, MA: Logan International","CANCELLED",20
"76",12,"Delta Air Lines Inc.","Boston, MA: Logan International","CANCELLED",4
"77",12,"JetBlue Airways","Boston, MA: Logan International","CANCELLED",31
"78",12,"Southwest Airlines Co.","Boston, MA: Logan International","CANCELLED",16
"79",12,"Spirit Air Lines","Boston, MA: Logan International","CANCELLED",11
"80",12,"United Air Lines Inc.","Boston, MA: Logan International","CANCELLED",13
"81",12,"Virgin America","Boston, MA: Logan International","CANCELLED",1
"82",12,"SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International","CANCELLED",4
"83",12,"United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International","CANCELLED",2
"84",12,"SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional","CANCELLED",6
"85",12,"ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International","CANCELLED",5
"86",12,"American Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",1
"87",12,"ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",10
"88",12,"JetBlue Airways","Buffalo, NY: Buffalo Niagara International","CANCELLED",7
"89",12,"SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",4
"90",12,"Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International","CANCELLED",23
"91",12,"United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",1
"92",12,"Alaska Airlines Inc.","Burbank, CA: Bob Hope","CANCELLED",2
"93",12,"JetBlue Airways","Burbank, CA: Bob Hope","CANCELLED",1
"94",12,"SkyWest Airlines Inc.","Burbank, CA: Bob Hope","CANCELLED",22
"95",12,"Southwest Airlines Co.","Burbank, CA: Bob Hope","CANCELLED",26
"96",12,"ExpressJet Airlines Inc.","Burlington, VT: Burlington International","CANCELLED",16
"97",12,"JetBlue Airways","Burlington, VT: Burlington International","CANCELLED",1
"98",12,"SkyWest Airlines Inc.","Butte, MT: Bert Mooney","CANCELLED",2
"99",12,"SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International","CANCELLED",2
"100",12,"ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",1
"101",12,"Frontier Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",2
"102",12,"SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",7
"103",12,"ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",12
"104",12,"JetBlue Airways","Charleston, SC: Charleston AFB/International","CANCELLED",1
"105",12,"SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",4
"106",12,"Southwest Airlines Co.","Charleston, SC: Charleston AFB/International","CANCELLED",2
"107",12,"ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager","CANCELLED",7
"108",12,"American Airlines Inc.","Charlotte Amalie, VI: Cyril E King","CANCELLED",1
"109",12,"United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King","CANCELLED",2
"110",12,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",24
"111",12,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",2
"112",12,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",3
"113",12,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",7
"114",12,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International","CANCELLED",2
"115",12,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",4
"116",12,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International","CANCELLED",6
"117",12,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",2
"118",12,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","CANCELLED",3
"119",12,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",9
"120",12,"SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",2
"121",12,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International","CANCELLED",2
"122",12,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International","CANCELLED",347
"123",12,"Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",2
"124",12,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",107
"125",12,"Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",2
"126",12,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",209
"127",12,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",19
"128",12,"JetBlue Airways","Chicago, IL: Chicago O'Hare International","CANCELLED",3
"129",12,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",263
"130",12,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International","CANCELLED",32
"131",12,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",128
"132",12,"Virgin America","Chicago, IL: Chicago O'Hare International","CANCELLED",5
"133",12,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",2
"134",12,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",1
"135",12,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",18
"136",12,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",8
"137",12,"United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",2
"138",12,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"139",12,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",16
"140",12,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",14
"141",12,"JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"142",12,"SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"143",12,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",7
"144",12,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"145",12,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",12
"146",12,"SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional","CANCELLED",5
"147",12,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field","CANCELLED",3
"148",12,"ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",1
"149",12,"Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",6
"150",12,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",15
"151",12,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",5
"152",12,"American Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",2
"153",12,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",9
"154",12,"Frontier Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",8
"155",12,"SkyWest Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"156",12,"Southwest Airlines Co.","Columbus, OH: Port Columbus International","CANCELLED",18
"157",12,"United Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",4
"158",12,"Alaska Airlines Inc.","Cordova, AK: Merle K Mudhole Smith","CANCELLED",1
"159",12,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International","CANCELLED",2
"160",12,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International","CANCELLED",1
"161",12,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field","CANCELLED",30
"162",12,"Virgin America","Dallas, TX: Dallas Love Field","CANCELLED",2
"163",12,"Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",4
"164",12,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",45
"165",12,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",61
"166",12,"Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",2
"167",12,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",8
"168",12,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",7
"169",12,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",7
"170",12,"American Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",1
"171",12,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",2
"172",12,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",5
"173",12,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International","CANCELLED",6
"174",12,"Alaska Airlines Inc.","Denver, CO: Denver International","CANCELLED",4
"175",12,"American Airlines Inc.","Denver, CO: Denver International","CANCELLED",9
"176",12,"Delta Air Lines Inc.","Denver, CO: Denver International","CANCELLED",1
"177",12,"Frontier Airlines Inc.","Denver, CO: Denver International","CANCELLED",95
"178",12,"JetBlue Airways","Denver, CO: Denver International","CANCELLED",1
"179",12,"SkyWest Airlines Inc.","Denver, CO: Denver International","CANCELLED",161
"180",12,"Southwest Airlines Co.","Denver, CO: Denver International","CANCELLED",131
"181",12,"Spirit Air Lines","Denver, CO: Denver International","CANCELLED",7
"182",12,"United Air Lines Inc.","Denver, CO: Denver International","CANCELLED",55
"183",12,"Virgin America","Denver, CO: Denver International","CANCELLED",2
"184",12,"American Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"185",12,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"186",12,"Frontier Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",3
"187",12,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",6
"188",12,"Southwest Airlines Co.","Des Moines, IA: Des Moines International","CANCELLED",1
"189",12,"United Air Lines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"190",12,"Alaska Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"191",12,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",10
"192",12,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",27
"193",12,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",39
"194",12,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",11
"195",12,"JetBlue Airways","Detroit, MI: Detroit Metro Wayne County","CANCELLED",3
"196",12,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",51
"197",12,"Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",19
"198",12,"Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","CANCELLED",24
"199",12,"United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",6
"200",12,"SkyWest Airlines Inc.","Devils Lake, ND: Devils Lake Regional","CANCELLED",10
"201",12,"SkyWest Airlines Inc.","Duluth, MN: Duluth International","CANCELLED",15
"202",12,"ExpressJet Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",1
"203",12,"SkyWest Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",5
"204",12,"American Airlines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",3
"205",12,"SkyWest Airlines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",2
"206",12,"United Air Lines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",3
"207",12,"SkyWest Airlines Inc.","Eau Claire, WI: Chippewa Valley Regional","CANCELLED",7
"208",12,"ExpressJet Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",4
"209",12,"SkyWest Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",2
"210",12,"Southwest Airlines Co.","El Paso, TX: El Paso International","CANCELLED",4
"211",12,"SkyWest Airlines Inc.","Elko, NV: Elko Regional","CANCELLED",3
"212",12,"ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional","CANCELLED",2
"213",12,"ExpressJet Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field","CANCELLED",6
"214",12,"SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field","CANCELLED",6
"215",12,"United Air Lines Inc.","Eugene, OR: Mahlon Sweet Field","CANCELLED",3
"216",12,"ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional","CANCELLED",4
"217",12,"SkyWest Airlines Inc.","Evansville, IN: Evansville Regional","CANCELLED",1
"218",12,"ExpressJet Airlines Inc.","Fargo, ND: Hector International","CANCELLED",8
"219",12,"SkyWest Airlines Inc.","Fargo, ND: Hector International","CANCELLED",13
"220",12,"Delta Air Lines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",1
"221",12,"ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",7
"222",12,"SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",1
"223",12,"ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","CANCELLED",2
"224",12,"SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam","CANCELLED",7
"225",12,"ExpressJet Airlines Inc.","Flint, MI: Bishop International","CANCELLED",6
"226",12,"Southwest Airlines Co.","Flint, MI: Bishop International","CANCELLED",8
"227",12,"American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",7
"228",12,"Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",3
"229",12,"Frontier Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",4
"230",12,"JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",20
"231",12,"Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",18
"232",12,"Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",20
"233",12,"United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",7
"234",12,"Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",2
"235",12,"American Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",6
"236",12,"Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"237",12,"Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",11
"238",12,"JetBlue Airways","Fort Myers, FL: Southwest Florida International","CANCELLED",4
"239",12,"Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","CANCELLED",17
"240",12,"Spirit Air Lines","Fort Myers, FL: Southwest Florida International","CANCELLED",17
"241",12,"United Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",5
"242",12,"ExpressJet Airlines Inc.","Fort Wayne, IN: Fort Wayne International","CANCELLED",1
"243",12,"SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International","CANCELLED",11
"244",12,"SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",13
"245",12,"ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional","CANCELLED",2
"246",12,"ExpressJet Airlines Inc.","Garden City, KS: Garden City Regional","CANCELLED",1
"247",12,"SkyWest Airlines Inc.","Gillette, WY: Gillette Campbell County","CANCELLED",2
"248",12,"SkyWest Airlines Inc.","Grand Forks, ND: Grand Forks International","CANCELLED",8
"249",12,"ExpressJet Airlines Inc.","Grand Island, NE: Central Nebraska Regional","CANCELLED",3
"250",12,"SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional","CANCELLED",1
"251",12,"Delta Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",1
"252",12,"ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",14
"253",12,"SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",3
"254",12,"Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",4
"255",12,"United Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",2
"256",12,"ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",8
"257",12,"SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",5
"258",12,"ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",9
"259",12,"Frontier Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",2
"260",12,"ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",3
"261",12,"SkyWest Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",3
"262",12,"Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International","CANCELLED",2
"263",12,"United Air Lines Inc.","Guam, TT: Guam International","CANCELLED",1
"264",12,"ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International","CANCELLED",5
"265",12,"United Air Lines Inc.","Gunnison, CO: Gunnison-Crested Butte Regional","CANCELLED",3
"266",12,"SkyWest Airlines Inc.","Hancock/Houghton, MI: Houghton County Memorial","CANCELLED",10
"267",12,"Southwest Airlines Co.","Harlingen/San Benito, TX: Valley International","CANCELLED",1
"268",12,"SkyWest Airlines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",2
"269",12,"American Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",6
"270",12,"Delta Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"271",12,"JetBlue Airways","Hartford, CT: Bradley International","CANCELLED",6
"272",12,"SkyWest Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"273",12,"Southwest Airlines Co.","Hartford, CT: Bradley International","CANCELLED",14
"274",12,"United Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",3
"275",12,"ExpressJet Airlines Inc.","Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional","CANCELLED",2
"276",12,"SkyWest Airlines Inc.","Hayden, CO: Yampa Valley","CANCELLED",6
"277",12,"United Air Lines Inc.","Hayden, CO: Yampa Valley","CANCELLED",2
"278",12,"SkyWest Airlines Inc.","Hays, KS: Hays Regional","CANCELLED",1
"279",12,"SkyWest Airlines Inc.","Helena, MT: Helena Regional","CANCELLED",1
"280",12,"SkyWest Airlines Inc.","Hibbing, MN: Range Regional","CANCELLED",5
"281",12,"Hawaiian Airlines Inc.","Hilo, HI: Hilo International","CANCELLED",1
"282",12,"United Air Lines Inc.","Hilo, HI: Hilo International","CANCELLED",1
"283",12,"ExpressJet Airlines Inc.","Hobbs, NM: Lea County Regional","CANCELLED",2
"284",12,"American Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",1
"285",12,"Hawaiian Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",1
"286",12,"United Air Lines Inc.","Honolulu, HI: Honolulu International","CANCELLED",5
"287",12,"ExpressJet Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",46
"288",12,"Frontier Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",5
"289",12,"SkyWest Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",19
"290",12,"Spirit Air Lines","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",10
"291",12,"United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",15
"292",12,"ExpressJet Airlines Inc.","Houston, TX: William P Hobby","CANCELLED",3
