"","MONTH","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"1",4,"SkyWest Airlines Inc.","Aberdeen, SD: Aberdeen Regional",1162,19.3666666666667
"2",4,"Alaska Airlines Inc.","Adak Island, AK: Adak",4,0.5
"3",4,"JetBlue Airways","Aguadilla, PR: Rafael Hernandez",320,5.51724137931035
"4",4,"Spirit Air Lines","Aguadilla, PR: Rafael Hernandez",253,13.3157894736842
"5",4,"United Air Lines Inc.","Aguadilla, PR: Rafael Hernandez",401,13.8275862068966
"6",4,"Delta Air Lines Inc.","Akron, OH: Akron-Canton Regional",873,7.59130434782609
"7",4,"ExpressJet Airlines Inc.","Akron, OH: Akron-Canton Regional",1984,10.7243243243243
"8",4,"SkyWest Airlines Inc.","Akron, OH: Akron-Canton Regional",82,6.83333333333333
"9",4,"Southwest Airlines Co.","Akron, OH: Akron-Canton Regional",1900,14.1791044776119
"10",4,"ExpressJet Airlines Inc.","Albany, GA: Southwest Georgia Regional",817,9.61176470588235
"11",4,"American Airlines Inc.","Albany, NY: Albany International",300,3.52941176470588
"12",4,"Delta Air Lines Inc.","Albany, NY: Albany International",909,10.3295454545455
"13",4,"ExpressJet Airlines Inc.","Albany, NY: Albany International",734,21.5882352941176
"14",4,"JetBlue Airways","Albany, NY: Albany International",400,6.66666666666667
"15",4,"SkyWest Airlines Inc.","Albany, NY: Albany International",436,8.72
"16",4,"Southwest Airlines Co.","Albany, NY: Albany International",2958,7.07655502392345
"17",4,"United Air Lines Inc.","Albany, NY: Albany International",344,6.37037037037037
"18",4,"Alaska Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",53,1.76666666666667
"19",4,"American Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",2727,19.4785714285714
"20",4,"Delta Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",275,3.19767441860465
"21",4,"ExpressJet Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",258,12.2857142857143
"22",4,"JetBlue Airways","Albuquerque, NM: Albuquerque International Sunport",405,13.5
"23",4,"SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",2315,10.7175925925926
"24",4,"Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",9134,9.67584745762712
"25",4,"United Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",1017,17.2372881355932
"26",4,"ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",1536,7.31428571428571
"27",4,"Delta Air Lines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",62,2.13793103448276
"28",4,"ExpressJet Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",746,6.54385964912281
"29",4,"SkyWest Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",59,2.45833333333333
"30",4,"SkyWest Airlines Inc.","Alpena, MI: Alpena County Regional",1119,22.8367346938776
