"","MONTH","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"65",9,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",1
"66",9,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International","CANCELLED",1
"67",9,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",1
"68",9,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","CANCELLED",1
"69",9,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International","CANCELLED",2
"70",9,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International","CANCELLED",22
"71",9,"Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",1
"72",9,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",4
"73",9,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",40
"74",9,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",2
"75",9,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",40
"76",9,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International","CANCELLED",5
"77",9,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",34
"78",9,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"79",9,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",6
"80",9,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"81",9,"JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"82",9,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"83",9,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"84",9,"SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional","CANCELLED",1
"85",9,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field","CANCELLED",1
"86",9,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",2
"87",9,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",1
"88",9,"ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport","CANCELLED",1
"89",9,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",3
"90",9,"Southwest Airlines Co.","Columbus, OH: Port Columbus International","CANCELLED",3
"91",9,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International","CANCELLED",1
"92",9,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field","CANCELLED",11
"93",9,"Virgin America","Dallas, TX: Dallas Love Field","CANCELLED",6
"94",9,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",16
"95",9,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",20
"96",9,"Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"97",9,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"98",9,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"99",9,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"100",9,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",4
"101",9,"American Airlines Inc.","Denver, CO: Denver International","CANCELLED",1
"102",9,"Frontier Airlines Inc.","Denver, CO: Denver International","CANCELLED",8
"103",9,"SkyWest Airlines Inc.","Denver, CO: Denver International","CANCELLED",7
"104",9,"Southwest Airlines Co.","Denver, CO: Denver International","CANCELLED",5
"105",9,"Spirit Air Lines","Denver, CO: Denver International","CANCELLED",1
"106",9,"United Air Lines Inc.","Denver, CO: Denver International","CANCELLED",10
"107",9,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",1
"108",9,"United Air Lines Inc.","Des Moines, IA: Des Moines International","CANCELLED",1
"109",9,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",5
"110",9,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",3
"111",9,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"112",9,"Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",3
"113",9,"Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","CANCELLED",2
"114",9,"United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"115",9,"SkyWest Airlines Inc.","Devils Lake, ND: Devils Lake Regional","CANCELLED",1
"116",9,"SkyWest Airlines Inc.","Duluth, MN: Duluth International","CANCELLED",4
"117",9,"SkyWest Airlines Inc.","Eau Claire, WI: Chippewa Valley Regional","CANCELLED",1
"118",9,"ExpressJet Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",1
"119",9,"Southwest Airlines Co.","El Paso, TX: El Paso International","CANCELLED",3
"120",9,"ExpressJet Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field","CANCELLED",1
"121",9,"ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional","CANCELLED",3
"122",9,"ExpressJet Airlines Inc.","Fargo, ND: Hector International","CANCELLED",2
"123",9,"SkyWest Airlines Inc.","Fargo, ND: Hector International","CANCELLED",2
"124",9,"SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",1
"125",9,"SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam","CANCELLED",1
"126",9,"Southwest Airlines Co.","Flint, MI: Bishop International","CANCELLED",1
"127",9,"Alaska Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",1
"128",9,"JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",6
"129",9,"Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",1
"130",9,"Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",1
"131",9,"United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",1
"132",9,"Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"133",9,"JetBlue Airways","Fort Myers, FL: Southwest Florida International","CANCELLED",2
"134",9,"Spirit Air Lines","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"135",9,"United Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"136",9,"SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International","CANCELLED",1
"137",9,"ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional","CANCELLED",1
"138",9,"ExpressJet Airlines Inc.","Garden City, KS: Garden City Regional","CANCELLED",1
"139",9,"SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional","CANCELLED",1
"140",9,"ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",5
"141",9,"SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",1
"142",9,"United Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",1
"143",9,"ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",2
"144",9,"ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",1
"145",9,"ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",6
"146",9,"JetBlue Airways","Hartford, CT: Bradley International","CANCELLED",1
"147",9,"SkyWest Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"148",9,"American Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",1
"149",9,"Hawaiian Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",3
"150",9,"United Air Lines Inc.","Honolulu, HI: Honolulu International","CANCELLED",2
"151",9,"American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",3
"152",9,"ExpressJet Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",11
"153",9,"Frontier Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",1
"154",9,"Spirit Air Lines","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",1
"155",9,"United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",9
"156",9,"ExpressJet Airlines Inc.","Houston, TX: William P Hobby","CANCELLED",1
"157",9,"Southwest Airlines Co.","Houston, TX: William P Hobby","CANCELLED",14
"158",9,"ExpressJet Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",2
"159",9,"Frontier Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",1
"160",9,"Southwest Airlines Co.","Indianapolis, IN: Indianapolis International","CANCELLED",1
"161",9,"Southwest Airlines Co.","Islip, NY: Long Island MacArthur","CANCELLED",1
"162",9,"ExpressJet Airlines Inc.","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International","CANCELLED",1
"163",9,"American Airlines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",10
"164",9,"ExpressJet Airlines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",3
"165",9,"JetBlue Airways","Jacksonville, FL: Jacksonville International","CANCELLED",6
"166",9,"SkyWest Airlines Inc.","Jacksonville, FL: Jacksonville International","CANCELLED",1
"167",9,"Southwest Airlines Co.","Jacksonville, FL: Jacksonville International","CANCELLED",4
"168",9,"SkyWest Airlines Inc.","Jamestown, ND: Jamestown Regional","CANCELLED",2
"169",9,"American Airlines Inc.","Kahului, HI: Kahului Airport","CANCELLED",2
"170",9,"Hawaiian Airlines Inc.","Kahului, HI: Kahului Airport","CANCELLED",3
"171",9,"United Air Lines Inc.","Kahului, HI: Kahului Airport","CANCELLED",3
"172",9,"Virgin America","Kahului, HI: Kahului Airport","CANCELLED",1
"173",9,"ExpressJet Airlines Inc.","Kalamazoo, MI: Kalamazoo/Battle Creek International","CANCELLED",3
"174",9,"Delta Air Lines Inc.","Kansas City, MO: Kansas City International","CANCELLED",1
"175",9,"Frontier Airlines Inc.","Kansas City, MO: Kansas City International","CANCELLED",1
"176",9,"Southwest Airlines Co.","Kansas City, MO: Kansas City International","CANCELLED",3
"177",9,"United Air Lines Inc.","Kansas City, MO: Kansas City International","CANCELLED",1
"178",9,"Alaska Airlines Inc.","Ketchikan, AK: Ketchikan International","CANCELLED",2
"179",9,"ExpressJet Airlines Inc.","Knoxville, TN: McGhee Tyson","CANCELLED",2
"180",9,"Alaska Airlines Inc.","Kodiak, AK: Kodiak Airport","CANCELLED",1
"181",9,"United Air Lines Inc.","Kona, HI: Kona International Airport at Keahole","CANCELLED",1
"182",9,"SkyWest Airlines Inc.","La Crosse, WI: La Crosse Regional","CANCELLED",1
"183",9,"ExpressJet Airlines Inc.","Lake Charles, LA: Lake Charles Regional","CANCELLED",1
"184",9,"ExpressJet Airlines Inc.","Lansing, MI: Capital Region International","CANCELLED",2
"185",9,"ExpressJet Airlines Inc.","Laredo, TX: Laredo International","CANCELLED",2
"186",9,"American Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",5
"187",9,"Delta Air Lines Inc.","Las Vegas, NV: McCarran International","CANCELLED",1
"188",9,"Frontier Airlines Inc.","Las Vegas, NV: McCarran International","CANCELLED",4
"189",9,"JetBlue Airways","Las Vegas, NV: McCarran International","CANCELLED",3
"190",9,"Southwest Airlines Co.","Las Vegas, NV: McCarran International","CANCELLED",15
"191",9,"Spirit Air Lines","Las Vegas, NV: McCarran International","CANCELLED",3
"192",9,"United Air Lines Inc.","Las Vegas, NV: McCarran International","CANCELLED",3
"193",9,"Virgin America","Las Vegas, NV: McCarran International","CANCELLED",2
"194",9,"ExpressJet Airlines Inc.","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional","CANCELLED",1
"195",9,"SkyWest Airlines Inc.","Lexington, KY: Blue Grass","CANCELLED",1
"196",9,"Alaska Airlines Inc.","Lihue, HI: Lihue Airport","CANCELLED",4
"197",9,"Hawaiian Airlines Inc.","Lihue, HI: Lihue Airport","CANCELLED",1
"198",9,"United Air Lines Inc.","Lihue, HI: Lihue Airport","CANCELLED",1
"199",9,"ExpressJet Airlines Inc.","Lincoln, NE: Lincoln Airport","CANCELLED",2
"200",9,"SkyWest Airlines Inc.","Lincoln, NE: Lincoln Airport","CANCELLED",1
"201",9,"ExpressJet Airlines Inc.","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field","CANCELLED",2
"202",9,"JetBlue Airways","Long Beach, CA: Long Beach Airport","CANCELLED",9
"203",9,"Southwest Airlines Co.","Long Beach, CA: Long Beach Airport","CANCELLED",3
"204",9,"American Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",8
"205",9,"SkyWest Airlines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",7
"206",9,"Southwest Airlines Co.","Los Angeles, CA: Los Angeles International","CANCELLED",44
"207",9,"Spirit Air Lines","Los Angeles, CA: Los Angeles International","CANCELLED",3
"208",9,"United Air Lines Inc.","Los Angeles, CA: Los Angeles International","CANCELLED",7
"209",9,"Virgin America","Los Angeles, CA: Los Angeles International","CANCELLED",2
"210",9,"ExpressJet Airlines Inc.","Louisville, KY: Louisville International-Standiford Field","CANCELLED",1
"211",9,"SkyWest Airlines Inc.","Lubbock, TX: Lubbock Preston Smith International","CANCELLED",1
"212",9,"ExpressJet Airlines Inc.","Madison, WI: Dane County Regional-Truax Field","CANCELLED",1
"213",9,"SkyWest Airlines Inc.","Madison, WI: Dane County Regional-Truax Field","CANCELLED",2
"214",9,"ExpressJet Airlines Inc.","Manchester, NH: Manchester-Boston Regional","CANCELLED",1
"215",9,"Southwest Airlines Co.","Manchester, NH: Manchester-Boston Regional","CANCELLED",1
"216",9,"American Airlines Inc.","Memphis, TN: Memphis International","CANCELLED",1
"217",9,"ExpressJet Airlines Inc.","Memphis, TN: Memphis International","CANCELLED",1
"218",9,"American Airlines Inc.","Miami, FL: Miami International","CANCELLED",11
"219",9,"Frontier Airlines Inc.","Miami, FL: Miami International","CANCELLED",1
"220",9,"United Air Lines Inc.","Miami, FL: Miami International","CANCELLED",1
"221",9,"ExpressJet Airlines Inc.","Midland/Odessa, TX: Midland International Air and Space Port","CANCELLED",1
"222",9,"SkyWest Airlines Inc.","Midland/Odessa, TX: Midland International Air and Space Port","CANCELLED",1
"223",9,"Southwest Airlines Co.","Midland/Odessa, TX: Midland International Air and Space Port","CANCELLED",1
"224",9,"American Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",1
"225",9,"ExpressJet Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",2
"226",9,"Frontier Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",1
"227",9,"SkyWest Airlines Inc.","Milwaukee, WI: General Mitchell International","CANCELLED",8
"228",9,"Southwest Airlines Co.","Milwaukee, WI: General Mitchell International","CANCELLED",1
"229",9,"American Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",4
"230",9,"Delta Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",5
"231",9,"ExpressJet Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",2
"232",9,"SkyWest Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",8
"233",9,"Southwest Airlines Co.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",4
"234",9,"Spirit Air Lines","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",2
"235",9,"United Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International","CANCELLED",6
"236",9,"ExpressJet Airlines Inc.","Mobile, AL: Mobile Regional","CANCELLED",3
"237",9,"ExpressJet Airlines Inc.","Monroe, LA: Monroe Regional","CANCELLED",1
"238",9,"SkyWest Airlines Inc.","Monterey, CA: Monterey Regional","CANCELLED",16
"239",9,"SkyWest Airlines Inc.","Montrose/Delta, CO: Montrose Regional","CANCELLED",1
"240",9,"SkyWest Airlines Inc.","Muskegon, MI: Muskegon County","CANCELLED",2
"241",9,"Spirit Air Lines","Myrtle Beach, SC: Myrtle Beach International","CANCELLED",6
"242",9,"ExpressJet Airlines Inc.","Nashville, TN: Nashville International","CANCELLED",2
"243",9,"Southwest Airlines Co.","Nashville, TN: Nashville International","CANCELLED",4
"244",9,"United Air Lines Inc.","Nashville, TN: Nashville International","CANCELLED",1
"245",9,"American Airlines Inc.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",1
"246",9,"Southwest Airlines Co.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",4
"247",9,"Spirit Air Lines","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",2
"248",9,"United Air Lines Inc.","New Orleans, LA: Louis Armstrong New Orleans International","CANCELLED",1
"249",9,"JetBlue Airways","New York, NY: John F. Kennedy International","CANCELLED",9
"250",9,"Virgin America","New York, NY: John F. Kennedy International","CANCELLED",1
"251",9,"American Airlines Inc.","New York, NY: LaGuardia","CANCELLED",29
"252",9,"ExpressJet Airlines Inc.","New York, NY: LaGuardia","CANCELLED",8
"253",9,"Frontier Airlines Inc.","New York, NY: LaGuardia","CANCELLED",1
"254",9,"JetBlue Airways","New York, NY: LaGuardia","CANCELLED",2
"255",9,"Southwest Airlines Co.","New York, NY: LaGuardia","CANCELLED",2
"256",9,"Spirit Air Lines","New York, NY: LaGuardia","CANCELLED",4
"257",9,"United Air Lines Inc.","New York, NY: LaGuardia","CANCELLED",9
"258",9,"American Airlines Inc.","Newark, NJ: Newark Liberty International","CANCELLED",7
"259",9,"ExpressJet Airlines Inc.","Newark, NJ: Newark Liberty International","CANCELLED",63
"260",9,"JetBlue Airways","Newark, NJ: Newark Liberty International","CANCELLED",4
"261",9,"Southwest Airlines Co.","Newark, NJ: Newark Liberty International","CANCELLED",2
"262",9,"United Air Lines Inc.","Newark, NJ: Newark Liberty International","CANCELLED",11
"263",9,"American Airlines Inc.","Norfolk, VA: Norfolk International","CANCELLED",1
"264",9,"ExpressJet Airlines Inc.","Norfolk, VA: Norfolk International","CANCELLED",5
"265",9,"SkyWest Airlines Inc.","Norfolk, VA: Norfolk International","CANCELLED",1
"266",9,"American Airlines Inc.","Oakland, CA: Metropolitan Oakland International","CANCELLED",1
"267",9,"JetBlue Airways","Oakland, CA: Metropolitan Oakland International","CANCELLED",2
"268",9,"Southwest Airlines Co.","Oakland, CA: Metropolitan Oakland International","CANCELLED",31
"269",9,"Spirit Air Lines","Oakland, CA: Metropolitan Oakland International","CANCELLED",1
"270",9,"ExpressJet Airlines Inc.","Oklahoma City, OK: Will Rogers World","CANCELLED",2
"271",9,"ExpressJet Airlines Inc.","Omaha, NE: Eppley Airfield","CANCELLED",3
"272",9,"Frontier Airlines Inc.","Omaha, NE: Eppley Airfield","CANCELLED",1
"273",9,"Southwest Airlines Co.","Omaha, NE: Eppley Airfield","CANCELLED",1
"274",9,"United Air Lines Inc.","Omaha, NE: Eppley Airfield","CANCELLED",6
"275",9,"American Airlines Inc.","Ontario, CA: Ontario International","CANCELLED",2
"276",9,"SkyWest Airlines Inc.","Ontario, CA: Ontario International","CANCELLED",1
"277",9,"Southwest Airlines Co.","Ontario, CA: Ontario International","CANCELLED",1
"278",9,"American Airlines Inc.","Orlando, FL: Orlando International","CANCELLED",5
"279",9,"JetBlue Airways","Orlando, FL: Orlando International","CANCELLED",7
"280",9,"Southwest Airlines Co.","Orlando, FL: Orlando International","CANCELLED",1
"281",9,"Spirit Air Lines","Orlando, FL: Orlando International","CANCELLED",2
"282",9,"United Air Lines Inc.","Orlando, FL: Orlando International","CANCELLED",3
"283",9,"SkyWest Airlines Inc.","Paducah, KY: Barkley Regional","CANCELLED",1
"284",9,"Southwest Airlines Co.","Panama City, FL: Northwest Florida Beaches International","CANCELLED",1
"285",9,"SkyWest Airlines Inc.","Peoria, IL: General Downing - Peoria International","CANCELLED",1
"286",9,"American Airlines Inc.","Philadelphia, PA: Philadelphia International","CANCELLED",6
"287",9,"Frontier Airlines Inc.","Philadelphia, PA: Philadelphia International","CANCELLED",1
"288",9,"Southwest Airlines Co.","Philadelphia, PA: Philadelphia International","CANCELLED",1
"289",9,"Spirit Air Lines","Philadelphia, PA: Philadelphia International","CANCELLED",2
"290",9,"American Airlines Inc.","Phoenix, AZ: Phoenix Sky Harbor International","CANCELLED",8
"291",9,"Frontier Airlines Inc.","Phoenix, AZ: Phoenix Sky Harbor International","CANCELLED",2
"292",9,"SkyWest Airlines Inc.","Phoenix, AZ: Phoenix Sky Harbor International","CANCELLED",2
"293",9,"Southwest Airlines Co.","Phoenix, AZ: Phoenix Sky Harbor International","CANCELLED",11
"294",9,"United Air Lines Inc.","Phoenix, AZ: Phoenix Sky Harbor International","CANCELLED",1
"295",9,"American Airlines Inc.","Pittsburgh, PA: Pittsburgh International","CANCELLED",1
"296",9,"ExpressJet Airlines Inc.","Pittsburgh, PA: Pittsburgh International","CANCELLED",1
"297",9,"Frontier Airlines Inc.","Pittsburgh, PA: Pittsburgh International","CANCELLED",1
"298",9,"JetBlue Airways","Pittsburgh, PA: Pittsburgh International","CANCELLED",1
"299",9,"Southwest Airlines Co.","Pittsburgh, PA: Pittsburgh International","CANCELLED",1
