"","MONTH","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_deptimeblk_mean$MEAN"
"1",10,"SkyWest Airlines Inc.","Aberdeen, SD: Aberdeen Regional",184,2.66666666666667
"2",10,"ExpressJet Airlines Inc.","Abilene, TX: Abilene Regional",130,4.48275862068965
"3",10,"Alaska Airlines Inc.","Adak Island, AK: Adak",88,9.77777777777778
"4",10,"JetBlue Airways","Aguadilla, PR: Rafael Hernandez",492,5.52808988764045
"5",10,"Spirit Air Lines","Aguadilla, PR: Rafael Hernandez",251,11.952380952381
"6",10,"United Air Lines Inc.","Aguadilla, PR: Rafael Hernandez",357,11.5161290322581
"7",10,"Delta Air Lines Inc.","Akron, OH: Akron-Canton Regional",355,2.98319327731092
"8",10,"ExpressJet Airlines Inc.","Akron, OH: Akron-Canton Regional",2547,16.7565789473684
"9",10,"SkyWest Airlines Inc.","Akron, OH: Akron-Canton Regional",836,8.03846153846154
"10",10,"Southwest Airlines Co.","Akron, OH: Akron-Canton Regional",881,9.57608695652174
"11",10,"ExpressJet Airlines Inc.","Albany, GA: Southwest Georgia Regional",1170,13.2954545454545
"12",10,"American Airlines Inc.","Albany, NY: Albany International",209,2.43023255813953
"13",10,"Delta Air Lines Inc.","Albany, NY: Albany International",356,2.47222222222222
"14",10,"ExpressJet Airlines Inc.","Albany, NY: Albany International",39,2.4375
"15",10,"JetBlue Airways","Albany, NY: Albany International",857,14.2833333333333
"16",10,"SkyWest Airlines Inc.","Albany, NY: Albany International",210,4.46808510638298
"17",10,"Southwest Airlines Co.","Albany, NY: Albany International",979,2.89644970414201
"18",10,"United Air Lines Inc.","Albany, NY: Albany International",812,10.0246913580247
"19",10,"Alaska Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",173,5.58064516129032
"20",10,"American Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",642,4.30872483221477
"21",10,"Delta Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",1119,7.61224489795918
"22",10,"ExpressJet Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",144,7.57894736842105
"23",10,"JetBlue Airways","Albuquerque, NM: Albuquerque International Sunport",483,15.5806451612903
"24",10,"SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",1599,8.11675126903553
"25",10,"Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",8183,8.25731584258325
"26",10,"United Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",815,5.94890510948905
"27",10,"ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",1835,7.34
"28",10,"Delta Air Lines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20,0.606060606060606
"29",10,"ExpressJet Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",2629,15.7425149700599
"30",10,"SkyWest Airlines Inc.","Alpena, MI: Alpena County Regional",532,10.2307692307692
"31",10,"American Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",305,9.83870967741935
"32",10,"ExpressJet Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",176,2.02298850574713
"33",10,"SkyWest Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",147,3.26666666666667
"34",10,"Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",255,1.75862068965517
"35",10,"Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",2573,2.54752475247525
"36",10,"American Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",12,2.4
"37",10,"Delta Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",1081,7.77697841726619
"38",10,"United Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",150,4.28571428571429
"39",10,"Delta Air Lines Inc.","Appleton, WI: Appleton International",4,0.111111111111111
"40",10,"ExpressJet Airlines Inc.","Appleton, WI: Appleton International",1195,9.87603305785124
"41",10,"SkyWest Airlines Inc.","Appleton, WI: Appleton International",1650,7.53424657534247
"42",10,"SkyWest Airlines Inc.","Arcata/Eureka, CA: Arcata",2483,21.9734513274336
"43",10,"Delta Air Lines Inc.","Asheville, NC: Asheville Regional",109,1.23863636363636
"44",10,"ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",3040,19.6129032258065
"45",10,"SkyWest Airlines Inc.","Asheville, NC: Asheville Regional",885,8.27102803738318
"46",10,"SkyWest Airlines Inc.","Aspen, CO: Aspen Pitkin County Sardy Field",1086,5.4572864321608
"47",10,"Alaska Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",113,2.13207547169811
"48",10,"American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",9065,7.96572934973638
"49",10,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",71811,3.35659530709545
"50",10,"ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",46979,10.8798054654933
"51",10,"Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",4770,11.4388489208633
"52",10,"SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",4679,9.76826722338205
"53",10,"Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",22709,6.27667219458264
"54",10,"Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",4986,8.35175879396985
"55",10,"United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",7031,13.9503968253968
"56",10,"Spirit Air Lines","Atlantic City, NJ: Atlantic City International",2476,10.4033613445378
"57",10,"Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",467,4.67
"58",10,"ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",2128,16.625
"59",10,"Alaska Airlines Inc.","Austin, TX: Austin - Bergstrom International",133,3.02272727272727
"60",10,"American Airlines Inc.","Austin, TX: Austin - Bergstrom International",5020,6.29072681704261
"61",10,"Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",1345,3.56763925729443
"62",10,"ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",0,0
"63",10,"Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International",1613,11.8602941176471
"64",10,"JetBlue Airways","Austin, TX: Austin - Bergstrom International",2445,14.5535714285714
"65",10,"SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",3233,11.4645390070922
"66",10,"Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",11114,6.55306603773585
"67",10,"United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",2406,5.32300884955752
"68",10,"Virgin America","Austin, TX: Austin - Bergstrom International",990,17.6785714285714
"69",10,"SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",3962,17.4537444933921
"70",10,"Alaska Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",211,3.40322580645161
"71",10,"American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2537,5.36363636363636
"72",10,"Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2682,4.31884057971014
"73",10,"ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",433,16.6538461538462
"74",10,"JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2963,10.7355072463768
"75",10,"SkyWest Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",421,8.25490196078431
"76",10,"Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",28566,4.86726869994888
"77",10,"Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",7132,15.2393162393162
"78",10,"United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2805,9.47635135135135
"79",10,"Delta Air Lines Inc.","Bangor, ME: Bangor International",0,0
"80",10,"ExpressJet Airlines Inc.","Bangor, ME: Bangor International",600,10.1694915254237
"81",10,"Alaska Airlines Inc.","Barrow, AK: Wiley Post/Will Rogers Memorial",144,1.87012987012987
"82",10,"Delta Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",340,6.66666666666667
"83",10,"ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",5274,11.341935483871
"84",10,"SkyWest Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",4,0.8
"85",10,"SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional",459,7.40322580645161
"86",10,"SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field",6223,23.3071161048689
"87",10,"Alaska Airlines Inc.","Bethel, AK: Bethel Airport",87,1.04819277108434
"88",10,"Delta Air Lines Inc.","Billings, MT: Billings Logan International",275,2.95698924731183
"89",10,"SkyWest Airlines Inc.","Billings, MT: Billings Logan International",132,0.992481203007519
"90",10,"United Air Lines Inc.","Billings, MT: Billings Logan International",144,2.32258064516129
"91",10,"SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",771,13.7678571428571
"92",10,"Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",2346,7.51923076923077
"93",10,"ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",2429,9.91428571428571
"94",10,"SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",1709,10.3575757575758
"95",10,"Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",2278,6.66081871345029
"96",10,"Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",103,1.68852459016393
"97",10,"Frontier Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",210,16.1538461538462
"98",10,"SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",231,2.45744680851064
"99",10,"Delta Air Lines Inc.","Bloomington/Normal, IL: Central Illinois Regional",390,7.5
"100",10,"ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",446,12.3888888888889
"101",10,"SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",87,1.52631578947368
"102",10,"American Airlines Inc.","Boise, ID: Boise Air Terminal",189,2.01063829787234
"103",10,"Delta Air Lines Inc.","Boise, ID: Boise Air Terminal",41,0.5125
"104",10,"SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",9590,12.803738317757
"105",10,"Southwest Airlines Co.","Boise, ID: Boise Air Terminal",1763,5.99659863945578
"106",10,"United Air Lines Inc.","Boise, ID: Boise Air Terminal",51,1
"107",10,"Alaska Airlines Inc.","Boston, MA: Logan International",1063,7.08666666666667
"108",10,"American Airlines Inc.","Boston, MA: Logan International",16639,7.1412017167382
"109",10,"Delta Air Lines Inc.","Boston, MA: Logan International",10028,7.81605611847233
"110",10,"ExpressJet Airlines Inc.","Boston, MA: Logan International",2263,13.9691358024691
"111",10,"JetBlue Airways","Boston, MA: Logan International",38330,10.3454790823212
"112",10,"SkyWest Airlines Inc.","Boston, MA: Logan International",38,38
"113",10,"Southwest Airlines Co.","Boston, MA: Logan International",11584,10.5693430656934
"114",10,"Spirit Air Lines","Boston, MA: Logan International",6964,21.361963190184
"115",10,"United Air Lines Inc.","Boston, MA: Logan International",14183,12.0093141405588
"116",10,"Virgin America","Boston, MA: Logan International",2496,17.5774647887324
"117",10,"Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",346,3.72043010752688
"118",10,"Frontier Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",205,15.7692307692308
"119",10,"SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",782,5.8796992481203
"120",10,"United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",478,6.54794520547945
"121",10,"SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional",43,0.826923076923077
"122",10,"Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",309,9.96774193548387
"123",10,"ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",1255,8.09677419354839
