"","DAY_OF_WEEK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"88",3,"ExpressJet Airlines Inc.","Beaumont/Port Arthur, TX: Jack Brooks Regional",966,12.075
"89",3,"Alaska Airlines Inc.","Bellingham, WA: Bellingham International",775,7.38095238095238
"90",3,"SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional",979,9.23584905660377
"91",3,"SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field",7396,18.7240506329114
"92",3,"Alaska Airlines Inc.","Bethel, AK: Bethel Airport",315,2.05882352941176
"93",3,"Delta Air Lines Inc.","Billings, MT: Billings Logan International",658,4.30065359477124
"94",3,"ExpressJet Airlines Inc.","Billings, MT: Billings Logan International",2,1
"95",3,"SkyWest Airlines Inc.","Billings, MT: Billings Logan International",707,3.07391304347826
"96",3,"United Air Lines Inc.","Billings, MT: Billings Logan International",285,2.74038461538462
"97",3,"SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",1324,9.88059701492537
"98",3,"Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",5413,10.3697318007663
"99",3,"ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",5870,12.3319327731092
"100",3,"SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",2446,12.9417989417989
"101",3,"Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",5876,9.02611367127496
"102",3,"Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",654,9.61764705882353
"103",3,"ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",305,16.9444444444444
"104",3,"SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",1516,6.23868312757202
"105",3,"Delta Air Lines Inc.","Bloomington/Normal, IL: Central Illinois Regional",333,6.66
"106",3,"ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",904,8.52830188679245
"107",3,"SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",1676,22.3466666666667
"108",3,"American Airlines Inc.","Boise, ID: Boise Air Terminal",754,5.54411764705882
"109",3,"Delta Air Lines Inc.","Boise, ID: Boise Air Terminal",335,1.9364161849711
"110",3,"SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",12838,10.3951417004049
"111",3,"Southwest Airlines Co.","Boise, ID: Boise Air Terminal",3729,7.0093984962406
"112",3,"United Air Lines Inc.","Boise, ID: Boise Air Terminal",326,3.22772277227723
"113",3,"Alaska Airlines Inc.","Boston, MA: Logan International",1454,6.34934497816594
"114",3,"American Airlines Inc.","Boston, MA: Logan International",36012,8.28242870285189
"115",3,"Delta Air Lines Inc.","Boston, MA: Logan International",18476,7.75976480470391
"116",3,"ExpressJet Airlines Inc.","Boston, MA: Logan International",3073,9.94498381877023
"117",3,"JetBlue Airways","Boston, MA: Logan International",61716,9.62657931679925
"118",3,"SkyWest Airlines Inc.","Boston, MA: Logan International",30,5
"119",3,"Southwest Airlines Co.","Boston, MA: Logan International",14173,7.57914438502674
"120",3,"Spirit Air Lines","Boston, MA: Logan International",8935,16.7951127819549
"121",3,"United Air Lines Inc.","Boston, MA: Logan International",20567,10.6786085150571
"122",3,"Virgin America","Boston, MA: Logan International",2022,8.64102564102564
"123",3,"Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",569,3.53416149068323
"124",3,"SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",1700,6.58914728682171
"125",3,"United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",1166,9.18110236220472
"126",3,"SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional",414,4.01941747572816
"127",3,"Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",655,10.7377049180328
"128",3,"ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",3587,13.0912408759124
"129",3,"ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",2878,10.4654545454545
"130",3,"SkyWest Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",482,13.7714285714286
"131",3,"ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles",1851,11.6415094339623
"132",3,"American Airlines Inc.","Buffalo, NY: Buffalo Niagara International",2006,9.55238095238095
"133",3,"Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",3030,7.19714964370546
"134",3,"ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",5427,17.2834394904459
"135",3,"JetBlue Airways","Buffalo, NY: Buffalo Niagara International",6365,9.58584337349398
"136",3,"SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International",1751,27.7936507936508
"137",3,"Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",5852,6.48062015503876
"138",3,"United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",1025,12.9746835443038
"139",3,"Alaska Airlines Inc.","Burbank, CA: Bob Hope",695,3.92655367231638
"140",3,"JetBlue Airways","Burbank, CA: Bob Hope",591,11.82
"141",3,"SkyWest Airlines Inc.","Burbank, CA: Bob Hope",9611,13.0584239130435
"142",3,"Southwest Airlines Co.","Burbank, CA: Bob Hope",14297,5.7952979327118
"143",3,"Delta Air Lines Inc.","Burlington, VT: Burlington International",10,0.714285714285714
"144",3,"ExpressJet Airlines Inc.","Burlington, VT: Burlington International",5063,14.5071633237822
"145",3,"JetBlue Airways","Burlington, VT: Burlington International",1639,9.99390243902439
"146",3,"United Air Lines Inc.","Burlington, VT: Burlington International",1010,21.9565217391304
"147",3,"SkyWest Airlines Inc.","Butte, MT: Bert Mooney",150,1.41509433962264
"148",3,"SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International",1748,8.36363636363636
"149",3,"SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional",257,2.42452830188679
"150",3,"Delta Air Lines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",56,4.30769230769231
"151",3,"ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",1542,7.00909090909091
"152",3,"SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",4422,10.05
"153",3,"Alaska Airlines Inc.","Charleston, SC: Charleston AFB/International",120,2.30769230769231
"154",3,"American Airlines Inc.","Charleston, SC: Charleston AFB/International",752,8.08602150537634
"155",3,"Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",3801,5.86574074074074
"156",3,"ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",6851,14.5765957446809
"157",3,"JetBlue Airways","Charleston, SC: Charleston AFB/International",4559,12.8785310734463
"158",3,"SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",758,12.4262295081967
"159",3,"Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",2837,7.05721393034826
"160",3,"United Air Lines Inc.","Charleston, SC: Charleston AFB/International",191,4.8974358974359
"161",3,"Delta Air Lines Inc.","Charleston/Dunbar, WV: Yeager",176,3.52
"162",3,"ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager",3859,11.5885885885886
"163",3,"SkyWest Airlines Inc.","Charleston/Dunbar, WV: Yeager",63,12.6
"164",3,"Spirit Air Lines","Charleston/Dunbar, WV: Yeager",527,23.9545454545455
"165",3,"American Airlines Inc.","Charlotte Amalie, VI: Cyril E King",2874,11.3596837944664
"166",3,"Delta Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",618,4.64661654135338
"167",3,"JetBlue Airways","Charlotte Amalie, VI: Cyril E King",842,6.68253968253968
"168",3,"Spirit Air Lines","Charlotte Amalie, VI: Cyril E King",1188,22.8461538461538
"169",3,"United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",368,8.17777777777778
"170",3,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",156285,10.6803116244106
"171",3,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",7793,7.75422885572139
"172",3,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",3655,29.24
"173",3,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International",2840,19.4520547945205
"174",3,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International",2112,11.0575916230366
"175",3,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",6516,23.1886120996441
"176",3,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",4554,13.2383720930233
"177",3,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",3224,19.0769230769231
"178",3,"Delta Air Lines Inc.","Charlottesville, VA: Charlottesville Albemarle",154,2.96153846153846
"179",3,"ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",1110,7.16129032258065
"180",3,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",3773,25.6666666666667
"181",3,"Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",695,5.30534351145038
"182",3,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",5308,14.2688172043011
"183",3,"SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",4763,20.1822033898305
"184",3,"Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",3204,8.23650385604113
"185",3,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International",1906,11.9874213836478
"186",3,"SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International",714,7.51578947368421
"187",3,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International",115911,9.5032385012708
"188",3,"Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International",3777,12.8033898305085
"189",3,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International",169572,18.7849783981389
"190",3,"Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",20919,17.0211554109032
"191",3,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",66503,11.6753862359551
"192",3,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International",14297,21.3707025411061
"193",3,"JetBlue Airways","Chicago, IL: Chicago O'Hare International",7274,20.2618384401114
"194",3,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",84892,14.0899585062241
"195",3,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International",26703,17.993935309973
"196",3,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",200674,18.8514795678722
"197",3,"Virgin America","Chicago, IL: Chicago O'Hare International",3084,13.5859030837004
"198",3,"American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen",777,8.53846153846154
"199",3,"Delta Air Lines Inc.","Christiansted, VI: Henry E. Rohlsen",52,2.73684210526316
"200",3,"JetBlue Airways","Christiansted, VI: Henry E. Rohlsen",766,14.4528301886792
"201",3,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",4679,5.55041518386714
"202",3,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",2900,11.0266159695817
"203",3,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",5472,15.2849162011173
"204",3,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",15022,16.4174863387978
"205",3,"United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",409,17.0416666666667
"206",3,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",1935,5.3013698630137
"207",3,"Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",3475,7.77404921700224
"208",3,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",15022,9.5438373570521
"209",3,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",8264,20.8686868686869
"210",3,"JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International",2290,11.9270833333333
"211",3,"SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",1812,13.9384615384615
"212",3,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",5396,6.82174462705436
"213",3,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International",6995,17.753807106599
"214",3,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",9250,11.3916256157635
"215",3,"SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional",1001,8.008
"216",3,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",1338,7.87058823529412
"217",3,"American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",1628,9.98773006134969
"218",3,"Delta Air Lines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",0,0
"219",3,"ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",113,4.18518518518519
"220",3,"Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",798,11.2394366197183
"221",3,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",10135,11.2861915367483
"222",3,"Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",1837,9.3248730964467
"223",3,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",8799,17.9938650306748
"224",3,"SkyWest Airlines Inc.","Columbia, SC: Columbia Metropolitan",27,6.75
"225",3,"ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport",1326,6.66331658291457
"226",3,"ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional",1441,9.23717948717949
"227",3,"American Airlines Inc.","Columbus, OH: Port Columbus International",2261,6.11081081081081
"228",3,"Delta Air Lines Inc.","Columbus, OH: Port Columbus International",3875,7.0970695970696
"229",3,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",3788,11.0116279069767
"230",3,"Frontier Airlines Inc.","Columbus, OH: Port Columbus International",642,10.3548387096774
"231",3,"SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",1403,8.71428571428571
"232",3,"Southwest Airlines Co.","Columbus, OH: Port Columbus International",11867,6.58180809761509
"233",3,"United Air Lines Inc.","Columbus, OH: Port Columbus International",4059,22.1803278688525
"234",3,"Alaska Airlines Inc.","Cordova, AK: Merle K Mudhole Smith",335,3.22115384615385
"235",3,"American Airlines Inc.","Corpus Christi, TX: Corpus Christi International",21,7
"236",3,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",1532,8.23655913978495
"237",3,"SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International",108,2.7
"238",3,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",1553,7.36018957345972
"239",3,"Delta Air Lines Inc.","Dallas, TX: Dallas Love Field",2568,9.83908045977011
"240",3,"ExpressJet Airlines Inc.","Dallas, TX: Dallas Love Field",347,86.75
"241",3,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field",92931,9.83813254287529
"242",3,"Virgin America","Dallas, TX: Dallas Love Field",8238,10.6023166023166
"243",3,"Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",778,3.72248803827751
"244",3,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",219858,10.5986309294254
"245",3,"Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",6072,7.19431279620853
"246",3,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",49472,11.7343453510436
"247",3,"Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1310,10
"248",3,"JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1121,10.7788461538462
"249",3,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",9944,16.1954397394137
"250",3,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",14101,11.0509404388715
"251",3,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",8701,11.8542234332425
"252",3,"American Airlines Inc.","Dayton, OH: James M Cox/Dayton International",577,6.86904761904762
"253",3,"Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International",1621,7.6824644549763
"254",3,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",2976,12.8831168831169
"255",3,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",4349,16.2883895131086
"256",3,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",1050,6.03448275862069
"257",3,"Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International",2585,10.7708333333333
"258",3,"JetBlue Airways","Daytona Beach, FL: Daytona Beach International",393,7.70588235294118
"259",3,"Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport",714,6.8
"260",3,"Alaska Airlines Inc.","Denver, CO: Denver International",1612,6.88888888888889
"261",3,"American Airlines Inc.","Denver, CO: Denver International",18271,12.2706514439221
"262",3,"Delta Air Lines Inc.","Denver, CO: Denver International",10071,7.63532979529947
"263",3,"Frontier Airlines Inc.","Denver, CO: Denver International",43895,13.7558759009715
"264",3,"JetBlue Airways","Denver, CO: Denver International",1780,11.2658227848101
"265",3,"SkyWest Airlines Inc.","Denver, CO: Denver International",55539,7.63632613776983
"266",3,"Southwest Airlines Co.","Denver, CO: Denver International",76519,7.86181033597041
"267",3,"Spirit Air Lines","Denver, CO: Denver International",7996,13.1081967213115
"268",3,"United Air Lines Inc.","Denver, CO: Denver International",75569,8.76365534036878
"269",3,"Virgin America","Denver, CO: Denver International",837,6.696
"270",3,"American Airlines Inc.","Des Moines, IA: Des Moines International",1286,6.46231155778894
"271",3,"Delta Air Lines Inc.","Des Moines, IA: Des Moines International",657,4.32236842105263
"272",3,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International",1877,13.4071428571429
"273",3,"Frontier Airlines Inc.","Des Moines, IA: Des Moines International",466,31.0666666666667
"274",3,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",2217,10.0316742081448
"275",3,"Southwest Airlines Co.","Des Moines, IA: Des Moines International",1637,10.3607594936709
"276",3,"United Air Lines Inc.","Des Moines, IA: Des Moines International",2254,10.3394495412844
"277",3,"Alaska Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",283,5.33962264150943
"278",3,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",11976,12.1583756345178
"279",3,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",71275,8.14385283363803
"280",3,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",33090,11.2359932088285
"281",3,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",2756,15.4831460674157
"282",3,"JetBlue Airways","Detroit, MI: Detroit Metro Wayne County",2070,9.85714285714286
"283",3,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",35646,10.6916616676665
