"","DAY_OF_WEEK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"767",4,"ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",1644
"768",4,"Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",107
"769",4,"SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",208
"770",4,"Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",1427
"771",4,"Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",273
"772",4,"United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International","DELAYED",184
"773",4,"Spirit Air Lines","Atlantic City, NJ: Atlantic City International","DELAYED",119
"774",4,"Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field","DELAYED",3
"775",4,"ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field","DELAYED",43
"776",4,"Alaska Airlines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",8
"777",4,"American Airlines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",230
"778",4,"Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",65
"779",4,"ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",4
"780",4,"Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",38
"781",4,"JetBlue Airways","Austin, TX: Austin - Bergstrom International","DELAYED",92
"782",4,"SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",67
"783",4,"Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International","DELAYED",599
"784",4,"United Air Lines Inc.","Austin, TX: Austin - Bergstrom International","DELAYED",94
"785",4,"Virgin America","Austin, TX: Austin - Bergstrom International","DELAYED",23
"786",4,"SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field","DELAYED",43
"787",4,"Alaska Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",16
"788",4,"American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",174
"789",4,"Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",158
"790",4,"ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",4
"791",4,"JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",80
"792",4,"SkyWest Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",3
"793",4,"Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",2031
"794",4,"Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",190
"795",4,"United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","DELAYED",76
"796",4,"Delta Air Lines Inc.","Bangor, ME: Bangor International","DELAYED",2
"797",4,"ExpressJet Airlines Inc.","Bangor, ME: Bangor International","DELAYED",11
"798",4,"Alaska Airlines Inc.","Barrow, AK: Wiley Post/Will Rogers Memorial","DELAYED",10
"799",4,"Delta Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","DELAYED",7
"800",4,"ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","DELAYED",214
"801",4,"SkyWest Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","DELAYED",2
"802",4,"ExpressJet Airlines Inc.","Beaumont/Port Arthur, TX: Jack Brooks Regional","DELAYED",16
"803",4,"Alaska Airlines Inc.","Bellingham, WA: Bellingham International","DELAYED",6
"804",4,"SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional","DELAYED",10
"805",4,"SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field","DELAYED",74
"806",4,"Alaska Airlines Inc.","Bethel, AK: Bethel Airport","DELAYED",14
"807",4,"Delta Air Lines Inc.","Billings, MT: Billings Logan International","DELAYED",21
"808",4,"SkyWest Airlines Inc.","Billings, MT: Billings Logan International","DELAYED",23
"809",4,"United Air Lines Inc.","Billings, MT: Billings Logan International","DELAYED",8
"810",4,"SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field","DELAYED",25
"811",4,"Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","DELAYED",38
"812",4,"ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","DELAYED",97
"813",4,"SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","DELAYED",23
"814",4,"Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International","DELAYED",108
"815",4,"Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal","DELAYED",7
"816",4,"ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal","DELAYED",7
"817",4,"Frontier Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal","DELAYED",13
"818",4,"SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal","DELAYED",42
"819",4,"Delta Air Lines Inc.","Bloomington/Normal, IL: Central Illinois Regional","DELAYED",2
"820",4,"ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional","DELAYED",22
"821",4,"SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional","DELAYED",16
"822",4,"American Airlines Inc.","Boise, ID: Boise Air Terminal","DELAYED",17
"823",4,"Delta Air Lines Inc.","Boise, ID: Boise Air Terminal","DELAYED",25
"824",4,"SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal","DELAYED",216
"825",4,"Southwest Airlines Co.","Boise, ID: Boise Air Terminal","DELAYED",100
"826",4,"United Air Lines Inc.","Boise, ID: Boise Air Terminal","DELAYED",15
"827",4,"Alaska Airlines Inc.","Boston, MA: Logan International","DELAYED",25
"828",4,"American Airlines Inc.","Boston, MA: Logan International","DELAYED",763
"829",4,"Delta Air Lines Inc.","Boston, MA: Logan International","DELAYED",422
"830",4,"ExpressJet Airlines Inc.","Boston, MA: Logan International","DELAYED",65
"831",4,"JetBlue Airways","Boston, MA: Logan International","DELAYED",1416
"832",4,"SkyWest Airlines Inc.","Boston, MA: Logan International","DELAYED",4
"833",4,"Southwest Airlines Co.","Boston, MA: Logan International","DELAYED",343
"834",4,"Spirit Air Lines","Boston, MA: Logan International","DELAYED",174
"835",4,"United Air Lines Inc.","Boston, MA: Logan International","DELAYED",346
"836",4,"Virgin America","Boston, MA: Logan International","DELAYED",41
"837",4,"Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International","DELAYED",16
"838",4,"Frontier Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International","DELAYED",19
"839",4,"SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International","DELAYED",39
"840",4,"United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International","DELAYED",13
"841",4,"SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional","DELAYED",12
"842",4,"Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA","DELAYED",2
"843",4,"ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA","DELAYED",33
"844",4,"ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International","DELAYED",32
"845",4,"SkyWest Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International","DELAYED",1
"846",4,"ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles","DELAYED",24
"847",4,"American Airlines Inc.","Buffalo, NY: Buffalo Niagara International","DELAYED",24
"848",4,"Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International","DELAYED",41
"849",4,"ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International","DELAYED",89
"850",4,"JetBlue Airways","Buffalo, NY: Buffalo Niagara International","DELAYED",131
"851",4,"SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International","DELAYED",9
"852",4,"Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International","DELAYED",107
"853",4,"United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International","DELAYED",10
"854",4,"Alaska Airlines Inc.","Burbank, CA: Bob Hope","DELAYED",14
"855",4,"JetBlue Airways","Burbank, CA: Bob Hope","DELAYED",14
"856",4,"SkyWest Airlines Inc.","Burbank, CA: Bob Hope","DELAYED",138
"857",4,"Southwest Airlines Co.","Burbank, CA: Bob Hope","DELAYED",490
"858",4,"ExpressJet Airlines Inc.","Burlington, VT: Burlington International","DELAYED",88
"859",4,"JetBlue Airways","Burlington, VT: Burlington International","DELAYED",30
"860",4,"United Air Lines Inc.","Burlington, VT: Burlington International","DELAYED",10
"861",4,"SkyWest Airlines Inc.","Butte, MT: Bert Mooney","DELAYED",6
"862",4,"SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International","DELAYED",18
"863",4,"SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional","DELAYED",13
"864",4,"ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","DELAYED",23
"865",4,"Frontier Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","DELAYED",12
"866",4,"SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","DELAYED",73
"867",4,"American Airlines Inc.","Charleston, SC: Charleston AFB/International","DELAYED",6
"868",4,"Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International","DELAYED",53
"869",4,"ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International","DELAYED",109
"870",4,"JetBlue Airways","Charleston, SC: Charleston AFB/International","DELAYED",117
"871",4,"SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International","DELAYED",18
"872",4,"Southwest Airlines Co.","Charleston, SC: Charleston AFB/International","DELAYED",78
"873",4,"United Air Lines Inc.","Charleston, SC: Charleston AFB/International","DELAYED",7
"874",4,"Delta Air Lines Inc.","Charleston/Dunbar, WV: Yeager","DELAYED",5
"875",4,"ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager","DELAYED",85
"876",4,"American Airlines Inc.","Charlotte Amalie, VI: Cyril E King","DELAYED",66
"877",4,"Delta Air Lines Inc.","Charlotte Amalie, VI: Cyril E King","DELAYED",10
"878",4,"JetBlue Airways","Charlotte Amalie, VI: Cyril E King","DELAYED",18
"879",4,"Spirit Air Lines","Charlotte Amalie, VI: Cyril E King","DELAYED",11
"880",4,"United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King","DELAYED",16
"881",4,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International","DELAYED",2925
"882",4,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","DELAYED",113
"883",4,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International","DELAYED",41
"884",4,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International","DELAYED",20
"885",4,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International","DELAYED",55
"886",4,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International","DELAYED",62
"887",4,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International","DELAYED",87
"888",4,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","DELAYED",29
"889",4,"Delta Air Lines Inc.","Charlottesville, VA: Charlottesville Albemarle","DELAYED",2
"890",4,"ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","DELAYED",16
"891",4,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","DELAYED",43
"892",4,"Delta Air Lines Inc.","Chattanooga, TN: Lovell Field","DELAYED",6
"893",4,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field","DELAYED",71
"894",4,"SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field","DELAYED",36
"895",4,"Delta Air Lines Inc.","Chicago, IL: Chicago Midway International","DELAYED",48
"896",4,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International","DELAYED",28
"897",4,"SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International","DELAYED",18
"898",4,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International","DELAYED",2394
"899",4,"Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",53
"900",4,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",2522
"901",4,"Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",188
"902",4,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",1082
"903",4,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",157
"904",4,"JetBlue Airways","Chicago, IL: Chicago O'Hare International","DELAYED",105
"905",4,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",1351
"906",4,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International","DELAYED",454
"907",4,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","DELAYED",2629
"908",4,"Virgin America","Chicago, IL: Chicago O'Hare International","DELAYED",41
"909",4,"American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen","DELAYED",25
"910",4,"JetBlue Airways","Christiansted, VI: Henry E. Rohlsen","DELAYED",7
"911",4,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","DELAYED",106
"912",4,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","DELAYED",56
"913",4,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","DELAYED",73
"914",4,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","DELAYED",157
"915",4,"United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","DELAYED",4
"916",4,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",54
"917",4,"Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",51
"918",4,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",348
"919",4,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",73
"920",4,"JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International","DELAYED",40
"921",4,"SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",26
"922",4,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",119
"923",4,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International","DELAYED",119
"924",4,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","DELAYED",130
"925",4,"SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional","DELAYED",16
"926",4,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field","DELAYED",28
"927",4,"American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","DELAYED",28
"928",4,"Delta Air Lines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","DELAYED",3
"929",4,"ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","DELAYED",7
"930",4,"Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","DELAYED",22
"931",4,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","DELAYED",168
"932",4,"Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan","DELAYED",11
"933",4,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan","DELAYED",99
"934",4,"SkyWest Airlines Inc.","Columbia, SC: Columbia Metropolitan","DELAYED",2
"935",4,"ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport","DELAYED",27
"936",4,"ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional","DELAYED",24
"937",4,"American Airlines Inc.","Columbus, OH: Port Columbus International","DELAYED",64
"938",4,"Delta Air Lines Inc.","Columbus, OH: Port Columbus International","DELAYED",60
"939",4,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","DELAYED",99
"940",4,"Frontier Airlines Inc.","Columbus, OH: Port Columbus International","DELAYED",27
"941",4,"SkyWest Airlines Inc.","Columbus, OH: Port Columbus International","DELAYED",34
"942",4,"Southwest Airlines Co.","Columbus, OH: Port Columbus International","DELAYED",276
"943",4,"United Air Lines Inc.","Columbus, OH: Port Columbus International","DELAYED",37
"944",4,"Alaska Airlines Inc.","Cordova, AK: Merle K Mudhole Smith","DELAYED",12
"945",4,"American Airlines Inc.","Corpus Christi, TX: Corpus Christi International","DELAYED",1
"946",4,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International","DELAYED",21
"947",4,"SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International","DELAYED",3
"948",4,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International","DELAYED",30
"949",4,"Delta Air Lines Inc.","Dallas, TX: Dallas Love Field","DELAYED",35
"950",4,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field","DELAYED",2252
"951",4,"Virgin America","Dallas, TX: Dallas Love Field","DELAYED",164
"952",4,"Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",30
"953",4,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",5302
"954",4,"Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",110
"955",4,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",1001
"956",4,"Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",45
"957",4,"JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",30
"958",4,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",141
"959",4,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",297
"960",4,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","DELAYED",106
"961",4,"American Airlines Inc.","Dayton, OH: James M Cox/Dayton International","DELAYED",14
"962",4,"Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International","DELAYED",22
"963",4,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International","DELAYED",44
"964",4,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International","DELAYED",42
"965",4,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International","DELAYED",16
"966",4,"Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International","DELAYED",19
"967",4,"JetBlue Airways","Daytona Beach, FL: Daytona Beach International","DELAYED",17
"968",4,"Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport","DELAYED",7
"969",4,"Alaska Airlines Inc.","Denver, CO: Denver International","DELAYED",41
"970",4,"American Airlines Inc.","Denver, CO: Denver International","DELAYED",261
"971",4,"Delta Air Lines Inc.","Denver, CO: Denver International","DELAYED",223
"972",4,"Frontier Airlines Inc.","Denver, CO: Denver International","DELAYED",846
"973",4,"JetBlue Airways","Denver, CO: Denver International","DELAYED",53
"974",4,"SkyWest Airlines Inc.","Denver, CO: Denver International","DELAYED",1360
"975",4,"Southwest Airlines Co.","Denver, CO: Denver International","DELAYED",2064
"976",4,"Spirit Air Lines","Denver, CO: Denver International","DELAYED",174
"977",4,"United Air Lines Inc.","Denver, CO: Denver International","DELAYED",1632
"978",4,"Virgin America","Denver, CO: Denver International","DELAYED",20
"979",4,"American Airlines Inc.","Des Moines, IA: Des Moines International","DELAYED",21
"980",4,"Delta Air Lines Inc.","Des Moines, IA: Des Moines International","DELAYED",13
"981",4,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International","DELAYED",23
"982",4,"Frontier Airlines Inc.","Des Moines, IA: Des Moines International","DELAYED",24
"983",4,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International","DELAYED",46
"984",4,"Southwest Airlines Co.","Des Moines, IA: Des Moines International","DELAYED",22
"985",4,"United Air Lines Inc.","Des Moines, IA: Des Moines International","DELAYED",32
"986",4,"Alaska Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",11
"987",4,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",216
"988",4,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",1427
"989",4,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",566
"990",4,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",28
"991",4,"JetBlue Airways","Detroit, MI: Detroit Metro Wayne County","DELAYED",38
"992",4,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",583
"993",4,"Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","DELAYED",201
"994",4,"Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","DELAYED",306
"995",4,"United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","DELAYED",39
"996",4,"SkyWest Airlines Inc.","Devils Lake, ND: Devils Lake Regional","DELAYED",14
"997",4,"Alaska Airlines Inc.","Dillingham, AK: Dillingham Airport","DELAYED",1
"998",4,"ExpressJet Airlines Inc.","Dothan, AL: Dothan Regional","DELAYED",24
"999",4,"Delta Air Lines Inc.","Duluth, MN: Duluth International","DELAYED",8
"1000",4,"SkyWest Airlines Inc.","Duluth, MN: Duluth International","DELAYED",57
"1001",4,"ExpressJet Airlines Inc.","Durango, CO: Durango La Plata County","DELAYED",22
"1002",4,"SkyWest Airlines Inc.","Durango, CO: Durango La Plata County","DELAYED",33
"1003",4,"American Airlines Inc.","Eagle, CO: Eagle County Regional","DELAYED",17
"1004",4,"Delta Air Lines Inc.","Eagle, CO: Eagle County Regional","DELAYED",2
"1005",4,"SkyWest Airlines Inc.","Eagle, CO: Eagle County Regional","DELAYED",10
"1006",4,"United Air Lines Inc.","Eagle, CO: Eagle County Regional","DELAYED",1
"1007",4,"SkyWest Airlines Inc.","Eau Claire, WI: Chippewa Valley Regional","DELAYED",11
"1008",4,"American Airlines Inc.","El Paso, TX: El Paso International","DELAYED",41
"1009",4,"Delta Air Lines Inc.","El Paso, TX: El Paso International","DELAYED",6
"1010",4,"ExpressJet Airlines Inc.","El Paso, TX: El Paso International","DELAYED",12
"1011",4,"SkyWest Airlines Inc.","El Paso, TX: El Paso International","DELAYED",25
"1012",4,"Southwest Airlines Co.","El Paso, TX: El Paso International","DELAYED",227
"1013",4,"SkyWest Airlines Inc.","Elko, NV: Elko Regional","DELAYED",8
"1014",4,"ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional","DELAYED",39
"1015",4,"ExpressJet Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field","DELAYED",15
"1016",4,"SkyWest Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field","DELAYED",4
"1017",4,"SkyWest Airlines Inc.","Escanaba, MI: Delta County","DELAYED",8
"1018",4,"SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field","DELAYED",89
"1019",4,"United Air Lines Inc.","Eugene, OR: Mahlon Sweet Field","DELAYED",16
"1020",4,"Delta Air Lines Inc.","Evansville, IN: Evansville Regional","DELAYED",2
"1021",4,"ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional","DELAYED",59
"1022",4,"SkyWest Airlines Inc.","Evansville, IN: Evansville Regional","DELAYED",9
"1023",4,"Alaska Airlines Inc.","Fairbanks, AK: Fairbanks International","DELAYED",23
"1024",4,"Delta Air Lines Inc.","Fairbanks, AK: Fairbanks International","DELAYED",11
"1025",4,"United Air Lines Inc.","Fairbanks, AK: Fairbanks International","DELAYED",6
"1026",4,"Delta Air Lines Inc.","Fargo, ND: Hector International","DELAYED",30
"1027",4,"ExpressJet Airlines Inc.","Fargo, ND: Hector International","DELAYED",23
"1028",4,"SkyWest Airlines Inc.","Fargo, ND: Hector International","DELAYED",53
"1029",4,"Delta Air Lines Inc.","Fayetteville, AR: Northwest Arkansas Regional","DELAYED",8
"1030",4,"ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","DELAYED",90
"1031",4,"SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","DELAYED",51
"1032",4,"Delta Air Lines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","DELAYED",6
"1033",4,"ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","DELAYED",26
"1034",4,"SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam","DELAYED",27
"1035",4,"Delta Air Lines Inc.","Flint, MI: Bishop International","DELAYED",12
"1036",4,"ExpressJet Airlines Inc.","Flint, MI: Bishop International","DELAYED",20
"1037",4,"SkyWest Airlines Inc.","Flint, MI: Bishop International","DELAYED",5
"1038",4,"Southwest Airlines Co.","Flint, MI: Bishop International","DELAYED",23
"1039",4,"Alaska Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",6
"1040",4,"American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",236
"1041",4,"Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",262
"1042",4,"Frontier Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",3
"1043",4,"JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",954
"1044",4,"Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",526
"1045",4,"Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",511
"1046",4,"United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",144
"1047",4,"Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","DELAYED",35
"1048",4,"American Airlines Inc.","Fort Myers, FL: Southwest Florida International","DELAYED",83
"1049",4,"Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International","DELAYED",82
"1050",4,"Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International","DELAYED",35
"1051",4,"JetBlue Airways","Fort Myers, FL: Southwest Florida International","DELAYED",232
"1052",4,"Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","DELAYED",148
"1053",4,"Spirit Air Lines","Fort Myers, FL: Southwest Florida International","DELAYED",101
"1054",4,"United Air Lines Inc.","Fort Myers, FL: Southwest Florida International","DELAYED",42
"1055",4,"ExpressJet Airlines Inc.","Fort Smith, AR: Fort Smith Regional","DELAYED",17
"1056",4,"ExpressJet Airlines Inc.","Fort Wayne, IN: Fort Wayne International","DELAYED",1
"1057",4,"SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International","DELAYED",103
"1058",4,"American Airlines Inc.","Fresno, CA: Fresno Yosemite International","DELAYED",28
"1059",4,"SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International","DELAYED",189
"1060",4,"Delta Air Lines Inc.","Gainesville, FL: Gainesville Regional","DELAYED",2
"1061",4,"ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional","DELAYED",48
"1062",4,"ExpressJet Airlines Inc.","Garden City, KS: Garden City Regional","DELAYED",17
"1063",4,"SkyWest Airlines Inc.","Gillette, WY: Gillette Campbell County","DELAYED",15
