"","DAY_OF_WEEK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"44",2,"American Airlines Inc.","Austin, TX: Austin - Bergstrom International","CANCELLED",10
"45",2,"Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International","CANCELLED",5
"46",2,"SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International","CANCELLED",2
"47",2,"Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International","CANCELLED",11
"48",2,"United Air Lines Inc.","Austin, TX: Austin - Bergstrom International","CANCELLED",5
"49",2,"SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field","CANCELLED",2
"50",2,"American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",4
"51",2,"Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",4
"52",2,"ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",4
"53",2,"JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",4
"54",2,"Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",240
"55",2,"Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",17
"56",2,"United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",4
"57",2,"Alaska Airlines Inc.","Barrow, AK: Wiley Post/Will Rogers Memorial","CANCELLED",3
"58",2,"Delta Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","CANCELLED",1
"59",2,"ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","CANCELLED",21
"60",2,"ExpressJet Airlines Inc.","Beaumont/Port Arthur, TX: Jack Brooks Regional","CANCELLED",4
"61",2,"SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional","CANCELLED",1
"62",2,"Alaska Airlines Inc.","Bethel, AK: Bethel Airport","CANCELLED",4
"63",2,"Delta Air Lines Inc.","Billings, MT: Billings Logan International","CANCELLED",1
"64",2,"United Air Lines Inc.","Billings, MT: Billings Logan International","CANCELLED",2
"65",2,"SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field","CANCELLED",1
"66",2,"Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",7
"67",2,"ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",5
"68",2,"SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",4
"69",2,"Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",2
"70",2,"Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal","CANCELLED",1
"71",2,"ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal","CANCELLED",1
"72",2,"SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal","CANCELLED",2
"73",2,"ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional","CANCELLED",2
"74",2,"Delta Air Lines Inc.","Boise, ID: Boise Air Terminal","CANCELLED",3
"75",2,"SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal","CANCELLED",3
"76",2,"Southwest Airlines Co.","Boise, ID: Boise Air Terminal","CANCELLED",1
"77",2,"United Air Lines Inc.","Boise, ID: Boise Air Terminal","CANCELLED",1
"78",2,"Alaska Airlines Inc.","Boston, MA: Logan International","CANCELLED",2
"79",2,"American Airlines Inc.","Boston, MA: Logan International","CANCELLED",51
"80",2,"Delta Air Lines Inc.","Boston, MA: Logan International","CANCELLED",14
"81",2,"ExpressJet Airlines Inc.","Boston, MA: Logan International","CANCELLED",2
"82",2,"JetBlue Airways","Boston, MA: Logan International","CANCELLED",40
"83",2,"Southwest Airlines Co.","Boston, MA: Logan International","CANCELLED",16
"84",2,"Spirit Air Lines","Boston, MA: Logan International","CANCELLED",8
"85",2,"United Air Lines Inc.","Boston, MA: Logan International","CANCELLED",23
"86",2,"Virgin America","Boston, MA: Logan International","CANCELLED",1
"87",2,"Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International","CANCELLED",2
"88",2,"United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International","CANCELLED",2
"89",2,"SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional","CANCELLED",4
"90",2,"ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International","CANCELLED",5
"91",2,"ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles","CANCELLED",1
"92",2,"American Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",1
"93",2,"Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",6
"94",2,"ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",19
"95",2,"JetBlue Airways","Buffalo, NY: Buffalo Niagara International","CANCELLED",8
"96",2,"Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International","CANCELLED",12
"97",2,"Alaska Airlines Inc.","Burbank, CA: Bob Hope","CANCELLED",1
"98",2,"JetBlue Airways","Burbank, CA: Bob Hope","CANCELLED",1
"99",2,"SkyWest Airlines Inc.","Burbank, CA: Bob Hope","CANCELLED",10
"100",2,"Southwest Airlines Co.","Burbank, CA: Bob Hope","CANCELLED",58
"101",2,"Delta Air Lines Inc.","Burlington, VT: Burlington International","CANCELLED",1
"102",2,"ExpressJet Airlines Inc.","Burlington, VT: Burlington International","CANCELLED",20
"103",2,"JetBlue Airways","Burlington, VT: Burlington International","CANCELLED",3
"104",2,"SkyWest Airlines Inc.","Butte, MT: Bert Mooney","CANCELLED",1
"105",2,"SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International","CANCELLED",1
"106",2,"ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",5
"107",2,"SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",2
"108",2,"Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",8
"109",2,"ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",9
"110",2,"JetBlue Airways","Charleston, SC: Charleston AFB/International","CANCELLED",2
"111",2,"SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",2
"112",2,"Southwest Airlines Co.","Charleston, SC: Charleston AFB/International","CANCELLED",4
"113",2,"Delta Air Lines Inc.","Charleston/Dunbar, WV: Yeager","CANCELLED",1
"114",2,"ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager","CANCELLED",8
"115",2,"SkyWest Airlines Inc.","Charleston/Dunbar, WV: Yeager","CANCELLED",1
"116",2,"American Airlines Inc.","Charlotte Amalie, VI: Cyril E King","CANCELLED",1
"117",2,"JetBlue Airways","Charlotte Amalie, VI: Cyril E King","CANCELLED",1
"118",2,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",40
"119",2,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",5
"120",2,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",5
"121",2,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",1
"122",2,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International","CANCELLED",3
"123",2,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",4
"124",2,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International","CANCELLED",6
"125",2,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",2
"126",2,"ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","CANCELLED",2
"127",2,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","CANCELLED",4
"128",2,"Delta Air Lines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",2
"129",2,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",3
"130",2,"SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",6
"131",2,"Delta Air Lines Inc.","Chicago, IL: Chicago Midway International","CANCELLED",4
"132",2,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International","CANCELLED",1
"133",2,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International","CANCELLED",172
"134",2,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",64
"135",2,"Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",12
"136",2,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",140
"137",2,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",3
"138",2,"JetBlue Airways","Chicago, IL: Chicago O'Hare International","CANCELLED",4
"139",2,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",104
"140",2,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International","CANCELLED",27
"141",2,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",41
"142",2,"Virgin America","Chicago, IL: Chicago O'Hare International","CANCELLED",2
"143",2,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",5
"144",2,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",17
"145",2,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",5
"146",2,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",5
"147",2,"United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",1
"148",2,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"149",2,"Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",5
"150",2,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",32
"151",2,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",5
"152",2,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",7
"153",2,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",4
"154",2,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",6
"155",2,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field","CANCELLED",3
"156",2,"Delta Air Lines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",1
"157",2,"Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",1
"158",2,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",10
"159",2,"Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",3
"160",2,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",7
"161",2,"ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport","CANCELLED",4
"162",2,"American Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",3
"163",2,"Delta Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",3
"164",2,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",7
"165",2,"SkyWest Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"166",2,"Southwest Airlines Co.","Columbus, OH: Port Columbus International","CANCELLED",21
"167",2,"United Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"168",2,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International","CANCELLED",6
"169",2,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International","CANCELLED",2
"170",2,"Delta Air Lines Inc.","Dallas, TX: Dallas Love Field","CANCELLED",4
"171",2,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field","CANCELLED",91
"172",2,"Virgin America","Dallas, TX: Dallas Love Field","CANCELLED",4
"173",2,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",124
"174",2,"Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",6
"175",2,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",75
"176",2,"Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",2
"177",2,"JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"178",2,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",6
"179",2,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",9
"180",2,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",10
"181",2,"American Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",4
"182",2,"Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",4
"183",2,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",6
"184",2,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",4
"185",2,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International","CANCELLED",3
"186",2,"Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International","CANCELLED",2
"187",2,"JetBlue Airways","Daytona Beach, FL: Daytona Beach International","CANCELLED",1
"188",2,"Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport","CANCELLED",1
"189",2,"Alaska Airlines Inc.","Denver, CO: Denver International","CANCELLED",1
"190",2,"American Airlines Inc.","Denver, CO: Denver International","CANCELLED",14
"191",2,"Delta Air Lines Inc.","Denver, CO: Denver International","CANCELLED",8
"192",2,"Frontier Airlines Inc.","Denver, CO: Denver International","CANCELLED",24
"193",2,"SkyWest Airlines Inc.","Denver, CO: Denver International","CANCELLED",74
"194",2,"Southwest Airlines Co.","Denver, CO: Denver International","CANCELLED",100
"195",2,"Spirit Air Lines","Denver, CO: Denver International","CANCELLED",16
"196",2,"United Air Lines Inc.","Denver, CO: Denver International","CANCELLED",45
"197",2,"American Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",7
"198",2,"Delta Air Lines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"199",2,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",1
"200",2,"Frontier Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"201",2,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",4
"202",2,"Southwest Airlines Co.","Des Moines, IA: Des Moines International","CANCELLED",1
"203",2,"United Air Lines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"204",2,"Alaska Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"205",2,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",6
"206",2,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",25
"207",2,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",39
"208",2,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"209",2,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",17
"210",2,"Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",12
"211",2,"Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","CANCELLED",12
"212",2,"United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",3
"213",2,"SkyWest Airlines Inc.","Devils Lake, ND: Devils Lake Regional","CANCELLED",3
"214",2,"ExpressJet Airlines Inc.","Dothan, AL: Dothan Regional","CANCELLED",1
"215",2,"Delta Air Lines Inc.","Duluth, MN: Duluth International","CANCELLED",2
"216",2,"SkyWest Airlines Inc.","Duluth, MN: Duluth International","CANCELLED",11
"217",2,"SkyWest Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",6
"218",2,"American Airlines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",1
"219",2,"SkyWest Airlines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",1
"220",2,"United Air Lines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",1
"221",2,"SkyWest Airlines Inc.","Eau Claire, WI: Chippewa Valley Regional","CANCELLED",3
"222",2,"American Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",1
"223",2,"ExpressJet Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",3
"224",2,"Southwest Airlines Co.","El Paso, TX: El Paso International","CANCELLED",2
"225",2,"SkyWest Airlines Inc.","Elko, NV: Elko Regional","CANCELLED",3
"226",2,"ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional","CANCELLED",6
"227",2,"ExpressJet Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field","CANCELLED",3
"228",2,"SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field","CANCELLED",1
"229",2,"ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional","CANCELLED",6
"230",2,"Alaska Airlines Inc.","Fairbanks, AK: Fairbanks International","CANCELLED",4
"231",2,"ExpressJet Airlines Inc.","Fargo, ND: Hector International","CANCELLED",2
"232",2,"SkyWest Airlines Inc.","Fargo, ND: Hector International","CANCELLED",7
"233",2,"Delta Air Lines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",1
"234",2,"ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",8
"235",2,"SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",3
"236",2,"Delta Air Lines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","CANCELLED",1
"237",2,"ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","CANCELLED",4
"238",2,"SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam","CANCELLED",2
"239",2,"ExpressJet Airlines Inc.","Flint, MI: Bishop International","CANCELLED",2
"240",2,"Southwest Airlines Co.","Flint, MI: Bishop International","CANCELLED",3
"241",2,"American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",6
"242",2,"Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",10
"243",2,"Frontier Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",1
"244",2,"JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",28
"245",2,"Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",14
"246",2,"Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",16
"247",2,"United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",8
"248",2,"American Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",3
"249",2,"Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",7
"250",2,"Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",4
"251",2,"JetBlue Airways","Fort Myers, FL: Southwest Florida International","CANCELLED",5
"252",2,"Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","CANCELLED",2
"253",2,"Spirit Air Lines","Fort Myers, FL: Southwest Florida International","CANCELLED",10
"254",2,"United Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",4
"255",2,"ExpressJet Airlines Inc.","Fort Smith, AR: Fort Smith Regional","CANCELLED",1
"256",2,"SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International","CANCELLED",4
"257",2,"SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",8
"258",2,"ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional","CANCELLED",4
"259",2,"SkyWest Airlines Inc.","Gillette, WY: Gillette Campbell County","CANCELLED",4
"260",2,"SkyWest Airlines Inc.","Grand Forks, ND: Grand Forks International","CANCELLED",9
"261",2,"ExpressJet Airlines Inc.","Grand Island, NE: Central Nebraska Regional","CANCELLED",1
"262",2,"Delta Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",3
"263",2,"ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",13
"264",2,"SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",2
"265",2,"Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",3
"266",2,"SkyWest Airlines Inc.","Great Falls, MT: Great Falls International","CANCELLED",1
"267",2,"ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",8
"268",2,"SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",3
"269",2,"Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",3
"270",2,"ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",20
"271",2,"Frontier Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",1
"272",2,"Delta Air Lines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",3
"273",2,"ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",11
"274",2,"Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International","CANCELLED",3
"275",2,"Delta Air Lines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International","CANCELLED",1
"276",2,"ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International","CANCELLED",5
"277",2,"SkyWest Airlines Inc.","Hancock/Houghton, MI: Houghton County Memorial","CANCELLED",3
"278",2,"ExpressJet Airlines Inc.","Harlingen/San Benito, TX: Valley International","CANCELLED",2
"279",2,"SkyWest Airlines Inc.","Harlingen/San Benito, TX: Valley International","CANCELLED",1
"280",2,"Southwest Airlines Co.","Harlingen/San Benito, TX: Valley International","CANCELLED",1
"281",2,"Delta Air Lines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",1
"282",2,"ExpressJet Airlines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",2
"283",2,"American Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"284",2,"Delta Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",8
"285",2,"JetBlue Airways","Hartford, CT: Bradley International","CANCELLED",6
"286",2,"SkyWest Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"287",2,"Southwest Airlines Co.","Hartford, CT: Bradley International","CANCELLED",12
"288",2,"United Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"289",2,"ExpressJet Airlines Inc.","Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional","CANCELLED",1
"290",2,"SkyWest Airlines Inc.","Hayden, CO: Yampa Valley","CANCELLED",3
"291",2,"SkyWest Airlines Inc.","Hays, KS: Hays Regional","CANCELLED",5
