"","DAY_OF_WEEK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"99",7,"American Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",3
"100",7,"Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",13
"101",7,"ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",17
"102",7,"JetBlue Airways","Charleston, SC: Charleston AFB/International","CANCELLED",7
"103",7,"SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",5
"104",7,"Southwest Airlines Co.","Charleston, SC: Charleston AFB/International","CANCELLED",6
"105",7,"United Air Lines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",2
"106",7,"ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager","CANCELLED",5
"107",7,"American Airlines Inc.","Charlotte Amalie, VI: Cyril E King","CANCELLED",3
"108",7,"Spirit Air Lines","Charlotte Amalie, VI: Cyril E King","CANCELLED",1
"109",7,"United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King","CANCELLED",2
"110",7,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",104
"111",7,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",2
"112",7,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",9
"113",7,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",4
"114",7,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International","CANCELLED",6
"115",7,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",6
"116",7,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International","CANCELLED",8
"117",7,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",2
"118",7,"Delta Air Lines Inc.","Charlottesville, VA: Charlottesville Albemarle","CANCELLED",1
"119",7,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","CANCELLED",6
"120",7,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",5
"121",7,"SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",1
"122",7,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International","CANCELLED",2
"123",7,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International","CANCELLED",325
"124",7,"Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",7
"125",7,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",130
"126",7,"Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",3
"127",7,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",184
"128",7,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",7
"129",7,"JetBlue Airways","Chicago, IL: Chicago O'Hare International","CANCELLED",5
"130",7,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",194
"131",7,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International","CANCELLED",44
"132",7,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",142
"133",7,"Virgin America","Chicago, IL: Chicago O'Hare International","CANCELLED",3
"134",7,"American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen","CANCELLED",1
"135",7,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",1
"136",7,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",14
"137",7,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",2
"138",7,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",6
"139",7,"United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",2
"140",7,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",9
"141",7,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",42
"142",7,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",4
"143",7,"JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"144",7,"SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"145",7,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",6
"146",7,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",5
"147",7,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",9
"148",7,"SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional","CANCELLED",1
"149",7,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field","CANCELLED",2
"150",7,"American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",5
"151",7,"Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",2
"152",7,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",2
"153",7,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",7
"154",7,"ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport","CANCELLED",2
"155",7,"American Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",6
"156",7,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",11
"157",7,"Frontier Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",2
"158",7,"Southwest Airlines Co.","Columbus, OH: Port Columbus International","CANCELLED",24
"159",7,"United Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",4
"160",7,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International","CANCELLED",5
"161",7,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International","CANCELLED",2
"162",7,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field","CANCELLED",71
"163",7,"Virgin America","Dallas, TX: Dallas Love Field","CANCELLED",9
"164",7,"Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",2
"165",7,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",324
"166",7,"Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",2
"167",7,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",121
"168",7,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",5
"169",7,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",17
"170",7,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",10
"171",7,"American Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",3
"172",7,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",8
"173",7,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",3
"174",7,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International","CANCELLED",7
"175",7,"Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport","CANCELLED",2
"176",7,"American Airlines Inc.","Denver, CO: Denver International","CANCELLED",26
"177",7,"Delta Air Lines Inc.","Denver, CO: Denver International","CANCELLED",4
"178",7,"Frontier Airlines Inc.","Denver, CO: Denver International","CANCELLED",30
"179",7,"JetBlue Airways","Denver, CO: Denver International","CANCELLED",3
"180",7,"SkyWest Airlines Inc.","Denver, CO: Denver International","CANCELLED",72
"181",7,"Southwest Airlines Co.","Denver, CO: Denver International","CANCELLED",65
"182",7,"Spirit Air Lines","Denver, CO: Denver International","CANCELLED",4
"183",7,"United Air Lines Inc.","Denver, CO: Denver International","CANCELLED",73
"184",7,"Virgin America","Denver, CO: Denver International","CANCELLED",2
"185",7,"American Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",5
"186",7,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",6
"187",7,"Frontier Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",1
"188",7,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",4
"189",7,"Southwest Airlines Co.","Des Moines, IA: Des Moines International","CANCELLED",1
"190",7,"United Air Lines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"191",7,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",13
"192",7,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",44
"193",7,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",51
"194",7,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",5
"195",7,"JetBlue Airways","Detroit, MI: Detroit Metro Wayne County","CANCELLED",2
"196",7,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",48
"197",7,"Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",17
"198",7,"Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","CANCELLED",30
"199",7,"United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",5
"200",7,"SkyWest Airlines Inc.","Devils Lake, ND: Devils Lake Regional","CANCELLED",3
"201",7,"SkyWest Airlines Inc.","Duluth, MN: Duluth International","CANCELLED",10
"202",7,"ExpressJet Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",1
"203",7,"SkyWest Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",2
"204",7,"American Airlines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",4
"205",7,"SkyWest Airlines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",1
"206",7,"United Air Lines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",2
"207",7,"SkyWest Airlines Inc.","Eau Claire, WI: Chippewa Valley Regional","CANCELLED",3
"208",7,"American Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",1
"209",7,"ExpressJet Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",4
"210",7,"SkyWest Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",4
"211",7,"Southwest Airlines Co.","El Paso, TX: El Paso International","CANCELLED",5
"212",7,"ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional","CANCELLED",3
"213",7,"ExpressJet Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field","CANCELLED",5
"214",7,"SkyWest Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field","CANCELLED",1
"215",7,"SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field","CANCELLED",5
"216",7,"Delta Air Lines Inc.","Evansville, IN: Evansville Regional","CANCELLED",1
"217",7,"ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional","CANCELLED",4
"218",7,"SkyWest Airlines Inc.","Evansville, IN: Evansville Regional","CANCELLED",1
"219",7,"Alaska Airlines Inc.","Fairbanks, AK: Fairbanks International","CANCELLED",1
"220",7,"ExpressJet Airlines Inc.","Fargo, ND: Hector International","CANCELLED",4
"221",7,"SkyWest Airlines Inc.","Fargo, ND: Hector International","CANCELLED",7
"222",7,"Delta Air Lines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",1
"223",7,"ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",8
"224",7,"SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",1
"225",7,"Delta Air Lines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","CANCELLED",1
"226",7,"ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","CANCELLED",3
"227",7,"SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam","CANCELLED",4
"228",7,"ExpressJet Airlines Inc.","Flint, MI: Bishop International","CANCELLED",5
"229",7,"Southwest Airlines Co.","Flint, MI: Bishop International","CANCELLED",12
"230",7,"Alaska Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",1
"231",7,"American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",17
"232",7,"Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",4
"233",7,"Frontier Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",1
"234",7,"JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",34
"235",7,"Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",24
"236",7,"Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",19
"237",7,"United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",10
"238",7,"Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",1
"239",7,"American Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",6
"240",7,"Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",2
"241",7,"Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",5
"242",7,"JetBlue Airways","Fort Myers, FL: Southwest Florida International","CANCELLED",6
"243",7,"Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","CANCELLED",15
"244",7,"Spirit Air Lines","Fort Myers, FL: Southwest Florida International","CANCELLED",8
"245",7,"United Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",6
"246",7,"SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International","CANCELLED",8
"247",7,"American Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",1
"248",7,"SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",6
"249",7,"ExpressJet Airlines Inc.","Garden City, KS: Garden City Regional","CANCELLED",2
"250",7,"SkyWest Airlines Inc.","Gillette, WY: Gillette Campbell County","CANCELLED",2
"251",7,"SkyWest Airlines Inc.","Grand Forks, ND: Grand Forks International","CANCELLED",1
"252",7,"ExpressJet Airlines Inc.","Grand Island, NE: Central Nebraska Regional","CANCELLED",2
"253",7,"SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional","CANCELLED",2
"254",7,"ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",16
"255",7,"Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",4
"256",7,"United Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",1
"257",7,"ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",5
"258",7,"SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",7
"259",7,"American Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",1
"260",7,"ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",22
"261",7,"Frontier Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",1
"262",7,"ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",10
"263",7,"SkyWest Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",3
"264",7,"Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International","CANCELLED",3
"265",7,"ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International","CANCELLED",8
"266",7,"United Air Lines Inc.","Gunnison, CO: Gunnison-Crested Butte Regional","CANCELLED",2
"267",7,"SkyWest Airlines Inc.","Hancock/Houghton, MI: Houghton County Memorial","CANCELLED",8
"268",7,"Delta Air Lines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",3
"269",7,"ExpressJet Airlines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",2
"270",7,"SkyWest Airlines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",1
"271",7,"American Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",7
"272",7,"Delta Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"273",7,"ExpressJet Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"274",7,"JetBlue Airways","Hartford, CT: Bradley International","CANCELLED",4
"275",7,"SkyWest Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",2
"276",7,"Southwest Airlines Co.","Hartford, CT: Bradley International","CANCELLED",16
"277",7,"United Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",2
"278",7,"SkyWest Airlines Inc.","Hayden, CO: Yampa Valley","CANCELLED",2
"279",7,"SkyWest Airlines Inc.","Hays, KS: Hays Regional","CANCELLED",2
"280",7,"SkyWest Airlines Inc.","Helena, MT: Helena Regional","CANCELLED",1
"281",7,"SkyWest Airlines Inc.","Hibbing, MN: Range Regional","CANCELLED",4
"282",7,"ExpressJet Airlines Inc.","Hobbs, NM: Lea County Regional","CANCELLED",2
"283",7,"American Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",4
"284",7,"Delta Air Lines Inc.","Honolulu, HI: Honolulu International","CANCELLED",3
"285",7,"Hawaiian Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",1
"286",7,"United Air Lines Inc.","Honolulu, HI: Honolulu International","CANCELLED",8
"287",7,"Alaska Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",1
"288",7,"American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",20
"289",7,"ExpressJet Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",138
"290",7,"Frontier Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",2
