"","DAY_OF_WEEK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"113",6,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",197
"114",6,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",5
"115",6,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",5
"116",6,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",1
"117",6,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International","CANCELLED",6
"118",6,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",3
"119",6,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International","CANCELLED",6
"120",6,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",1
"121",6,"Delta Air Lines Inc.","Charlottesville, VA: Charlottesville Albemarle","CANCELLED",1
"122",6,"ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","CANCELLED",2
"123",6,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","CANCELLED",2
"124",6,"Delta Air Lines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",2
"125",6,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",4
"126",6,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International","CANCELLED",1
"127",6,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International","CANCELLED",141
"128",6,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",88
"129",6,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",88
"130",6,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",3
"131",6,"JetBlue Airways","Chicago, IL: Chicago O'Hare International","CANCELLED",3
"132",6,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",96
"133",6,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International","CANCELLED",36
"134",6,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",40
"135",6,"Virgin America","Chicago, IL: Chicago O'Hare International","CANCELLED",1
"136",6,"JetBlue Airways","Christiansted, VI: Henry E. Rohlsen","CANCELLED",2
"137",6,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",2
"138",6,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",2
"139",6,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",3
"140",6,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",1
"141",6,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"142",6,"Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"143",6,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",21
"144",6,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",5
"145",6,"JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"146",6,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",8
"147",6,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",12
"148",6,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",3
"149",6,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field","CANCELLED",3
"150",6,"American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",1
"151",6,"Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",2
"152",6,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",21
"153",6,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",2
"154",6,"American Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",5
"155",6,"Delta Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"156",6,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",6
"157",6,"Frontier Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"158",6,"SkyWest Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"159",6,"Southwest Airlines Co.","Columbus, OH: Port Columbus International","CANCELLED",11
"160",6,"United Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",2
"161",6,"SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International","CANCELLED",1
"162",6,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International","CANCELLED",4
"163",6,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field","CANCELLED",60
"164",6,"Virgin America","Dallas, TX: Dallas Love Field","CANCELLED",3
"165",6,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",211
"166",6,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",59
"167",6,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",5
"168",6,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",30
"169",6,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",6
"170",6,"American Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",1
"171",6,"Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",1
"172",6,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",2
"173",6,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",1
"174",6,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International","CANCELLED",4
"175",6,"Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International","CANCELLED",2
"176",6,"JetBlue Airways","Daytona Beach, FL: Daytona Beach International","CANCELLED",2
"177",6,"Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport","CANCELLED",9
"178",6,"Alaska Airlines Inc.","Denver, CO: Denver International","CANCELLED",1
"179",6,"American Airlines Inc.","Denver, CO: Denver International","CANCELLED",30
"180",6,"Delta Air Lines Inc.","Denver, CO: Denver International","CANCELLED",2
"181",6,"Frontier Airlines Inc.","Denver, CO: Denver International","CANCELLED",48
"182",6,"JetBlue Airways","Denver, CO: Denver International","CANCELLED",4
"183",6,"SkyWest Airlines Inc.","Denver, CO: Denver International","CANCELLED",203
"184",6,"Southwest Airlines Co.","Denver, CO: Denver International","CANCELLED",189
"185",6,"Spirit Air Lines","Denver, CO: Denver International","CANCELLED",12
"186",6,"United Air Lines Inc.","Denver, CO: Denver International","CANCELLED",163
"187",6,"Virgin America","Denver, CO: Denver International","CANCELLED",2
"188",6,"American Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"189",6,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",4
"190",6,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",4
"191",6,"Southwest Airlines Co.","Des Moines, IA: Des Moines International","CANCELLED",1
"192",6,"United Air Lines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"193",6,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",14
"194",6,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",20
"195",6,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",22
"196",6,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",3
"197",6,"JetBlue Airways","Detroit, MI: Detroit Metro Wayne County","CANCELLED",2
"198",6,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",8
"199",6,"Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",8
"200",6,"Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","CANCELLED",27
"201",6,"United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",2
"202",6,"SkyWest Airlines Inc.","Devils Lake, ND: Devils Lake Regional","CANCELLED",3
"203",6,"SkyWest Airlines Inc.","Duluth, MN: Duluth International","CANCELLED",17
"204",6,"ExpressJet Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",1
"205",6,"SkyWest Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",5
"206",6,"American Airlines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",5
"207",6,"SkyWest Airlines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",1
"208",6,"United Air Lines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",3
"209",6,"SkyWest Airlines Inc.","Eau Claire, WI: Chippewa Valley Regional","CANCELLED",1
"210",6,"American Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",5
"211",6,"SkyWest Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",3
"212",6,"Southwest Airlines Co.","El Paso, TX: El Paso International","CANCELLED",1
"213",6,"ExpressJet Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field","CANCELLED",2
"214",6,"SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field","CANCELLED",5
"215",6,"ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional","CANCELLED",5
"216",6,"Alaska Airlines Inc.","Fairbanks, AK: Fairbanks International","CANCELLED",1
"217",6,"ExpressJet Airlines Inc.","Fargo, ND: Hector International","CANCELLED",1
"218",6,"SkyWest Airlines Inc.","Fargo, ND: Hector International","CANCELLED",3
"219",6,"ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",1
"220",6,"SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",2
"221",6,"Delta Air Lines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","CANCELLED",1
"222",6,"ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","CANCELLED",6
"223",6,"SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam","CANCELLED",2
"224",6,"ExpressJet Airlines Inc.","Flint, MI: Bishop International","CANCELLED",1
"225",6,"Southwest Airlines Co.","Flint, MI: Bishop International","CANCELLED",3
"226",6,"American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",22
"227",6,"Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",12
"228",6,"Frontier Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",2
"229",6,"JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",55
"230",6,"Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",51
"231",6,"Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",48
"232",6,"United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",9
"233",6,"Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",4
"234",6,"American Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",15
"235",6,"ExpressJet Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"236",6,"Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",3
"237",6,"JetBlue Airways","Fort Myers, FL: Southwest Florida International","CANCELLED",20
"238",6,"Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","CANCELLED",23
"239",6,"Spirit Air Lines","Fort Myers, FL: Southwest Florida International","CANCELLED",16
"240",6,"United Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",3
"241",6,"ExpressJet Airlines Inc.","Fort Smith, AR: Fort Smith Regional","CANCELLED",1
"242",6,"ExpressJet Airlines Inc.","Fort Wayne, IN: Fort Wayne International","CANCELLED",1
"243",6,"SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International","CANCELLED",4
"244",6,"American Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",1
"245",6,"SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",11
"246",6,"Delta Air Lines Inc.","Gainesville, FL: Gainesville Regional","CANCELLED",1
"247",6,"ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional","CANCELLED",2
"248",6,"ExpressJet Airlines Inc.","Garden City, KS: Garden City Regional","CANCELLED",1
"249",6,"SkyWest Airlines Inc.","Gillette, WY: Gillette Campbell County","CANCELLED",3
"250",6,"ExpressJet Airlines Inc.","Grand Island, NE: Central Nebraska Regional","CANCELLED",1
"251",6,"SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional","CANCELLED",2
"252",6,"ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",5
"253",6,"SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",1
"254",6,"Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",6
"255",6,"ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",3
"256",6,"SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",2
"257",6,"Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",3
"258",6,"ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",5
"259",6,"ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",4
"260",6,"SkyWest Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",1
"261",6,"Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International","CANCELLED",3
"262",6,"ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International","CANCELLED",6
"263",6,"United Air Lines Inc.","Gunnison, CO: Gunnison-Crested Butte Regional","CANCELLED",1
"264",6,"SkyWest Airlines Inc.","Hancock/Houghton, MI: Houghton County Memorial","CANCELLED",8
"265",6,"ExpressJet Airlines Inc.","Harlingen/San Benito, TX: Valley International","CANCELLED",1
"266",6,"American Airlines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",3
"267",6,"Delta Air Lines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",2
"268",6,"ExpressJet Airlines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",6
"269",6,"SkyWest Airlines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",1
"270",6,"American Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",6
"271",6,"Delta Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"272",6,"ExpressJet Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",2
"273",6,"JetBlue Airways","Hartford, CT: Bradley International","CANCELLED",7
"274",6,"SkyWest Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",1
"275",6,"Southwest Airlines Co.","Hartford, CT: Bradley International","CANCELLED",15
"276",6,"United Air Lines Inc.","Hartford, CT: Bradley International","CANCELLED",2
"277",6,"SkyWest Airlines Inc.","Hayden, CO: Yampa Valley","CANCELLED",9
"278",6,"United Air Lines Inc.","Hayden, CO: Yampa Valley","CANCELLED",4
"279",6,"SkyWest Airlines Inc.","Hays, KS: Hays Regional","CANCELLED",2
"280",6,"SkyWest Airlines Inc.","Helena, MT: Helena Regional","CANCELLED",2
"281",6,"SkyWest Airlines Inc.","Hibbing, MN: Range Regional","CANCELLED",2
"282",6,"Alaska Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",2
"283",6,"American Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",5
"284",6,"Hawaiian Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",2
"285",6,"United Air Lines Inc.","Honolulu, HI: Honolulu International","CANCELLED",11
"286",6,"American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",16
"287",6,"ExpressJet Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",27
"288",6,"Frontier Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",2
"289",6,"SkyWest Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",10
"290",6,"Spirit Air Lines","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",22
"291",6,"United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",37
"292",6,"ExpressJet Airlines Inc.","Houston, TX: William P Hobby","CANCELLED",1
