"","DAY_OF_WEEK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"85",5,"SkyWest Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International","CANCELLED",1
"86",5,"ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles","CANCELLED",6
"87",5,"American Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",5
"88",5,"Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",2
"89",5,"ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",15
"90",5,"JetBlue Airways","Buffalo, NY: Buffalo Niagara International","CANCELLED",7
"91",5,"SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",1
"92",5,"Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International","CANCELLED",15
"93",5,"JetBlue Airways","Burbank, CA: Bob Hope","CANCELLED",1
"94",5,"SkyWest Airlines Inc.","Burbank, CA: Bob Hope","CANCELLED",24
"95",5,"Southwest Airlines Co.","Burbank, CA: Bob Hope","CANCELLED",25
"96",5,"ExpressJet Airlines Inc.","Burlington, VT: Burlington International","CANCELLED",12
"97",5,"SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International","CANCELLED",2
"98",5,"ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",4
"99",5,"SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",6
"100",5,"Alaska Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",2
"101",5,"American Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",4
"102",5,"Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",7
"103",5,"ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",17
"104",5,"JetBlue Airways","Charleston, SC: Charleston AFB/International","CANCELLED",16
"105",5,"SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",4
"106",5,"Southwest Airlines Co.","Charleston, SC: Charleston AFB/International","CANCELLED",8
"107",5,"ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager","CANCELLED",10
"108",5,"American Airlines Inc.","Charlotte Amalie, VI: Cyril E King","CANCELLED",4
"109",5,"Spirit Air Lines","Charlotte Amalie, VI: Cyril E King","CANCELLED",3
"110",5,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",347
"111",5,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",18
"112",5,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",12
"113",5,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",2
"114",5,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International","CANCELLED",7
"115",5,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",5
"116",5,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International","CANCELLED",7
"117",5,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",5
"118",5,"ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","CANCELLED",3
"119",5,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","CANCELLED",3
"120",5,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",5
"121",5,"SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",1
"122",5,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International","CANCELLED",123
"123",5,"Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",1
"124",5,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",101
"125",5,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",152
"126",5,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",3
"127",5,"JetBlue Airways","Chicago, IL: Chicago O'Hare International","CANCELLED",3
"128",5,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",132
"129",5,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International","CANCELLED",40
"130",5,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",73
"131",5,"Virgin America","Chicago, IL: Chicago O'Hare International","CANCELLED",1
"132",5,"American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen","CANCELLED",1
"133",5,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",3
"134",5,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",8
"135",5,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",4
"136",5,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",4
"137",5,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",3
"138",5,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",24
"139",5,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",1
"140",5,"SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",4
"141",5,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",5
"142",5,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",4
"143",5,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",6
"144",5,"SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional","CANCELLED",3
"145",5,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field","CANCELLED",4
"146",5,"American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",2
"147",5,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",11
"148",5,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",6
"149",5,"ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport","CANCELLED",2
"150",5,"ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional","CANCELLED",2
"151",5,"American Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",3
"152",5,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",13
"153",5,"SkyWest Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",2
"154",5,"Southwest Airlines Co.","Columbus, OH: Port Columbus International","CANCELLED",9
"155",5,"United Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",4
"156",5,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International","CANCELLED",7
"157",5,"SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International","CANCELLED",1
"158",5,"Delta Air Lines Inc.","Dallas, TX: Dallas Love Field","CANCELLED",1
"159",5,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field","CANCELLED",175
"160",5,"Virgin America","Dallas, TX: Dallas Love Field","CANCELLED",13
"161",5,"Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",3
"162",5,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",372
"163",5,"Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"164",5,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",102
"165",5,"Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"166",5,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",12
"167",5,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",24
"168",5,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",8
"169",5,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",10
"170",5,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",2
"171",5,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International","CANCELLED",3
"172",5,"Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International","CANCELLED",4
"173",5,"JetBlue Airways","Daytona Beach, FL: Daytona Beach International","CANCELLED",1
"174",5,"Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport","CANCELLED",3
"175",5,"American Airlines Inc.","Denver, CO: Denver International","CANCELLED",20
"176",5,"Delta Air Lines Inc.","Denver, CO: Denver International","CANCELLED",2
"177",5,"Frontier Airlines Inc.","Denver, CO: Denver International","CANCELLED",15
"178",5,"JetBlue Airways","Denver, CO: Denver International","CANCELLED",2
"179",5,"SkyWest Airlines Inc.","Denver, CO: Denver International","CANCELLED",149
"180",5,"Southwest Airlines Co.","Denver, CO: Denver International","CANCELLED",89
"181",5,"Spirit Air Lines","Denver, CO: Denver International","CANCELLED",10
"182",5,"United Air Lines Inc.","Denver, CO: Denver International","CANCELLED",69
"183",5,"Virgin America","Denver, CO: Denver International","CANCELLED",3
"184",5,"American Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",1
"185",5,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",5
"186",5,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"187",5,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",12
"188",5,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",25
"189",5,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",26
"190",5,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",2
"191",5,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",10
"192",5,"Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",6
"193",5,"Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","CANCELLED",17
"194",5,"SkyWest Airlines Inc.","Devils Lake, ND: Devils Lake Regional","CANCELLED",3
"195",5,"ExpressJet Airlines Inc.","Dothan, AL: Dothan Regional","CANCELLED",1
"196",5,"SkyWest Airlines Inc.","Duluth, MN: Duluth International","CANCELLED",7
"197",5,"ExpressJet Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",2
"198",5,"SkyWest Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",1
"199",5,"American Airlines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",4
"200",5,"SkyWest Airlines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",1
"201",5,"United Air Lines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",1
"202",5,"SkyWest Airlines Inc.","Eau Claire, WI: Chippewa Valley Regional","CANCELLED",2
"203",5,"ExpressJet Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",3
"204",5,"SkyWest Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",3
"205",5,"Southwest Airlines Co.","El Paso, TX: El Paso International","CANCELLED",3
"206",5,"ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional","CANCELLED",1
"207",5,"ExpressJet Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field","CANCELLED",5
"208",5,"SkyWest Airlines Inc.","Escanaba, MI: Delta County","CANCELLED",2
"209",5,"SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field","CANCELLED",8
"210",5,"ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional","CANCELLED",12
"211",5,"Alaska Airlines Inc.","Fairbanks, AK: Fairbanks International","CANCELLED",1
"212",5,"ExpressJet Airlines Inc.","Fargo, ND: Hector International","CANCELLED",5
"213",5,"SkyWest Airlines Inc.","Fargo, ND: Hector International","CANCELLED",5
"214",5,"ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",9
"215",5,"SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",1
"216",5,"Delta Air Lines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","CANCELLED",1
"217",5,"ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","CANCELLED",3
"218",5,"SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam","CANCELLED",2
"219",5,"ExpressJet Airlines Inc.","Flint, MI: Bishop International","CANCELLED",2
"220",5,"Southwest Airlines Co.","Flint, MI: Bishop International","CANCELLED",3
"221",5,"American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",27
"222",5,"Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",18
"223",5,"Frontier Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",1
"224",5,"JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",47
"225",5,"Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",56
"226",5,"Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",35
"227",5,"United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",11
"228",5,"Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",1
"229",5,"American Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",9
"230",5,"Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"231",5,"Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",1
"232",5,"JetBlue Airways","Fort Myers, FL: Southwest Florida International","CANCELLED",8
"233",5,"Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","CANCELLED",3
"234",5,"Spirit Air Lines","Fort Myers, FL: Southwest Florida International","CANCELLED",9
"235",5,"United Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",4
"236",5,"SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International","CANCELLED",3
"237",5,"American Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",1
"238",5,"SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",14
"239",5,"Delta Air Lines Inc.","Gainesville, FL: Gainesville Regional","CANCELLED",1
"240",5,"ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional","CANCELLED",8
"241",5,"ExpressJet Airlines Inc.","Garden City, KS: Garden City Regional","CANCELLED",2
"242",5,"SkyWest Airlines Inc.","Gillette, WY: Gillette Campbell County","CANCELLED",2
"243",5,"SkyWest Airlines Inc.","Grand Forks, ND: Grand Forks International","CANCELLED",1
"244",5,"ExpressJet Airlines Inc.","Grand Island, NE: Central Nebraska Regional","CANCELLED",2
"245",5,"SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional","CANCELLED",5
"246",5,"ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",10
"247",5,"SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",3
"248",5,"Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",1
"249",5,"ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",4
"250",5,"SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",2
"251",5,"American Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",2
"252",5,"Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",5
"253",5,"ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",20
"254",5,"Delta Air Lines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",3
"255",5,"ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",11
"256",5,"SkyWest Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",1
"257",5,"Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International","CANCELLED",6
"258",5,"ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International","CANCELLED",4
"259",5,"United Air Lines Inc.","Gunnison, CO: Gunnison-Crested Butte Regional","CANCELLED",1
"260",5,"SkyWest Airlines Inc.","Hancock/Houghton, MI: Houghton County Memorial","CANCELLED",6
"261",5,"ExpressJet Airlines Inc.","Harlingen/San Benito, TX: Valley International","CANCELLED",3
"262",5,"SkyWest Airlines Inc.","Harlingen/San Benito, TX: Valley International","CANCELLED",2
"263",5,"Southwest Airlines Co.","Harlingen/San Benito, TX: Valley International","CANCELLED",3
"264",5,"American Airlines Inc.","Harrisburg, PA: Harrisburg International","CANCELLED",1
"265",5,"American Airlines Inc.","Hartford, CT: Bradley International","CANCELLED",8
"266",5,"JetBlue Airways","Hartford, CT: Bradley International","CANCELLED",5
"267",5,"Southwest Airlines Co.","Hartford, CT: Bradley International","CANCELLED",10
"268",5,"ExpressJet Airlines Inc.","Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional","CANCELLED",1
"269",5,"SkyWest Airlines Inc.","Hayden, CO: Yampa Valley","CANCELLED",3
"270",5,"SkyWest Airlines Inc.","Hays, KS: Hays Regional","CANCELLED",3
"271",5,"SkyWest Airlines Inc.","Helena, MT: Helena Regional","CANCELLED",2
"272",5,"SkyWest Airlines Inc.","Hibbing, MN: Range Regional","CANCELLED",4
"273",5,"Hawaiian Airlines Inc.","Hilo, HI: Hilo International","CANCELLED",1
"274",5,"ExpressJet Airlines Inc.","Hobbs, NM: Lea County Regional","CANCELLED",6
"275",5,"American Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",5
"276",5,"Delta Air Lines Inc.","Honolulu, HI: Honolulu International","CANCELLED",1
"277",5,"Hawaiian Airlines Inc.","Honolulu, HI: Honolulu International","CANCELLED",4
"278",5,"United Air Lines Inc.","Honolulu, HI: Honolulu International","CANCELLED",11
"279",5,"Alaska Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",1
"280",5,"American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",25
"281",5,"ExpressJet Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",139
"282",5,"SkyWest Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",30
"283",5,"Spirit Air Lines","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",20
"284",5,"United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston","CANCELLED",86
"285",5,"ExpressJet Airlines Inc.","Houston, TX: William P Hobby","CANCELLED",4
"286",5,"Southwest Airlines Co.","Houston, TX: William P Hobby","CANCELLED",106
"287",5,"ExpressJet Airlines Inc.","Huntsville, AL: Huntsville International-Carl T Jones Field","CANCELLED",5
"288",5,"SkyWest Airlines Inc.","Idaho Falls, ID: Idaho Falls Regional","CANCELLED",4
"289",5,"American Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",8
"290",5,"ExpressJet Airlines Inc.","Indianapolis, IN: Indianapolis International","CANCELLED",5
"291",5,"Southwest Airlines Co.","Indianapolis, IN: Indianapolis International","CANCELLED",11
