"","DAY_OF_WEEK","NAME_AIRLINE","NAME_AIRPORT","FLIGHT_STATE","NFLIGHTS"
"47",1,"Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International","CANCELLED",2
"48",1,"Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International","CANCELLED",2
"49",1,"JetBlue Airways","Austin, TX: Austin - Bergstrom International","CANCELLED",1
"50",1,"SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International","CANCELLED",2
"51",1,"Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International","CANCELLED",10
"52",1,"United Air Lines Inc.","Austin, TX: Austin - Bergstrom International","CANCELLED",8
"53",1,"Virgin America","Austin, TX: Austin - Bergstrom International","CANCELLED",1
"54",1,"SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field","CANCELLED",2
"55",1,"Alaska Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",1
"56",1,"American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",17
"57",1,"Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",6
"58",1,"ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",4
"59",1,"JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",8
"60",1,"Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",162
"61",1,"Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",10
"62",1,"United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","CANCELLED",12
"63",1,"Alaska Airlines Inc.","Barrow, AK: Wiley Post/Will Rogers Memorial","CANCELLED",3
"64",1,"Delta Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","CANCELLED",2
"65",1,"ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field","CANCELLED",28
"66",1,"SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional","CANCELLED",1
"67",1,"SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field","CANCELLED",3
"68",1,"Alaska Airlines Inc.","Bethel, AK: Bethel Airport","CANCELLED",7
"69",1,"Delta Air Lines Inc.","Billings, MT: Billings Logan International","CANCELLED",1
"70",1,"SkyWest Airlines Inc.","Billings, MT: Billings Logan International","CANCELLED",4
"71",1,"United Air Lines Inc.","Billings, MT: Billings Logan International","CANCELLED",2
"72",1,"Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",4
"73",1,"ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",16
"74",1,"SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",1
"75",1,"Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International","CANCELLED",3
"76",1,"Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal","CANCELLED",1
"77",1,"SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal","CANCELLED",15
"78",1,"ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional","CANCELLED",2
"79",1,"American Airlines Inc.","Boise, ID: Boise Air Terminal","CANCELLED",2
"80",1,"SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal","CANCELLED",10
"81",1,"Southwest Airlines Co.","Boise, ID: Boise Air Terminal","CANCELLED",2
"82",1,"United Air Lines Inc.","Boise, ID: Boise Air Terminal","CANCELLED",1
"83",1,"Alaska Airlines Inc.","Boston, MA: Logan International","CANCELLED",2
"84",1,"American Airlines Inc.","Boston, MA: Logan International","CANCELLED",117
"85",1,"Delta Air Lines Inc.","Boston, MA: Logan International","CANCELLED",28
"86",1,"ExpressJet Airlines Inc.","Boston, MA: Logan International","CANCELLED",13
"87",1,"JetBlue Airways","Boston, MA: Logan International","CANCELLED",128
"88",1,"SkyWest Airlines Inc.","Boston, MA: Logan International","CANCELLED",1
"89",1,"Southwest Airlines Co.","Boston, MA: Logan International","CANCELLED",38
"90",1,"Spirit Air Lines","Boston, MA: Logan International","CANCELLED",12
"91",1,"United Air Lines Inc.","Boston, MA: Logan International","CANCELLED",33
"92",1,"Virgin America","Boston, MA: Logan International","CANCELLED",5
"93",1,"SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International","CANCELLED",2
"94",1,"United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International","CANCELLED",1
"95",1,"SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional","CANCELLED",2
"96",1,"ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA","CANCELLED",4
"97",1,"ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International","CANCELLED",7
"98",1,"ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles","CANCELLED",1
"99",1,"American Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",3
"100",1,"Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",2
"101",1,"ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",13
"102",1,"JetBlue Airways","Buffalo, NY: Buffalo Niagara International","CANCELLED",6
"103",1,"SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International","CANCELLED",2
"104",1,"Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International","CANCELLED",6
"105",1,"SkyWest Airlines Inc.","Burbank, CA: Bob Hope","CANCELLED",9
"106",1,"Southwest Airlines Co.","Burbank, CA: Bob Hope","CANCELLED",27
"107",1,"ExpressJet Airlines Inc.","Burlington, VT: Burlington International","CANCELLED",11
"108",1,"JetBlue Airways","Burlington, VT: Burlington International","CANCELLED",4
"109",1,"United Air Lines Inc.","Burlington, VT: Burlington International","CANCELLED",1
"110",1,"SkyWest Airlines Inc.","Butte, MT: Bert Mooney","CANCELLED",1
"111",1,"SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International","CANCELLED",6
"112",1,"SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional","CANCELLED",1
"113",1,"ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",4
"114",1,"SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa","CANCELLED",3
"115",1,"Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",3
"116",1,"ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",12
"117",1,"JetBlue Airways","Charleston, SC: Charleston AFB/International","CANCELLED",4
"118",1,"SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International","CANCELLED",1
"119",1,"Southwest Airlines Co.","Charleston, SC: Charleston AFB/International","CANCELLED",4
"120",1,"ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager","CANCELLED",7
"121",1,"SkyWest Airlines Inc.","Charleston/Dunbar, WV: Yeager","CANCELLED",1
"122",1,"United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King","CANCELLED",1
"123",1,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",109
"124",1,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",4
"125",1,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",7
"126",1,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",3
"127",1,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International","CANCELLED",4
"128",1,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",4
"129",1,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International","CANCELLED",2
"130",1,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International","CANCELLED",4
"131",1,"ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","CANCELLED",4
"132",1,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle","CANCELLED",1
"133",1,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field","CANCELLED",8
"134",1,"Delta Air Lines Inc.","Chicago, IL: Chicago Midway International","CANCELLED",4
"135",1,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International","CANCELLED",4
"136",1,"SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International","CANCELLED",1
"137",1,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International","CANCELLED",149
"138",1,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",66
"139",1,"Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",7
"140",1,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",57
"141",1,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",4
"142",1,"JetBlue Airways","Chicago, IL: Chicago O'Hare International","CANCELLED",6
"143",1,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",59
"144",1,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International","CANCELLED",19
"145",1,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International","CANCELLED",67
"146",1,"Virgin America","Chicago, IL: Chicago O'Hare International","CANCELLED",3
"147",1,"JetBlue Airways","Christiansted, VI: Henry E. Rohlsen","CANCELLED",1
"148",1,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",3
"149",1,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",9
"150",1,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",6
"151",1,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International","CANCELLED",9
"152",1,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",2
"153",1,"Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",3
"154",1,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",40
"155",1,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",6
"156",1,"JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",3
"157",1,"SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",3
"158",1,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",4
"159",1,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",4
"160",1,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International","CANCELLED",8
"161",1,"SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional","CANCELLED",3
"162",1,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field","CANCELLED",3
"163",1,"ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",1
"164",1,"Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",1
"165",1,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal","CANCELLED",12
"166",1,"Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",1
"167",1,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan","CANCELLED",13
"168",1,"ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport","CANCELLED",3
"169",1,"ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional","CANCELLED",1
"170",1,"American Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"171",1,"Delta Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",5
"172",1,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",15
"173",1,"Frontier Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",2
"174",1,"SkyWest Airlines Inc.","Columbus, OH: Port Columbus International","CANCELLED",1
"175",1,"Southwest Airlines Co.","Columbus, OH: Port Columbus International","CANCELLED",14
"176",1,"United Air Lines Inc.","Columbus, OH: Port Columbus International","CANCELLED",2
"177",1,"Alaska Airlines Inc.","Cordova, AK: Merle K Mudhole Smith","CANCELLED",2
"178",1,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International","CANCELLED",5
"179",1,"SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International","CANCELLED",1
"180",1,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International","CANCELLED",5
"181",1,"Delta Air Lines Inc.","Dallas, TX: Dallas Love Field","CANCELLED",2
"182",1,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field","CANCELLED",59
"183",1,"Virgin America","Dallas, TX: Dallas Love Field","CANCELLED",3
"184",1,"Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",1
"185",1,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",129
"186",1,"Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",4
"187",1,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",103
"188",1,"Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",2
"189",1,"JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",2
"190",1,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",7
"191",1,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",15
"192",1,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International","CANCELLED",3
"193",1,"Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",2
"194",1,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",8
"195",1,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International","CANCELLED",1
"196",1,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International","CANCELLED",1
"197",1,"Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International","CANCELLED",1
"198",1,"Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport","CANCELLED",4
"199",1,"Alaska Airlines Inc.","Denver, CO: Denver International","CANCELLED",2
"200",1,"American Airlines Inc.","Denver, CO: Denver International","CANCELLED",14
"201",1,"Delta Air Lines Inc.","Denver, CO: Denver International","CANCELLED",5
"202",1,"Frontier Airlines Inc.","Denver, CO: Denver International","CANCELLED",57
"203",1,"JetBlue Airways","Denver, CO: Denver International","CANCELLED",4
"204",1,"SkyWest Airlines Inc.","Denver, CO: Denver International","CANCELLED",187
"205",1,"Southwest Airlines Co.","Denver, CO: Denver International","CANCELLED",124
"206",1,"Spirit Air Lines","Denver, CO: Denver International","CANCELLED",24
"207",1,"United Air Lines Inc.","Denver, CO: Denver International","CANCELLED",93
"208",1,"Virgin America","Denver, CO: Denver International","CANCELLED",1
"209",1,"American Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"210",1,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",6
"211",1,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International","CANCELLED",2
"212",1,"Southwest Airlines Co.","Des Moines, IA: Des Moines International","CANCELLED",1
"213",1,"United Air Lines Inc.","Des Moines, IA: Des Moines International","CANCELLED",1
"214",1,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",8
"215",1,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",38
"216",1,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",32
"217",1,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"218",1,"JetBlue Airways","Detroit, MI: Detroit Metro Wayne County","CANCELLED",5
"219",1,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",12
"220",1,"Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",7
"221",1,"Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County","CANCELLED",17
"222",1,"United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County","CANCELLED",1
"223",1,"SkyWest Airlines Inc.","Devils Lake, ND: Devils Lake Regional","CANCELLED",4
"224",1,"ExpressJet Airlines Inc.","Dothan, AL: Dothan Regional","CANCELLED",2
"225",1,"SkyWest Airlines Inc.","Duluth, MN: Duluth International","CANCELLED",11
"226",1,"SkyWest Airlines Inc.","Durango, CO: Durango La Plata County","CANCELLED",3
"227",1,"American Airlines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",4
"228",1,"Delta Air Lines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",1
"229",1,"United Air Lines Inc.","Eagle, CO: Eagle County Regional","CANCELLED",3
"230",1,"SkyWest Airlines Inc.","Eau Claire, WI: Chippewa Valley Regional","CANCELLED",2
"231",1,"Delta Air Lines Inc.","El Paso, TX: El Paso International","CANCELLED",2
"232",1,"ExpressJet Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",1
"233",1,"SkyWest Airlines Inc.","El Paso, TX: El Paso International","CANCELLED",4
"234",1,"Southwest Airlines Co.","El Paso, TX: El Paso International","CANCELLED",7
"235",1,"SkyWest Airlines Inc.","Elko, NV: Elko Regional","CANCELLED",6
"236",1,"ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional","CANCELLED",1
"237",1,"ExpressJet Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field","CANCELLED",1
"238",1,"SkyWest Airlines Inc.","Escanaba, MI: Delta County","CANCELLED",2
"239",1,"SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field","CANCELLED",5
"240",1,"ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional","CANCELLED",3
"241",1,"Alaska Airlines Inc.","Fairbanks, AK: Fairbanks International","CANCELLED",5
"242",1,"Delta Air Lines Inc.","Fairbanks, AK: Fairbanks International","CANCELLED",1
"243",1,"ExpressJet Airlines Inc.","Fargo, ND: Hector International","CANCELLED",5
"244",1,"SkyWest Airlines Inc.","Fargo, ND: Hector International","CANCELLED",8
"245",1,"ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",9
"246",1,"SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional","CANCELLED",6
"247",1,"ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field","CANCELLED",3
"248",1,"SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam","CANCELLED",11
"249",1,"ExpressJet Airlines Inc.","Flint, MI: Bishop International","CANCELLED",3
"250",1,"Southwest Airlines Co.","Flint, MI: Bishop International","CANCELLED",1
"251",1,"American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",5
"252",1,"Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",8
"253",1,"JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",27
"254",1,"Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",8
"255",1,"Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",14
"256",1,"United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",15
"257",1,"Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","CANCELLED",3
"258",1,"Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",3
"259",1,"Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",5
"260",1,"JetBlue Airways","Fort Myers, FL: Southwest Florida International","CANCELLED",13
"261",1,"Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International","CANCELLED",4
"262",1,"Spirit Air Lines","Fort Myers, FL: Southwest Florida International","CANCELLED",4
"263",1,"United Air Lines Inc.","Fort Myers, FL: Southwest Florida International","CANCELLED",7
"264",1,"ExpressJet Airlines Inc.","Fort Smith, AR: Fort Smith Regional","CANCELLED",2
"265",1,"SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International","CANCELLED",1
"266",1,"SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International","CANCELLED",10
"267",1,"ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional","CANCELLED",2
"268",1,"ExpressJet Airlines Inc.","Garden City, KS: Garden City Regional","CANCELLED",1
"269",1,"SkyWest Airlines Inc.","Gillette, WY: Gillette Campbell County","CANCELLED",4
"270",1,"SkyWest Airlines Inc.","Grand Forks, ND: Grand Forks International","CANCELLED",2
"271",1,"ExpressJet Airlines Inc.","Grand Island, NE: Central Nebraska Regional","CANCELLED",1
"272",1,"SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional","CANCELLED",2
"273",1,"Delta Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",2
"274",1,"ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",11
"275",1,"SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",1
"276",1,"Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",1
"277",1,"United Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International","CANCELLED",1
"278",1,"SkyWest Airlines Inc.","Great Falls, MT: Great Falls International","CANCELLED",1
"279",1,"ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",2
"280",1,"SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International","CANCELLED",2
"281",1,"American Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",1
"282",1,"Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",1
"283",1,"ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International","CANCELLED",17
"284",1,"Delta Air Lines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",3
"285",1,"ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",10
"286",1,"SkyWest Airlines Inc.","Greer, SC: Greenville-Spartanburg International","CANCELLED",1
"287",1,"Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International","CANCELLED",3
"288",1,"Delta Air Lines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International","CANCELLED",1
"289",1,"ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International","CANCELLED",4
"290",1,"SkyWest Airlines Inc.","Hancock/Houghton, MI: Houghton County Memorial","CANCELLED",4
